stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,252.89,3534.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.56,0,0,0,0,0,0,0,0,0,0,0
  5-6,186.59,3540.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.34,0,0,0,24.64,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,57.67,72.64,0,127.03,0,0,174.45,0,0,0,0,0,68.92,0,0,0,0,0,0,0,0,0,0,0,2427.47,33.43,0,0,1087.64,0,0,25.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,97.74,0,155.52,0,19.45,166.12,0,0,0,0,0,15.46,0,0,0,0,0,0,0,0,0,0,0,2064.69,40.54,0,0,728.28,0,4.05,5.47,0,103.21,0,4.93,9.16,0,0,0,0,0
 14-21,0,0,0,14.27,83.81,19.11,56.51,0,0,0,23.59,8.98,0,0,1.11,3.78,0,0,0,0,69.86,0,0,51.38,1006.85,21.18,0,3.83,24.25,0,1.02,0,105.28,9.22,15.47,74.64,217.23,0,0,2.39,0,1.99
 24-34,0,0,0.66,0.76,29.16,4.07,198.84,0,0.83,2.11,21.33,0.85,0,1.46,4.86,2.15,0.7,2.05,0,1.57,130.1,1.7,0,40.89,1460,10.13,4.93,5.71,0,0,13.11,1.29,0,1.66,0,13.08,263.89,0,0,9.55,0,0
 36-46,0,0,0,0,12.18,0,216.26,0.68,4.46,0.58,45.36,0,0,1.32,0,0,0.74,1.96,1.37,0,72.46,1.01,0,28.17,678.3,1.56,3.08,19.94,0,0,10.09,0,0,3.69,0,0,161.84,0,0,6.55,0,3.17
 48-58,0,0,0,0.4,7.8,0.45,250.4,0,0,6.26,42.5,0.68,0,0,4,0,0.38,1.62,0,0.39,119.2,1,5.83,17.38,298.12,1.42,0.88,2.85,0,0.39,5,0,0,0,0,0,79.21,0,0,2.66,0.78,0.54
 60-70,0,0,0,0,14.53,0,148.17,3.41,3.41,3.78,36.78,0.62,0,0,0,0.67,0,1,0,6.69,92.79,0,0,23.44,173.97,1.87,0,2.43,0,1.13,3.09,0,0,0,0,0,14.43,0,0.67,3.12,0,2.09
 72-82,0,0,0.95,0,18.84,1.23,84.44,0,2.19,2.99,62.28,0,0,1.08,6.91,2.34,5.8,0.79,0,7.34,144.67,2.61,1.14,10.25,113.64,0,0,9.24,0,2.7,9.8,0,0,0.58,0,0,16.66,0,2.37,13.21,4.71,1.1
 84-94,0,0,1.84,0,9.38,0.92,91.19,0,2.55,0.74,38.11,2.93,0,3.09,8.25,0,0.55,0.73,0,0,136.37,0,7.72,13.91,102.25,2.92,6.69,5.24,0,0,13.02,0,0,1.35,0,0,1.83,0,1.77,30.55,2.02,0
 96-106,0,0,0.74,0,13.4,1.1,60.38,0,1.55,1.34,41.81,5.96,0,0.79,13.81,0,1.71,0,0,0.69,95.96,2.19,2.75,3.85,107.79,0,4.42,4.34,0,2.13,19.66,0,0,1.4,0,0,6.05,0,4.16,12.5,4.08,2.2
108-118,0,0,0,0,19.48,1.57,81.31,1.5,3.19,1.86,43.44,2.56,0,0,19.43,3.72,0.88,0.69,11.73,2.58,117.59,1,7.54,17.38,171.5,1.06,3.6,7.57,0,4.87,6.71,0,0,0.84,0,0,6.79,2.3,0,10.38,1.71,3.42
120,0,0,0,0,29.06,1.3,40.03,0,1.39,1.92,64.41,9.4,0,0,45.43,11.17,5.93,0,12.1,8.73,70.02,5.14,3.7,8.78,138.17,8.58,2.92,0,0,0,10.77,0,0,0,0,0,14.12,0,4.5,7.23,2.31,0
