stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,180.2,3472.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.63,0,0,0,0,0,0,0,0,0,0,0
  5-6,64.18,1630.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.87,0,0,0,18.46,0,73.07,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.96,24.97,0,31.47,0,0,112.61,0,0,0,0,0,56.78,0,0,0,0,0,0,0,0,0,0,0,660.29,48.05,0,0,198.98,0,87.09,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.85,0,43.76,0,6.14,44.71,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,758.83,107.42,0,0,166.49,0,3.07,4.37,3.57,11.43,0,0,3.51,0,0,0,0,0
 14-21,0,0,0,1.54,34.23,2.87,4.22,0,1,0,4.37,0.99,0,0.84,0,0,0,0,0,0,16.56,0,0,6.04,79.08,1.76,0,0.87,0.98,0,62.82,0.91,10.38,0,3.38,10.86,38.49,0,0,1.02,0,0.85
 24-34,0,0,0.75,0.6,22.39,0.66,18.73,0,1.88,1.06,0.69,0,0,4.21,0.69,1.27,0.7,3.73,0,0.59,8.38,0,0,3.78,151.06,4.29,3.63,2.84,0,0,187.62,0,0,1.36,1.87,5.36,59.67,0,0,20.29,0,1.58
 36-46,0,0,0,0,44.73,0,22.06,1.19,1.75,0,2.76,0,0,2.56,4.65,0,2.31,1.95,0,0,25.24,1.33,3.12,4.43,152.85,2.4,10.97,3.11,0,0,164.53,0,0,0,8.95,0,24.41,0,0,10.18,0,0
 48-58,0,1.29,0.46,0.43,28.66,0,32.08,0.94,12.64,3.2,20.69,0,0,1.07,0,0,0,1.35,0,1,24.71,1.37,1.2,5.85,127.21,1.11,0.78,6.12,0,0,56.95,0,0,0,0,0,34.04,0,0.91,14.89,0,0
 60-70,0,0,0,0,64.88,0.67,84.27,0,11.55,5.31,39.85,0.61,0.97,2.99,7.82,0,11.49,2.41,1.73,0,43.62,0,3.24,5.71,168.43,0.96,3.69,6.4,0,0.66,56.43,0,0,2.54,0,0,16.95,0,3.27,36.93,0.73,0.97
 72-82,0,0,0.61,0,24.06,2.56,34.53,0.55,5.3,1.88,34.74,2.83,0,1.76,3.63,0,0.79,1.75,0,0,77.37,1.29,3.75,2.1,82.87,1.92,1.62,7.49,0,0.72,31,1.65,0,0.57,0,0,7.6,0,1.56,70.45,5.44,0
 84-94,0,0,0,0,51.58,3.38,59.55,1.38,7.6,0.65,26.2,5.31,0,0.73,6.88,5.36,0,3,1.13,0,39.15,18.6,5.87,0,68.16,0,5.75,4.17,0,0,94.81,0,0,0,0,0,10.74,0,0,53.94,1.09,2.81
 96-106,0,0,2.72,0,26.56,3.37,42.37,4.04,2.44,0,11.67,1.62,0,0,12.69,1.14,0,5.58,0,0,38.01,0,4.02,0,32.41,0,4.44,4.26,0,0,80.92,0,0,0,0,0,8.18,1.6,2.45,21.9,0,0
108-118,0,0,1.57,0,37.51,6.18,55.33,0.42,11.71,0,22.69,9.73,0,2.69,11.45,1.78,0.98,0,8.99,6.76,52.44,0,0,0.46,82.78,0,0.41,10.13,0,2.52,56.28,0,0,0,0,0,1.86,2.37,2.02,22.45,2.85,0
120,0,0,0,0,86.08,16.67,104.71,1.25,7.78,14.49,55.17,7.07,0,0,5.83,1.61,0,3.2,0,0,35.82,1.05,17.64,0,165.15,1.62,12.31,9.44,0,0,66.71,0,0,0,0,0,0,2.24,0,44.62,0,0
