stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,3035.83,58646.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,4004.62,51312.34,0,103.48,0,0,0,0,0,0,0,0,0,242.33,0,0,0,0,0,0,0,0,0,0,0,1781.83,148.85,0,0,361.33,0,673.19,0,0,0,0,0,0,0,0,0,0,0
  7-9,920.2,1115.87,0,1449.85,0,13.93,0,3191.54,0,0,0,0,0,1299.14,0,0,0,0,0,0,0,0,0,0,0,31649.74,850.82,0,0,10309.18,0,44.09,594.92,0,23.1,0,0,0,0,0,0,0,0
 10-12,4.89,568.48,0,794.09,0,109.76,0,1873.49,0,0,0,0,0,205.77,0,0,0,0,0,0,0,0,0,0,0,16053.99,384.16,0,0,6055.07,0,35.61,239.9,15.7,697.86,0,21.24,17.43,0,0,0,0,0
 14-21,0.89,0,1.38,40.71,341.16,134.21,0,257.23,0,0,0,55.08,16.82,5.23,1.66,0,5.99,0,2.04,0.97,0,198.56,0,0,149.2,3576.15,39.45,15.03,28.91,124.7,0,30.26,18.37,366.01,21.37,2.01,286.23,1012.22,0,0,8.79,0,2.96
 24-34,0.88,0,1.29,11.01,82.66,24.58,0,653.01,0,1.53,3.21,90.19,2.38,0,1.55,8.74,11.44,3.85,10.53,9.3,6.53,353.53,0.91,5.64,78.12,5754.6,10.03,37.56,35.1,0,0.99,56.01,1.06,10.08,2.93,0,39.84,1030.05,0,0,60.26,0,10.69
 36-46,0,0,0,0,57.76,4.41,0,1382.55,4.1,2.37,8.7,176.75,4.57,0,5.51,29.58,4.17,14.32,4.16,6.11,11.47,416.04,0.59,7.89,59.02,5007.73,16.85,23.81,30.25,0,0.97,58.74,1.54,0,1.65,0.7,1.34,948.27,0,1.23,24.76,0,15.74
 48-58,0.39,0,0,0.6,54.98,4.1,0,1652.9,0.97,5.03,9.63,191.44,0.84,0.49,2.68,13.19,1.17,11.09,5.35,14.27,6.8,339.89,2.92,15,48.74,3303.39,1.49,12.58,16.4,0,1.71,38.6,0.65,0.92,1.19,0,0,562.46,0,1.22,22.24,0.48,15.03
 60-70,0,0,0,0,53.52,8.73,0,1862.36,0.66,6.88,7.18,221.88,9.75,0,4.52,8.15,0.8,8.74,5.97,6.19,8.49,342.1,0,8.5,50.55,2465.97,1.85,12.57,8.47,0,1.88,29.07,0,0,0.59,0,0,290.87,0.61,6.34,20.21,0.64,3.12
 72-82,0,0,2.99,3.31,27.46,36.45,0,1048.55,0.55,2.12,12.28,145.08,10.6,0,5.69,14.34,4.25,1.43,11.94,1.19,5.38,277.14,4.42,10.35,34.7,1554.57,0,14.41,13.44,0,3.65,19.12,0,0,1.75,0,0,153.29,2.42,5.82,39.69,7.85,7.79
 84-94,0,0,6.48,0,77,33.48,1.73,928.37,0,6.75,8.98,136.65,11.33,0,3.57,27.41,6.77,5.06,7.74,11.94,10.36,262.86,1.39,29.25,54.03,1224.3,0.74,7.42,16.66,0,2.02,67.14,0,0,7.43,0,0,71.31,9.06,6.51,37.04,9.77,4.94
 96-106,0,0,3.89,0,36.24,15.46,0,578.69,1.29,3.21,13.96,94.56,16.82,0,8.08,35.75,2.62,8.92,7.3,2.19,1.33,203.87,3.22,6.93,30.36,811.8,1.91,20.16,6.66,0,7.97,52.49,0,0,0,0,0,63.74,6.21,6.75,30.63,7.61,3.33
108-118,0,0,3.24,0,57.46,36.03,1.09,529.24,1,6.8,6.54,110.24,12.66,0,3.18,23.74,5.28,5.79,12.63,6.25,2.65,188.05,3.16,9.7,24.73,1142.37,4.02,7.07,9.52,0,10.1,57.14,1.18,0,0.45,0,0,27.16,3.66,0.63,28.85,2.64,1.02
120,1.19,0,0,1.28,42.58,47.23,0,543.64,2.05,12.54,6.31,168.69,7.8,0,2.09,40.44,1.51,7.3,8.67,5.3,0,180.31,0,2.35,36.52,991.77,0,17.6,18.26,0,9.36,31.87,0,0,4.03,0,0,26.77,1.23,5.64,58.1,17.88,3.58
