stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,113.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,45.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,25.43,5.3,0,35.15,0,0,3.86,0,0,0,0,0,151.43,0,0,0,0,0,0,0,0,0,0,0,42.43,58.24,0,0,40.73,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.27,0,372.27,0,0,0,0,0,0,0,0,48.97,0,0,0,0,0,0,0,0,0,0,0,689.42,289.49,0,0,475.44,0,0,0,0,33.35,0,62.72,0,0,0,0,0,0
 14-21,0,0,0,13.37,270.38,60.73,19.65,0,1.16,0,0,8.76,3.13,14.64,0,2.74,0,0,1.59,0,18.42,0,0,58.79,77.9,301.16,0,0,0.8,0,132.27,0.91,16.5,0.9,60.4,183,40.12,0,0,47.48,0,0
 24-34,0,0,0.8,1.12,101.89,8.04,18.32,0,20.94,0,0,1.01,0,15.37,0,5.65,0,6.35,11.09,0,21.96,0.84,0,26.81,83.24,32.63,0,0,0,0,275.66,0,0,1.08,3.74,9.16,34.27,0,0,235.56,0,0
 36-46,0,0,0,0.96,97.7,0,6.54,3.27,42.51,1.36,1.05,1.33,4.78,16.41,0,1.63,0,1.69,0,0,10.31,8.87,0,12.63,56.13,25.49,0,0,0,0,225.35,0,0,0.63,0,0,11.56,0,0,160.11,0,8.44
 48-58,0,0,0,0.51,52.51,0,19.59,0,20.96,0,1.44,0.84,1.19,5.39,0,19.19,0,1.76,1.89,0.59,15.6,3.76,0.6,7.66,54.23,17.99,0,0.52,0,0,93.01,0,0,0,0,0,6.42,0,0.37,83.56,0,31.7
 60-70,0,0,0,0,75.43,0,106.02,0,21.84,0,2.52,1.45,0,6.98,0,10.16,0,0.74,2.23,0.71,38.09,0,0,0.78,45.99,4.66,1.22,0,0,0,66.46,0,0,0,0,0,4.96,0,1.5,75.76,0,8.48
 72-82,0,0,0,0,38.15,1.33,145.69,0,26.58,0.64,44.85,6.36,0,16.81,0.94,6.17,0,10.25,1.26,0,97.63,0.51,0.81,2.77,44.65,6.73,0.54,0.51,0,3.89,17.75,0,0,1.87,0,0,6.02,0,0.51,176.01,1.37,5.43
 84-94,0.62,0,0,0,68.42,0,131.72,0.69,21.73,4.5,21.82,11.75,0,6.05,0.63,11.44,0.87,4.29,4.09,0,37.93,0.6,11.99,4.15,24.36,3.46,0,0,0,0.79,36.62,0,0,1.67,0,0,2.28,0.83,0,141.93,0,0.59
 96-106,0,0,0,0,60.15,7.57,98.21,5.83,17.85,4.16,51.21,8.94,0,6.24,0,22.64,0,3.68,0,0,38.24,2.19,2.69,1.03,63.65,3.76,0,0,0,1.44,44.77,0,0,2.04,0,0,0,0.72,0,174.36,0.81,11.72
108-118,0,0,0,0,77.61,8.49,131.34,0.47,38.68,2.29,54.13,25.24,0,6.1,0.66,35.41,5.73,5.11,6.12,0,74.75,0,8.23,0,28.67,4.18,1.68,4,0,9.59,28.95,0,0,2.67,0.49,0,0,3.16,0,163.23,0.56,1.35
120,0,0,0,4.41,106.7,0,164.34,0,16.46,0,68.58,16.97,0,24.32,0,32.41,0,0,6.54,0,143.37,11.33,0,1.74,91.82,8.95,0,2.38,0,35.89,21.24,0,0,1.14,0,0,0,0,0,375.07,6.92,0
