stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,63.35,1480.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,69.89,628.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.41,0,0,0,0,0,20.12,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.68,12.29,0,22.13,0,0,16.47,0,0,0,0,0,16.92,0,0,0,0,0,0,0,0,0,0,0,350.75,20.9,0,0,81.93,0,3.78,16.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.73,0,13.74,0,8.31,20.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.62,12.48,0,0,36.76,0,3.1,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.34,89.22,3.33,9.73,0,0,0,1.4,2.76,0,2.21,0,1.66,0,0,0,0,16.44,0,0,10.74,137.29,3.04,1.44,2.18,0.81,0,1.91,1.58,15.2,2.17,0,6.71,52.08,0,0,0,0,0
 24-34,0,0,0,1.26,24.18,0,23.77,0,0.64,0.99,11.86,0.68,0,0,0,6.42,0,0,0,2.75,27.03,0,0,9.48,393.48,3.03,10.04,2.86,0,0,19.49,0,1.1,3.28,0,1.41,97.98,0,0,8.26,0,3.57
 36-46,0,0,0,0,17.97,1.2,32.25,0,4.66,2.18,5.14,0,0,1.64,0,0.56,0.74,0.72,0,37.65,11.14,0.77,0,5.99,534.71,0,14.77,1.66,0,0,51.94,0.78,0,6.24,0,0,141.64,0,0,4.13,0,4.75
 48-58,0.39,0,0,0,25.12,0.41,93.21,0,10.03,6.23,18.4,0,1.05,1.39,0.55,0,3.92,1.47,0,81.84,43.95,1.11,3.05,4.62,703.13,0.96,12.66,1.64,0,0,62.72,0,0,1.22,0,0,119.85,0,0,5.65,0,15.03
 60-70,0,0,0,0,40.8,7.24,227.56,0,8.16,0,26.36,0.63,0,0,0.78,0,0,5.2,0,15.54,18.43,0,0,3.21,875.86,0,24.68,1.4,0,0.71,94.04,0,0,0,0,0,137.37,0.81,0,0.6,0,6.77
 72-82,0,0,0.53,0,18.34,45.21,286.66,0,10.25,2.37,34.05,7.66,1.54,0,0.63,3.38,3.11,4.05,1.38,53.3,34.96,0.54,0,1.83,674.37,0,31.42,5.14,0,0,69.7,0,0,0,0,0,125.77,5.24,4.44,4.89,1.27,14.53
 84-94,0,0,4.53,0,57.38,3.67,386.28,3.76,31.28,1.19,42.82,5.25,0.64,0,1.5,3.92,1.23,8.09,0,40.28,42.41,2.16,0,6.11,687.82,0,41.72,13.62,0,0,168.86,0,0,2.5,0,0,88.24,16.17,2.07,5.9,1.29,18.43
 96-106,0,0,1.96,0,44.52,34.45,393.98,1.45,22.2,2.5,54.33,15.91,0,2.51,2.07,11.81,0.71,3.18,15.63,22.15,43.09,2.1,0,0,515.45,0,30.35,18.32,0,0,144.67,0,0,0,0.6,0,27.35,9.28,2.46,10.16,2.11,0
108-118,0,0,0,0,87.42,17.91,425.61,0,46,0,37.28,22.97,0,0,1.24,14.63,11.02,16.88,1.79,23.92,66.36,4.02,0.91,4.11,702.51,2.81,31.18,10.82,0,0,272.75,0,0,4.19,0,0,32.95,21.92,0.64,11.37,3.89,8.39
120,0,0,2.52,3.17,68.97,17.28,323.94,0,24.37,5.96,81.19,27.73,0,10.77,0,3.4,3.86,5.02,0,22.03,56.38,2.62,0,7.23,1021.11,6.22,26,20.29,0,0,126.05,0,0,3.02,0,0,47.75,3.6,0,9.97,0,0
