stage,axial,erythrocytes,eye,glial,iridophores,lateral_line,mesenchyme,mucous,muscle,neural,vasculature
  3-4,11.99,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,4.53,0
 36-46,0,0,0,0,15.07,0.68,0,0,0,0,0
 48-58,0,0,0,0,0,0,0,0,0,0,0.47
 60-70,0,0,0,0,0,0,0,0,0,1.88,0
 72-82,0,0,0,0.78,0,0,9.14,2.97,0.56,4.96,0
 84-94,0,0,1.33,0,0,0,7.17,0,0,0.97,0
 96-106,0,0,0,1.38,0,1.08,14.3,5.14,0,7.38,0
108-118,0,7.19,0,1.65,0,0.52,8,0.94,0,3.04,1.22
120,0,0,0,0,0,0,1.85,0,0,0,5.34
