stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,14.56,229.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,10.74,26.29,0,18.47,0,0,0,135.92,0,0,0,0,0,49.37,0,0,0,0,0,0,0,0,0,0,0,434.53,41.92,0,0,146.26,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,10.24,0,0,0,69.62,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,311.78,6.15,0,0,154.39,0,0,0,26.66,0,0,0,0,0,0,0,0
 14-21,0,0,1.32,0,15.49,6.73,0,6.25,0,0,0,1.08,0,0,0.92,0,0,0,0,0,0,8.97,0,0,1.67,67.17,3.2,5.23,0,0.85,0,2.33,3.85,0,0,11.75,23.82,0,0,0,0,0
 24-34,0,0,1.46,0.76,10.65,0.61,0,11.22,0,1.28,0,2.8,2.67,0,0,0,1.66,0,0,0,0,15.27,0,0,3.67,177.98,4.45,1.05,1.62,0,0,10.55,0,0.64,0,2.91,25.88,0,0,6.28,0,0
 36-46,0,0,0,0,6.39,0,0,27.04,1.29,9.61,1.6,5.64,0,0,0,0,0,0,0.61,0,0.7,29.76,0,0,3.43,182.8,0.61,0,0,0,0,7.14,0,0,0,0,48.3,0,0,1.23,0,0
 48-58,0,0,0,0,5.85,0,0,26.53,0.56,0,0,11.17,0,0,0,0.94,0,0,0.42,0,0.87,16.61,0.82,0.6,0.88,161.84,7.04,1.12,1.35,0,0,1.18,0,0,0,0,18.27,0,0,4.73,0,0
 60-70,0,0,0,0,0,0,0,132.9,1.32,0.68,7.21,9.11,0,0,0,11.29,0,0,4.82,2.86,0,56.89,2.04,0.91,0,311.41,2.2,5.35,0.65,0,2.07,4.58,0,0.68,2.31,0,39.09,0,1.19,3.27,0,1.66
 72-82,0,0,0,0,4.09,0.69,0,68.79,5.04,0,0.94,3.82,1.16,0,0,1.25,0,0,0,0,0,20.91,0.92,0,3.02,134.79,0,0.7,2.21,0,0,10.92,0,0,0,0,22.69,4.54,0,2.96,0,0
 84-94,0,0,0,0,4.7,0,0,68.12,0,0,0,4.55,2.36,0,2.23,7.95,0,0,0,0,0,52.9,0,0,2.33,74.3,3.42,3.38,0,0,0,4.13,0,0,0.57,0,12.86,0,0,0.61,1.96,4.41
 96-106,0,0,8.78,0,5.6,0,0,40.59,0,0.74,1.07,14.65,11.09,0,0,0.98,0,0,3.78,0,0,40.74,0,5.37,1.7,118.29,0,0,1.27,0,0,23.15,0,0,0,0,13.42,0,1.08,0,1,0
108-118,0,0,1.79,0.74,7.12,1.41,0.57,52.87,0,0.72,0.94,14.92,7.24,0,1.35,5.91,2.02,0.73,1.68,0,6.35,21.17,0,5.52,3.12,138.15,0,0.95,2.24,0,0.92,5.19,0,0,0,0,12.04,3.02,0,1.23,0,0
120,0,0,0,0,15.86,0,0,31.44,5.2,3.11,0,14.85,13.12,0,0,3.45,4.54,0,0,0,0,16.03,0,7.63,2.24,207.91,0,2,8.7,0,0,9.5,0,0,0,0,6.83,0,0,23.58,0,0
