stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,12.09,604.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.47,0,0,0,0,0,0,0,0,0,0
  5-6,51.64,861.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.49,0,0,0,19.38,0,47.8,0,0,0,0,0,0,0,0,0,0
  7-9,0,5.25,0,0,0,0,0,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,12.04,0,5.91,0,0,0,6.65,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,100.68,0,0,0,65.06,0,0,0,13.72,0,4.35,0,0,0,0,0,0
 14-21,0,0,1.69,1.32,35.51,8.3,0,10.97,0,0.88,0,0,1.89,25.09,0,0,40.34,0,0,0,0,15.36,0.95,0,91.86,50.78,1.87,12.93,2.46,0,0,36.1,61.01,1.96,0,173.82,19.54,0,0,3.77,0,0
 24-34,0,0,4.81,0,8.68,6.62,0,25.85,0,8.21,1.23,0.62,0,8.15,2.08,3.29,71.03,0,3.9,0,3.93,29.91,9.52,0,21.84,221.96,0,109.72,9.21,0,0,218.53,0,3.31,0,15.18,43.37,0,0,21.08,0,8.12
 36-46,0,0,0.73,0,12.86,43.57,0,51.79,3.53,3.73,3.33,7.16,2.26,12.67,0.68,0,27.04,0,3.61,0.59,93.88,39.77,5.29,3.06,12.82,208.45,0.88,126.47,1.86,0,0,327.84,0,2.42,0,0.83,40.82,0,0,6.67,0,78.48
 48-58,0,0,0.46,0,23.66,11.77,0,162.99,3.41,12.82,4.14,28.47,0,7.37,1.39,0,5.77,0,6.98,0.7,128.8,34.55,1.4,0.63,11.77,145.16,0.82,92.21,9.95,0,0,223.28,0,0,0,0,43.96,0,0.37,15.53,0,131.69
 60-70,0,0,1.32,0,29.68,5.81,0,212.63,0,8.76,28.21,57.47,0.63,2.52,3.21,0,10.83,2.46,5.03,8.92,75.14,68.57,3.66,2.08,13.06,157.52,0,112.76,2.29,0,0.71,278.94,0,0.83,0,0,43.83,3.61,5.11,6.81,0,72.21
 72-82,0,0,2.49,0,26.52,45.99,0,279.99,0.72,2,18.23,100.6,5.13,4.8,2.82,4.88,23.4,0,7.67,11.69,49.95,181.27,1.05,4.33,7.9,174.32,1.09,215.35,15.34,0,0,112.57,0,0.52,0,0,45.47,6.34,3.01,20.39,1.82,64.36
 84-94,0,0,0,0,39.98,51.69,0,315,0,19.93,21.61,61.75,11.15,4.21,2.62,14.19,34.42,1.24,15.04,1.15,84.69,126.08,15.95,7.69,9.01,152.93,1.51,187.92,11.69,0,2.68,282.1,0,2.02,9.21,0,32.85,12.09,1.22,30.42,2.46,42.94
 96-106,0,0,4.18,0,64.9,82.69,0,358.16,0,3.73,16.85,103.2,32.96,1.32,8.19,10.56,25.71,7.65,27.31,4.41,33.12,211.93,0.98,6.53,14.56,165.36,0.68,332.31,16.98,0,1.37,160.8,0,1.28,0.6,0,22.62,19.98,3.69,46.55,5.84,18.26
108-118,0,0,4.73,0,66.87,43.92,5.78,418.98,0.64,16.5,12.06,99,33.78,0,4.46,8.5,35.01,15.08,21.31,7.24,43.41,211.44,2.6,8.82,11.63,253.58,0.42,195.51,16.53,0,8.22,127.61,0,2.25,0.92,0,10.06,19.29,1.38,33.9,7.2,18.85
120,0,0,11.35,1.66,89.78,33.33,0,235.85,1.66,13.66,11.94,104.42,42.59,0,0,24.34,53.67,20.02,16.6,3.94,16.31,172.32,1.65,0,14.44,373.67,12.02,311.55,24.96,0,0,104.45,0,5.04,0,0,15.21,19.78,0,38.34,13.9,17.49
