stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1421.62,23012.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.08,0,0,0,0,0,0,0,0,0,0,0
  5-6,3022.36,49004.3,0,30.49,0,0,0,0,0,0,0,0,0,153.84,0,0,0,0,0,0,0,0,0,0,0,1129.45,88.02,0,0,291.58,0,578.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,692.19,1185.08,0,1321.08,0,0,0,3863.93,0,0,0,0,0,940.37,0,0,0,0,0,0,0,0,0,0,0,30753.1,858.95,0,0,8251.91,0,55.71,27.76,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,673.56,0,902.63,0,90.12,0,2138.68,0,0,0,0,0,175.82,0,0,0,0,0,0,0,0,0,0,15.5,19017.2,628.71,0,0,5352.21,0,30.74,45.92,39.94,552.71,0,56.08,49.54,0,0,0,0,0
 14-21,0,1.92,3.82,31.08,369.45,70.32,0,253.68,0,0,0,75.83,21.74,0,10.23,0,5.35,0,0.84,2.33,3.17,177.55,0,0,130.05,3289.83,47.01,17.68,40.9,82.34,0,11.63,1.4,259.05,21.31,8.36,300.34,937.48,0,0,14.83,0,0
 24-34,0,0,3.91,14.32,144.47,7.55,0,596.13,0,5.95,11.16,126.1,18.88,0,6.27,2.43,7.87,2.09,12.03,5.1,5.05,362.5,0.76,2.04,172.68,7067.99,24.98,74.43,69.58,0,0,85.51,1.84,1.15,17.33,12.28,67.64,1615.68,0,0,72.57,0,1.23
 36-46,0,0,0.85,0,117.07,1.1,0,1303.98,6.27,16.15,13.91,293.07,4.62,0.76,8.9,6.1,1.94,15.4,9.66,6.46,5.02,424.16,5.89,10.3,81.23,7997.8,21.97,40.79,46.67,7.09,0,121.64,0,0,21.99,6.97,1.54,1854.56,0,0,61.35,0,3.04
 48-58,0.77,0,2.27,0.84,98.83,7.67,0,2554.51,9.39,22.75,17.47,582.5,5.59,0.54,12.55,6.69,1.77,12.85,14.77,17.19,10.75,593.75,5.03,22.1,110.99,7588.34,18.37,43.97,58.06,4.77,1.06,62.81,0,0,10.92,8.71,0,1687.16,0,3.34,60.88,0,18.26
 60-70,0,0,2.02,0,107.84,5.95,0,3461.95,9.1,27.44,24.96,455.25,12.28,0,1.96,7.53,16.76,5.31,20.89,7.53,20.9,713.28,10.81,25.34,77.02,5675.41,17.27,29.47,33.35,0,2.48,89.29,0,0,2.34,2.88,0,931.09,1.61,18.72,24.31,2.86,44.32
 72-82,0,0,6.72,0,58.56,23.35,0,2811.1,9.24,13.78,29.88,452.07,14.18,0.59,8.38,10.53,4.81,4.87,17.25,5.57,6.31,756.26,9.75,26.72,69.74,4105.47,6.76,30.46,41.77,0,3.91,46.87,0,0,3.39,0,0,454.53,7.05,17.69,82.39,9.97,34.42
 84-94,0,0,5.2,0,110.49,26.53,0,2116.7,12.67,9.06,27.76,466.75,17.11,2.45,9.38,26.44,12.78,13.12,17.74,3.07,6.27,662.38,15.12,20.28,61.13,2828.79,10.8,33.44,52.22,0,0.91,178.36,1.4,0,10.6,1.21,0,320.68,13.2,14.03,97.58,17.38,23.56
 96-106,0,0,6.29,0,83.56,43.5,3.69,1634.87,2.21,20.03,22.3,397.34,25.18,0,4.06,25.3,14.11,12.27,27.17,14.34,1.33,504.6,13.11,19.7,49.01,2006.65,5.81,24.34,43.49,0,22.07,83.72,0,0,7.51,0,0,162.4,15.46,8.8,74.71,21.88,11.99
108-118,0,0,5.57,0,138.45,25.52,19.91,1463.22,4.41,14.5,17,404.94,14.73,0,5.24,16.02,12.45,21.38,21.48,8.31,10.04,567.64,6.62,31.75,58.65,2821.52,6.96,22.05,55.28,0,27.1,68.17,0,0,11.47,5.52,0,126.88,9.11,4.71,81.51,13.34,27.51
120,0,0,14.61,1.28,146.32,15.15,22.32,1209.69,11.38,14.71,25.58,461.74,38.41,0,11.99,50.84,16.18,7.83,12.21,15.29,11.42,498.1,4.97,46.83,59.75,3450.51,36.76,48.44,60.96,0,0,47.12,0,0,8.86,2.33,0,138.9,8.16,22.92,88.84,16.38,10.52
