stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.97,0,0,0,0,0,0,0,0,0,0
  5-6,0,201.55,0,0,0,0,0,0,0,0,0,0,0,22.09,0,0,0,0,0,0,0,0,0,0,0,31.5,0,0,0,0,0,112.92,0,0,0,0,0,0,0,0,0,0
  7-9,3.82,0,0,0,0,0,0,9.56,0,0,0,0,0,36.37,0,0,0,0,0,0,0,0,0,0,0,92.8,12.59,0,0,37.98,0,108.1,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.88,0,14.71,0,5.14,0,0,0,0,0,0,0,15.06,0,0,0,0,0,0,0,0,0,0,0,216.73,18.39,0,0,56.53,0,22.53,0,0,0,4.51,0,0,0,0,0,0
 14-21,2.31,0,0,3.08,58.16,6.34,0,3.93,0,1.81,0,2,0,1.19,2.29,0,9.02,0,0,0,0,21.88,0,0,19.04,49.82,26.53,0,0,1.83,0,64.03,0.88,1.93,2.14,19.19,25.29,0,0,6.19,0,0
 24-34,0,0,1.26,0,54.15,1.81,0,15.72,0,6.94,0,1.4,0.59,0,7.17,10.86,4.83,4.2,0.86,0.66,0.97,61.38,0.84,1.21,22.1,125.36,8.21,4.19,0.69,0,0,228.95,0,0,0,2.02,37.51,0,0,85.09,0,0.77
 36-46,0,0,0,0,55.47,1.72,0,6.81,9.7,2.48,3.19,14.45,0,0,8.6,20.81,0.78,0,0.57,0,2.05,159.94,0,3.12,24.76,95.13,3.61,13.79,0,0,0.97,243.24,0,0.79,0,0,31.76,0,0,64.17,0,4.27
 48-58,0,0,0.46,0,18.56,0.38,0,35.52,0,18.97,6.47,9.12,2.4,2.63,2.12,40.55,0.38,0,1.91,0,9.82,155.01,1.98,12.92,23.49,128.82,6.66,9.44,0.41,0,0.53,136.88,0,1.21,2.44,0,23.79,0,1.76,49.52,0,7.35
 60-70,0,0,0,0,51.39,8.19,0,56.55,0,5.15,9.45,25.03,0.85,0,2.84,30.52,10.51,0.63,4.44,8.17,7.36,247.29,2.2,45.79,28.87,106.12,0.75,12.21,0,0,0.82,116.59,0,1.17,0,0,23.24,0,3.36,70.18,6.25,0
 72-82,0,0,0,0,44.99,29.32,0,53.34,2.53,14.65,17.11,24.47,8.03,0.5,2.49,29.61,2.8,0,3.28,1.49,0.64,236.83,0.59,28.7,12.81,161.51,6.54,18.95,3.61,0,0.77,78.5,0,0,0,0,16.29,6.41,17.98,76.04,40.99,6.37
 84-94,0,0,3.22,0,42.19,35.11,1.17,60.99,1.34,12.22,7.38,22.13,15.95,0.6,1.01,60.65,5.61,4.96,4.51,2.17,0,194.69,3.08,20.48,10.63,92.59,2.53,31.24,22.18,0,0,153.72,0,2.1,0,0,17.76,6,21.54,81.43,34.84,4.84
 96-106,0,0,4.84,0,79.71,62.73,0,65.94,0,11.49,2.01,17.83,32.76,0,2.6,31.28,26.37,1.78,2.36,26.3,0.71,151.27,9.68,8.89,1.47,93.32,0.85,18.11,3.14,0,7.58,134.97,0,1.34,0,0,6.42,3.91,8.32,102.68,35.91,0
108-118,0,0,2.39,0,92.52,28.41,0,47.12,0,8.73,3.98,25.35,33.93,0,2.29,28.64,14.53,2.61,2.56,9.06,5.42,142.72,4.22,26.3,7.01,87.65,2.99,21.12,4.25,0,3.56,137.33,0,0,0,0,9.45,9.09,27.41,64.66,31.23,8.62
120,0,0,1.22,0,81.54,27.33,0,83.03,0,30.68,7.61,38.28,42.39,0,7.02,76.08,0,2.83,2.75,18.38,1.51,197.37,1.65,11.39,17.21,183.2,4.24,24.52,4.48,0,21.11,73.48,0,0,0,0,7.32,3.82,3.79,87.09,46.14,0
