stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.43,0,0,0,0,0,0,0,0,0,0
  5-6,8.36,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,15.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53,0,0,0,35.69,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53,0,0,0,0,0,0,0,0,0,0,0,70.16,35.04,0,0,22.14,0,0,0,0,0,7.77,0,0,0,0,0,0
 14-21,0,0,2.16,0.9,10.36,5.05,0,0.9,0,0,0,0,0.99,13.45,0,0,0,0,0,0,0,4.12,0,0,3.62,59.38,5.58,0,0,0,0,0.83,10.97,0,17.06,12.54,37.83,0,0,0.84,0,0
 24-34,0,0,5.2,0.66,4.82,1.45,0,7.6,0,0,0,5.77,0,1.4,0,0,0,0,0.7,0,4.54,20.85,1.03,0,12.87,328.75,0,3.39,0,0,0,0,0,0.74,16.86,1.29,91.39,0,0,1.35,0,1.01
 36-46,0,0,0,0.63,2.77,0,0,14.69,0,0,1.85,12.14,0,0,0,0,0,0,0,0,0,29.3,0,0,7.31,814.04,0,4.43,0,0,0,4.17,0,0,11.28,0,144.73,0,0,3.55,0,0
 48-58,0,0,0.42,0,0.96,0,0,65.99,0.65,0.45,4.43,14.57,0,0,0,0,0,0.39,0.69,0,12.05,39.03,0,1.53,6.93,1189.97,5.07,2.56,0.39,0,0.56,3,0,0,0.59,0,190.48,0,0.37,4.55,0,8.28
 60-70,0,0,0.89,0,0,0,0,255.57,0,0,2.12,47.88,0,1.75,0,0,0,0,0.8,0,6.22,66.22,0,1.72,5.04,1717.71,0.7,2.77,0,0,0,1.54,0,0,0,0,241.29,0,1.66,4.56,0,12.26
 72-82,0,0,2.03,0,6.47,2.11,0,496.13,0.5,1.38,22.47,47.26,0.63,0,4.77,0,0,0,1.13,0,0.57,115.4,0,2.11,10.78,1800.56,4.99,3.75,4.84,0,1.3,4.24,0,0,0,0,184.04,0,4.08,5.47,5.33,9.89
 84-94,0,0,5.73,0,8.1,0,0,284.14,7.94,0.78,1.28,44.4,1.92,0.77,0.6,0,1.25,0,0.69,0.83,0.75,105.26,0,4.96,6.08,1130.46,0,5.29,1.29,0,0,1.46,0,0,0,0,122.78,0,2.27,8.14,0.67,0.7
 96-106,0,0,1.11,0,12.22,10.58,0.56,317.1,3.98,3.86,3.98,49.99,2.35,0,0.58,1.23,0.7,0.75,0.77,0.7,1.52,126.79,3.78,5.81,7.82,935.56,0.6,3.87,11.61,1.2,7.59,2.35,0,3.02,0.57,0,47.67,0,3.3,8.43,2.64,2.85
108-118,0,0,3.02,0,8.31,0,2.78,251.98,5.47,3.17,0.74,40.58,2.13,0,0.43,0,0,3.23,0,0,0.58,123.59,0,3.78,5.15,1478.89,1.7,14.6,3.23,0,5.78,5.1,0,0,0.99,0,58.68,1.13,6.24,12.33,3.01,1.03
120,0,0,3.73,0,23.44,0,15.5,232.48,3.7,7.3,8.59,72.08,0,0,1.85,0,0,0,0,0,0,136.77,0,12.07,14.32,2064.72,2.28,11.38,20.5,0,0,0,0,0,0,0,47.09,0,1.32,8.82,3.95,0
