stage,fin_mesenchyme,heart,immune,lateral_line,mesenchyme,mural_cell,neural,vascular_smooth_muscle,vasculature
 24-34,0,0.92,0,0,0,0,0,0,0
 36-46,0,0,0,0,0.92,0,0.85,0,0
 48-58,0,0,0,0,0.41,0.77,11.45,0,0
 60-70,0,0,0,0,0,0,4.67,0,0
 72-82,1.07,0,0.59,0.72,3.18,0,1.86,0,0
 84-94,1.31,0,0.71,0,0,0,0,0,0
 96-106,0,0,0.73,0,0,0,0,0,0
108-118,0,0,0,0,1.49,0,0,0,0.86
120,0,0,0,0,0,0,0,3.24,0
