stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,973.64,17863.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,1387.21,18419.48,0,21.36,0,0,0,0,0,0,0,0,0,53.38,0,0,0,0,0,0,0,0,0,0,0,428.68,84.39,0,0,244.15,0,348.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,467.52,701.09,0,790.29,0,6.96,0,2205.33,0,0,0,0,0,950.12,0,0,0,0,0,0,0,0,0,0,0,17589.9,618.35,0,0,5502.51,0,32.66,192.41,0,0,0,0,0,0,0,0,0,0
 10-12,8.69,392.44,0,454.59,0,51.61,0,1121.48,0,0,0,0,0,225.31,0,0,0,0,0,0,0,0,0,0,0,9773.75,325.28,0,0,3702.42,0,4.49,155.92,27.01,476.27,0,18.87,0,0,0,0,0,0
 14-21,0.89,0,2.18,39.68,581.05,189.34,0,302.02,0,1.58,0,78.89,10.96,7.63,8.06,2.36,28.99,0,1.77,21.08,9.52,300.4,0.9,0,256.48,3359.2,191.4,20.28,59.23,117.51,0,106.63,23.92,381.57,24.45,26.87,598.7,993.47,0,0,15.97,0,3.62
 24-34,0,0,12.36,14.25,214.41,22.8,0,563.18,1.77,16.87,9.16,78.51,5.8,0.74,10.57,11.79,20.62,16.11,11.32,16.16,9.55,451.99,3.76,2.68,203.96,6114.37,51.65,87.16,64.79,0,0.99,268.69,1.72,5.25,11.94,7.68,57.28,1158.76,0,0,178.58,0,33.03
 36-46,0,0,2.75,0,111.59,18.1,0,1090.3,3.39,14.84,13,210.47,4.74,7.5,7.69,36.44,9.14,24.5,12.3,5.08,12.75,447.85,8.83,1.94,106.12,7687.11,33.97,59.04,39.41,0,0,260.52,3.2,2.6,5.86,8.28,1.62,1433.64,0,1.67,65.72,0.78,34.88
 48-58,0.77,1.29,2.14,0.98,174.16,8.89,0,2363.07,5.62,34.82,21.41,451.03,11.75,9.44,15.17,19.01,7.72,23.91,18.02,18.79,13.39,789.24,5.99,16.85,121.51,7549.94,30.21,67.61,68.8,0,1.93,248.63,0.65,0,3.49,13.56,0,1469.86,0,0.89,105.71,0,61.34
 60-70,0.81,0,3.42,0,137.78,15.86,0,3288.38,19.19,34.64,24.54,356.59,25.13,2.66,6.38,19.03,3.15,34.83,19.3,26.54,14.28,736.48,13.73,47.89,100.14,6291.32,15.68,26.19,33.18,0,3.54,194.84,0.64,0,10.5,2.66,0,1059.11,1.95,9.09,65.85,2.54,17.29
 72-82,0,0,3.32,3.31,124.95,129.7,0.9,2613.33,7.91,21.92,20.41,364.68,31.72,2.07,26.3,27.55,31.36,24.32,25.2,9.67,16.28,961.54,11.83,41.98,104.72,4476.81,10.99,57.9,50.13,0,8.58,167.71,0,0,6.34,8.09,0,532.37,22.68,28.61,113.51,14.45,42.78
 84-94,0,0,8.52,1.57,159.66,94.84,13.91,1888.59,3.53,32.96,44.8,348.77,53.73,4.86,11.34,72.39,30.85,26.07,21.33,15.41,11.2,802.47,21.24,56.75,97.58,2945.73,11.15,33.35,68.13,0,22.89,584.73,0,0,13.14,2.02,0,357.68,32.14,26.13,112.05,13.35,18.35
 96-106,0,0,7.83,0,137.85,149.72,5.48,1298.92,16.99,15.45,25.43,288.17,46.16,0,3,37.97,21.96,18.55,20.65,10.16,4.67,564.01,12.73,31.21,57.64,2051.95,18.02,62.28,42.51,0,11.32,454.81,0.7,0,8.05,3.23,0,141.39,12.61,22.57,87.18,9.48,11.65
108-118,0,0,7.09,1.51,158.05,68.65,13.61,1132.68,5.47,33.84,23.12,211.23,38.51,0,3.16,49.19,28.97,29.1,22.95,24,4.82,570.86,8.89,25.29,45.75,2559.21,7.5,48.6,61.43,0,16.11,347.55,1.74,0,12.63,2.03,0,100.46,22.51,16.46,74.7,26.53,14.71
120,0,0,6.85,1.66,218.22,95.64,2.83,1038.7,5.94,23.16,30.53,399.78,34.62,0,14.81,87.35,38.18,11.16,19.19,36.99,0,491.5,4.18,20.86,77.14,3768.23,28.65,35.56,75.1,0,64,198.01,0,0,7.25,1.21,0,142.78,12.11,9.38,92.68,26.03,14.33
