stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1912.52,34714.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191.24,0,0,0,0,0,0,0,0,0,0,0
  5-6,3421.47,40682.87,0,38.23,0,0,0,0,0,0,0,0,0,224.17,0,0,0,0,0,0,0,0,0,0,0,1170.58,89.5,0,0,283.99,0,732.5,0,0,0,0,0,0,0,0,0,0,0
  7-9,1702.4,1540.26,0,2040.21,0,0,0,4396.54,0,0,0,0,0,2367.22,0,0,0,0,0,0,0,0,0,0,0,35980.68,2028.83,0,0,11584.46,0,169.72,277.48,0,9.82,0,0,0,0,0,0,0,0
 10-12,17.37,902.9,0,1576.76,0,182.5,0,2813.68,0,0,0,0,0,1634.02,0,0,0,0,0,0,0,0,0,0,11.62,27315.61,1982.3,0,0,8464.08,0,65.42,135.45,47.32,1071.77,0,128.28,24.66,0,0,0,0,0
 14-21,0.89,1.28,5.12,62.92,1424.16,240.02,0,365.45,0,13.7,0,90.25,49.93,74.99,8.14,2.48,39.12,0,0,11.37,10.82,395.22,3.2,0,428.9,3531.66,435.28,24.84,60.35,153.63,0,119.12,16.8,451,54.27,21.43,835.55,1230.66,0,0,19.68,0,2.59
 24-34,0,0.83,5.01,25.84,314.89,54.87,0,578.58,1.43,45.23,14.38,138.48,9.02,0,19.78,24.76,15.64,5.71,18.87,8.92,54.81,734.94,22,0,357.21,5701.88,107.78,64.72,85.5,0,0,261.3,0,2.17,26.8,9.64,135.54,1427.74,0,0,206.22,0,50.74
 36-46,0,0,4.37,1.7,237.33,7.89,0,1150.06,2.5,58.85,49.07,343.03,6.52,0,23.9,22.11,21.4,24.67,22.52,12.68,78.23,797.9,11.68,20.83,248.24,6930.98,67.14,75.21,55.97,0,3.79,362.71,3.73,4.32,10.78,0.56,4,1583.38,0,2.08,138.82,1.55,90.82
 48-58,0.58,0,2.89,1.89,164.58,8.12,0,2148.78,7.44,58.89,55.16,722.55,9.02,1.68,21.8,34.24,14.43,34.11,18.48,21.7,17.32,1080.18,21.85,45.72,202.3,6075.36,50.01,38.7,64.26,0,3.06,271,0.65,0,9.46,3.7,0,1292.3,0,6.13,129.71,0.5,82.85
 60-70,0,0,11.01,0,158.16,6.24,1.5,3120.27,5.06,65.23,61.66,733.85,37.44,9.42,13.02,48.16,14.37,27.85,14.22,25.86,24.53,1215.84,7.76,44.46,106.66,4907.14,35.85,34.47,49.39,0,8.12,192.88,0,0,6.66,9.58,0,676.24,1.83,35.16,116.02,9.09,47.19
 72-82,0,0,10.84,0,127.87,47.81,13.13,2303.44,3.73,32.33,64.53,651.63,60.3,1.02,21.76,26.34,15.79,28.27,22.5,23.91,7.32,1114.42,15.1,38.69,118.44,3626.2,14.38,46.74,56.24,0,10.84,105.79,0,0,6.5,4.88,0,296.76,11.31,26.51,159.26,20.46,73.09
 84-94,0.62,0,11.47,0,214.46,55.26,58.61,1632.68,3.13,30.32,43.71,444.23,116.5,2.21,9.66,56.48,16.71,34.36,22.55,51.9,22.42,1032.31,20.43,76.25,98.24,2455.21,30.76,54.79,79.23,0,10.98,293.01,0,0,21.61,1.17,0,175.24,14.68,30.12,148.13,34.18,48.64
 96-106,0,0,8.66,1.03,150.27,79.08,33.72,1165.54,4.69,21.58,21.17,431.84,71.27,0,18.86,52.62,20.37,21.46,28.51,28.71,21.05,689.95,12.04,26.96,58.57,1956.14,10.32,74.5,46.05,0,15.97,259.34,1.16,0,10.77,2.93,0,94.63,20.99,15.05,147.61,27.92,22.14
108-118,0,0,12.83,1.33,207.65,47.83,75.67,1038.62,5.02,43.47,26.98,400.62,78.61,0,6.49,53.37,19.54,60.06,23.91,46.22,26.8,604.12,17.01,42.26,63.09,1936,11.09,49.14,64.15,0,21.95,187.03,0.64,0,11.22,6.88,0,61.73,10.38,13.46,123.7,14.1,37.72
120,0,0,7.35,0,220.98,114.27,19.64,898.1,38.97,32.84,29.35,705.67,96.36,0,17.03,70.86,24.25,30.47,26.73,25.1,0,672.96,0,38.54,38.02,2842.03,36.32,38.05,33.11,0,2.03,126.95,2.5,2.24,17.44,2.95,0,116.91,10.24,37.98,132.81,37.81,46.02
