stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,130.14,3035.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.77,0,0,0,0,0,0,0,0,0,0,0
  5-6,204.54,2422.18,0,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.21,0,0,0,37.5,0,73.47,0,0,0,0,0,0,0,0,0,0,0
  7-9,22.38,10.28,0,20.21,0,0,33.27,0,0,0,0,0,10.39,0,0,0,0,0,0,0,0,0,0,0,335.18,40.88,0,0,127.13,0,3.89,14.74,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,28.18,0,48.88,0,0,60,0,0,0,0,0,13.41,0,0,0,0,0,0,0,0,0,0,0,1048.27,19.07,0,0,302.37,0,30.14,12.8,0,60.42,0,7.28,5.09,0,0,0,0,0
 14-21,0,0,0,7.47,183.53,14.86,21.26,0,0.95,0,7.26,13.28,0,3.51,0.9,6.31,0,0.93,0,1.05,51.14,0,0,54.25,249.52,7.36,0,0,12.74,0,129.69,1.16,43.04,6.22,11.43,84.36,57.55,0,0,10.7,0,1.01
 24-34,0,0,0,4.12,202.45,2.41,78.42,5.42,20.81,2.71,25.37,2.51,0,12.53,3.21,10.66,3.58,10.47,6.92,1.71,182.54,1.93,0.89,95.58,496.4,3.84,0.79,18.68,0,0,264.55,0.98,0,15.16,15.05,39.15,101.29,0,0,100.55,0,6.22
 36-46,0,0,0,0.56,144.79,19.16,111.37,7.93,28.44,7.97,36.74,1.74,0,4.57,2.22,15.13,2.42,6.22,19.51,3.11,253.58,1.83,0,86.78,437.72,6.05,1.4,8.64,0,0,383.83,0,1.05,6.48,25.14,1.66,77.83,0,0,67.35,0,2.73
 48-58,0,1.29,0,0,88.81,0,231.75,9.28,38.42,14.31,61.93,3.27,0.93,7.04,7.67,0.4,2.61,6.11,5.15,2.3,308.35,8.04,4.48,54.56,228.34,8.26,0.57,12.5,0,0,202.35,0,0,0.61,10.69,0,43.35,0,0,37.46,0,23.53
 60-70,0,0,0,0,75.06,0,243.67,5.17,23.71,22.36,96.56,7.11,4,10.02,8.83,3.07,2.74,9.08,2.61,0.71,347.17,0.58,14.77,35.26,165.73,0,2.51,11.36,0.81,0,186.12,0,0,4.89,12.24,0,13.82,0.77,5.87,28.92,1.13,26.06
 72-82,0,0,2.01,0,61.21,6.27,198.62,0.71,38.64,22.47,91.79,7.81,1.15,5.16,6.92,3.49,0,8.9,7.14,3.35,387.72,7.96,15.91,50.33,127.31,11.06,4.77,5.45,0,4.2,139.76,0,0,2.34,4.46,0,9.86,3.18,8.5,73.19,8.81,20.72
 84-94,0,0,8.84,1.61,115.86,11.45,193.79,2.77,58.83,18.67,102.24,11.45,2.11,0,24.34,15,2.06,10.66,0.6,6.96,384.46,5.02,11.89,44.92,94.7,2.87,1.1,8.02,0,1.2,349.78,0,0,6.72,2.01,0,4.93,7.58,1.77,52.38,0.96,12.12
 96-106,0,0,0,1.03,80.98,13.38,172.88,4.44,34.61,14.36,143.83,5.12,0,6.01,15.86,10.43,5.99,8.2,0,8.91,265.67,7.7,12.19,14.61,91.1,1.97,5.04,14.95,0,5.65,208.07,3.82,0,5.04,2.11,0,6.66,11.27,13.66,58.58,8.2,11.99
108-118,0,0,0.57,0.74,114.29,11.87,179.15,3.04,56,26.89,122.22,19.57,0,5.14,18.23,16.32,11.09,10.25,9.6,5.65,335.3,6.04,11.91,33.78,156.51,3.4,2.69,8.7,0,7.13,221.04,0,0,3.14,0.88,0,8.85,6.37,4.08,47.49,9.37,33.7
120,0,0,0,1.66,103.63,11.24,125.77,8.45,35.14,5.9,257.65,21.33,0,6.87,47.38,10.26,4.24,9.9,0,0,239.07,5.05,2.84,36.58,168.93,13.8,9.11,2.34,0,0,115.97,1.53,0,3.18,1.21,0,10.8,1.9,0,76.28,0,4.45
