stage,blastomeres,endoderm,epidermis,fin_epithelia,heart,lateral_line,liver,neural,notochord,periderm,pronephros
  5-6,7.85,0,0,0,0,0,0,0,0,8.13,0
  7-9,0,7.66,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,6.67,0
 24-34,0,0,0,0,0,0,0,0,0,2.18,0
 36-46,0,0,0,0,0.68,0,0,6.67,0,0.88,0
 48-58,0,0,0,0,0,0,0,0,4.14,0,0
 60-70,0,0,0,0,0,0,0,0,0,0.97,0
 84-94,0,0,0,0,0,0.81,0,0,0,6.11,3.22
 96-106,0,0,0,0,0,1.11,0,0,0,0.75,0
108-118,0,0,0.54,0.48,0,0.84,0.76,0,0,1.67,0
