stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,323.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,31.2,146.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.29,0,0,0,0,0,0,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.44,22.74,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,24.66,0,49.84,0,4.44,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.08,13.26,0,0,77.88,0,0,0,30.44,0,8.85,0,0,0,0,0,0
 14-21,0,0,0,6.08,20.01,11.06,0,37.3,0,0,0,0,2.4,0,0,0,5.99,0,0,0,0.94,21.27,0,0,15.79,403.71,0,1.51,3.78,1.68,0,3.37,13.93,6.6,2.63,25.81,89.51,0,0,3.68,0,0
 24-34,0,0,0,5.78,15.89,4.34,0,128.06,0,2.87,0,15.3,3.16,0.67,1.24,3.13,18.33,4.26,4.99,0.62,0,84.27,2.03,0,39.3,1188.4,0,8.9,11.26,0,1.14,13.59,0,5.8,24.04,17.73,237.61,0,0,17.47,0,2.06
 36-46,0,0,0,0.56,12.25,0.61,0,196.43,1.9,0.74,3.88,45.19,0.57,0,0,0.96,9.01,0,0,8.72,4.92,78.79,0,1.74,19.71,906.32,4.84,17.8,8.43,7.09,0,7.83,3.19,17.54,2.02,0.59,192.07,0,0,8.55,0,5.93
 48-58,0,0,1.52,0,12.17,0,0,330.22,7.66,4,4.46,103.79,2.88,0,3.3,8.74,0.8,9.09,1.75,2.86,0,161.87,2.24,4.73,31.13,780.48,14.15,4.45,6.4,0,0.59,9.68,0,3.67,6.74,0,187.62,0,0,9.55,0,16.15
 60-70,0.81,0,0.86,0,16.83,4.51,2.15,428.98,3.55,0,9.82,88.26,9.15,0,0,0.6,13.22,5.34,2.74,4.72,0,97.91,0,2.61,15.85,606.93,0,10.08,3.11,0,0,13.8,0,3.58,3.46,0,87.92,0,8.07,5.31,0,16.61
 72-82,0,0,1.82,0,15.11,10.26,0,513.69,0,0,5.01,101.56,6.36,0,0,6.87,4.46,5.14,2.66,24.72,1.88,125.06,0,12.05,16.91,659.62,0,9.26,7.87,0,5.95,2.81,0,2.39,0,0,46.7,1.31,0.5,22.65,0,14.97
 84-94,0,0,7.27,0,18.34,0,0,384.62,1.39,1.26,4.72,81.44,12.82,0,0,9.72,11.67,5.41,1.24,18.3,5.52,149.78,0,9.68,24.58,495.5,0.72,10.56,13.77,0,1.68,25.84,0,9.37,1.35,0,32.54,0.62,3.03,9.46,6.42,0.55
 96-106,0,0,0.99,0,15.14,2.88,0,319.26,1.87,5.65,6.15,82.89,4.72,0,1.49,4.69,7.43,3.14,1.88,4.78,0,89.3,1.09,0.63,13.25,361.09,1.27,25.35,15.67,0,0,10.81,0,1.72,0,0,15.04,1.22,1.82,9.97,1.57,2.73
108-118,0,0,4.07,0,18.39,3.29,0,329.38,1.55,2.78,2.94,88.29,6.58,0,0.56,6.89,5.95,2.97,5.93,8.8,3.46,91.21,0,0,26.32,549.25,1.29,5.84,17.35,0,1.83,12.61,0,2.8,0.58,0,26.83,1.23,2.85,20.32,1.91,0.79
120,0,0,2.52,1.66,17.31,9.17,1.03,220.54,3.32,0,11.18,136.65,10.61,0,0,15.01,7.12,17.44,3.39,17.13,0,123.79,4.3,0,32.43,704.26,4.62,9.19,17.86,0,0,15.66,0,4.44,1.21,0,17.47,1.19,0,38.3,3.74,0
