stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,20.92,483.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.91,0,0,0,0,0,0,0,0,0,0
  5-6,0,106.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29,0,0,0,0,0,443.91,0,0,0,0,0,0,0,0,0,0
  7-9,5.58,5.39,0,3.56,0,0,0,13.02,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,0,0,138.29,0,0,0,29.42,0,176.21,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.72,0,0,0,5.53,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.82,0,0,0,55.32,0,54.18,0,3.39,0,0,0,0,0,0,0,0
 14-21,0,0,0.8,1.89,20.08,2.1,0,2.24,0,0,0,1.98,10.17,0,0,0,5.19,0,0,1.19,0,0,0,0,4.21,72.75,0,0,0,1.06,0,48.92,4.23,0.85,1.27,3.52,48.32,0,0,0,0,0
 24-34,0,0,2.32,0.64,9.83,0,0,7.11,0,0,0,4.52,3.33,0,0.6,0,7.2,0,0.72,0.95,18.42,6.53,0.84,0,1.44,439.54,0.63,5.24,1.85,0,0,30.87,0,0,0,0.63,168.37,0,0,2.05,0,8.14
 36-46,0,0,0,0,3.06,0,0,17.21,0,0,0,0,1.33,0,2.09,1.2,1.23,0,0,12.24,12.55,7.89,0,0,4.81,1033.55,0,17.77,0.61,0,0,47.74,0,7.12,0,0,277.96,0,0,1.43,0,6.51
 48-58,0,0,0,0,4.43,0,0,155.97,0.51,5.17,5.03,17.5,2.67,4.42,0,1.91,3.62,10.05,0.58,6.23,4.33,14.06,0,0.61,1.19,1752.14,0,12.29,2.33,0,0,33.27,0,0.61,0,0,214.3,0,1.26,12.66,0,12.83
 60-70,0,0,0,0,5.68,0,0,572.95,0,12.28,0.76,34.43,10.23,0,1.34,6.7,1.67,0,0.59,0,0,11.63,0,1.19,0.6,2041.07,0,10.87,16.56,0,0,32.53,0,1.23,0,0,218.31,2.38,0,0,2.15,0
 72-82,0,0,3.63,0,5.63,0,1.65,606.26,1.29,0.98,2.35,42.53,47.91,0,0,6.39,3.16,0,1.43,1.54,0,17.6,0,0.88,0,1793.41,0,11.76,2.57,0,0,28.13,0,0.57,0,0,109.93,8.69,0,2.64,1.15,7.05
 84-94,0,0,3.93,0,15.78,0.76,0,539.46,0,0.67,0,74.78,119.37,0.6,0,9.88,12.62,1.05,0.8,0.88,0.68,23.09,2.7,1.56,1.24,980.01,1.05,14.06,5.08,0,0,84.39,0,0,0,0,61.24,6.22,0,0,0,9.1
 96-106,0,0,5.07,0,6.37,0,0,369.08,0,2.35,0,50.59,179.62,0,0.73,10.67,5.11,2.57,5.34,1.54,0,3.89,0,0.94,0,840.28,0.6,16.22,6.54,0,0,71.71,0,0.88,0,0,43.11,4.89,1.76,2.41,2.26,0
108-118,0,0,3.28,0,17.41,1.83,0.45,245.85,0,3.11,2.03,48.89,265.92,0,0.51,10.2,12.67,0,1.08,1.22,0,15.89,1.34,0,5.43,636.76,0,8.3,14.92,0,2.05,47.79,0,2.4,0,0,22.25,7.08,0,0.55,0.7,0
120,0,0,0,0,16.07,0,0,228.07,1.99,2.21,0,82.32,181.24,0,0,0,13.13,0,0,6.54,0,4.68,0,0,0,844.5,0,2.85,5.7,0,0,46.45,0,0,0,0,24.5,6.94,0,4.24,0,0
