stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,79.24,2830.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.51,0,0,0,0,0,0,0,0,0,0,0
  5-6,200.09,2448.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.87,0,0,0,0,0,85.45,0,0,0,0,0,0,0,0,0,0,0
  7-9,36,0,0,23.35,0,0,0,45.08,0,0,0,0,0,67.31,0,0,0,0,0,0,0,0,0,0,0,449.35,10.99,0,0,149.36,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.65,0,43.38,0,24.72,0,27.09,0,0,0,0,0,43.43,0,0,0,0,0,0,0,0,0,0,0,476.35,21.08,0,0,158.65,0,0,0,0,10.53,0,0,0,0,0,0,0,0
 14-21,0,0,0,15.61,50.39,20.57,0,56.67,0,3.05,0,4.01,0.82,4.58,1.77,4.58,1.18,0,0.93,69.22,61.72,37.82,0,0,26.83,173.58,38.88,2.57,1.9,10.18,0,6.66,0,22.15,52.61,4.1,36.38,74.26,0,0,16.59,0,60.34
 24-34,0,0,0.8,0.59,17.31,6.08,0,126.65,0,3.42,0.68,11.33,0.66,0,8.27,7.51,15.44,6.31,1.91,77.94,141.43,84.87,0,0,35.63,290.89,20.23,20.72,7.89,0,0,23.08,0,0.97,14.83,1.27,7.36,95.41,0,0,87.47,0,159.62
 36-46,0,0,0.85,0,13.74,5.89,0,105.68,3.06,7.49,4.49,52.9,1.58,1.18,11.67,25.9,3.44,12.71,5.98,85.24,153.25,180.65,1.01,2.64,45.17,576.44,12.18,18.32,7.34,0,0,48.38,0,1.63,57.98,8.29,0,142.38,0,1.69,66.72,0,131.24
 48-58,0,0,0,0,17.67,4.74,0,114.52,0.45,1.37,45.05,58,0.41,64.61,5.86,16.17,3.29,13.8,5.67,67.73,99.62,247,0,3.4,52.28,435.33,15.53,13.19,13.55,0,0,37.1,0,0,6.11,0,0,197.5,0,1.87,65.94,0,138.53
 60-70,0,0,2.21,0,24.08,19.44,0,364.98,2.26,17.1,47.41,171.68,5.38,22.13,19.35,45.45,2.41,70.5,5.66,97.68,89.01,664.97,2.84,8.45,57.67,651.02,15.54,32.72,12.83,0,9.64,70.09,0,0,25.83,0,0,198.72,0,10.1,57.56,0,226.58
 72-82,0,0,2.8,0.64,41.04,83.47,0,366.02,1.3,13.19,56.93,200.46,17.22,14.52,19.73,49.99,6.99,43.4,13.11,115.48,52.48,890.57,4.65,15.38,82.52,661.78,7.57,27.8,24.89,0,7.41,85.8,0,0,25.68,2.09,0,120.99,7.15,14.47,97.69,9.38,163.22
 84-94,0,0,4.38,0,98.36,92.53,0.59,287.04,1.85,22.53,40.53,141.43,31.24,5.77,12.52,58.98,10.27,79.97,22.1,94.21,89.9,730.63,12.98,28.46,43.25,521.34,10.09,26.27,26.41,0,5.88,206.41,0,0,66.49,0.6,0,111.83,3.96,18.03,73.18,5.64,114.78
 96-106,0,0,8.19,0,118.14,171.81,3.65,457.3,3.46,32.25,59.16,281.71,32.21,0,5.91,76.55,18.57,61.4,18.7,231.63,58.37,933.32,19.76,37.47,46.55,628.74,9.51,53.18,53.29,0,25.6,230.09,3.39,0,57.82,1.21,0,80.96,9.4,12.46,150.78,18.3,176.38
108-118,0,0,5.41,1.26,149.93,83.83,9.18,341.74,3.78,38.49,61.33,247.48,39.28,0,2.37,77.71,28.12,117.54,10.86,298.98,88.64,955.79,25.48,21.18,56.08,585.56,26.26,50.08,33.79,0,14.56,179.67,0,0,62.38,2.77,0,58.53,9.25,14.34,108.84,20.34,193.06
120,0,0,2.52,0,188.74,35.2,1.58,252.04,7.2,54.83,31.65,212.3,59.88,0,1.85,88.74,24.07,73.72,7.7,207.29,54.88,945.1,22.56,104.13,31.15,768.98,12.64,5.84,46.74,0,32.98,222.79,0,0,43.96,0,0,68.51,0,27.63,129.38,55.18,82.54
