stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15,0,0,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.25,0,0,0,39.09,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,6.63,27.71,2.43,67.35,0,4.53,0,258.26,1.2,1.97,3.18,2.77,1.18,2.21,0,3.08,0,4.16,0,0,3.63,14996.21,29.07,12.22,14.65,0,0,14.57,0,14.36,0,13.08,7.43,6806.93,0,0,0,0,0
 24-34,0,0,2.89,1.43,142.01,29.27,1849.9,0,5.29,6.07,1579.05,2.08,1.06,2.91,7.46,3.72,3.58,2.28,22.56,17.5,217.29,5.67,0,139.08,106505.71,45.87,87.78,46.05,0,0,131.59,0,0,18.16,8.38,37.31,33888.08,0,0,85.02,0,27.78
 36-46,0,0,0.73,0.63,118.36,1.41,7935.34,8.5,17.33,8.05,7017.93,0.78,2.19,9.42,37.02,10.06,24.89,31.35,0,68.46,233.78,1.51,26.7,86.89,108990.47,54.75,75.06,47.54,0,0,197.98,0,6.89,26.22,6.19,1.66,41964.95,0,0,73.25,0,77.28
 48-58,0.39,0,0.54,0,92.04,17.52,8379.95,9.77,38.92,11.96,10938.08,2.96,2.79,5.86,11.06,26.4,30.69,18.1,8.83,32.8,243.94,0.49,11.82,99.99,46846.64,15.93,24.44,22.18,0,1.08,40.42,1.31,0,2.82,5.5,0,26363.57,0,0,36.01,0,76.66
 60-70,0,0,0,0,15.95,0.57,4005.94,2.13,1.35,0.59,6797.69,0.96,0,9.38,2.45,0,0.72,7.77,0,0,85.76,1.83,1.91,61.05,13078.25,2.19,11.31,22.88,0,0,13.21,0,0,3.02,2.06,0,7091.16,0,4.33,14.75,0.98,48.16
 72-82,0,0,0,0,29.93,6.67,996.36,8.13,2.19,3.55,1418.6,5.3,0,0,1.74,0,3.73,5.8,17.57,8,89.4,0,2.68,26.79,3965.28,0.82,13.59,13.67,0,0,10.47,0,0,0,0,0,792.99,1.01,2.86,6.08,0,0
 84-94,0,0,0,0,28.31,0,1077.83,0,0.93,2.03,918.92,0,0,0,1.84,0,3.6,20.26,0,0,63.64,2.35,1.31,15.36,3514.87,2.25,6.06,4.57,0,0,15.37,0,0,0,7.9,0,948.99,0,1.71,0,0,0.64
 96-106,0,0,0,0,69.21,13.07,709.61,4.84,1.57,1.54,483.49,1.93,0,0.58,1.07,0.68,2.7,14.33,9.4,0,46.63,3.47,0.95,11.04,3184.37,3.11,8.32,9.71,0,1.6,19.91,0,0,0,0,0,63.25,1.64,0.87,4,3.65,0
108-118,0,0,0,0,13.9,4.9,524.25,0,3.15,1.4,783.39,0,0,0,0,0,6.79,13.15,0,0,44.89,0,4.37,21.88,4403.35,0,25.59,3,0,0,9.52,0,0,0,0,0,18.77,0,0,4.01,2.47,8.84
120,0,0,0,0,9.11,19.01,685.82,0,2,0,509.01,0,0,0,3.86,0,0,0,1.34,0,30.57,0,15.23,38.75,3367.34,0,2.9,10.99,0,0,0,0,0,0,0,0,76.51,0,1.54,3.54,0,0
