stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,2484.25,44973.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889.86,0,0,0,0,0,0,0,0,0,0,0
  5-6,2057.53,27332.56,0,68.11,0,0,0,0,0,0,0,0,0,31.39,0,0,0,0,0,0,0,0,0,0,0,1201.09,81.27,0,0,352.16,0,356.42,0,0,0,0,0,0,0,0,0,0,0
  7-9,190.27,540.64,0,870.35,0,17.91,0,365.35,0,0,0,0,0,209.6,0,0,0,0,0,0,0,0,0,0,0,6729.4,304.36,0,0,11190.92,0,80.38,287.59,0,38.49,0,0,0,0,0,0,0,0
 10-12,13.58,558.03,0,1912.54,0,482.64,0,649.7,0,0,0,0,0,76.46,0,0,0,0,0,0,0,0,0,0,7.75,16818.9,214.88,0,0,15724.59,0,49.34,161.14,83.36,1783.8,0,412.81,10.21,0,0,0,0,0
 14-21,0,4.96,1.11,50.93,2206.88,927.84,0,266.68,0,7.54,0,25.49,25.56,0.94,21.7,115.99,61.58,0.87,1.12,8.56,19.31,730.91,4.18,0,827.06,2848.86,15.35,7.87,82.66,156.21,0,87.6,11.15,2573.26,94.83,188.95,4027.2,585.63,0,0,380.47,0,9.86
 24-34,0,0,0,15.52,506.57,76.45,0,176.47,0,23.91,14.92,23.94,6.01,0,28.94,374.83,7.19,6.29,33.75,13.58,33.41,1361.23,13.15,0.91,605.22,1953.57,11.09,15.74,43.52,10.77,0,35.6,0.98,0.76,5.35,20.3,553.4,377.98,0,0,1494.75,0,5.37
 36-46,0,0,0,1.13,211.94,3.58,0,94.89,2.56,43.39,52.61,61.57,2.08,0,23.86,455.22,1.79,0,30.24,8.65,9.03,1267.47,0.65,1.93,374.51,806.63,9.32,9.53,28.43,0,0,20.55,0,0,3.09,3.11,2.84,152.25,0,0,836.8,0,0
 48-58,0.58,0,0,0.42,118.83,6.66,0,137.8,9.78,40.77,44.52,67.21,0,0,37.86,474.68,5.93,0.58,20.16,5.62,5.57,1252.01,0,5.27,305.95,486,6.32,4.87,9.47,0,0.61,3.83,0,0,2.48,4.45,0,84.64,0,0.42,539.05,0.72,4.12
 60-70,0,0,0.57,0,184.08,16.26,0,113.83,20.57,58.83,35.22,85.61,3.05,0,14.83,446.94,5.93,0,44.89,6.52,0,1263.83,2.97,22.54,159.14,312.35,0.85,7.26,17.88,0,14.49,2.88,0,0,0,3.89,0,48.88,13.95,6.29,483.33,0.78,0
 72-82,0,0,0,0,180.27,15.97,0,119.68,19.05,38.09,42.17,126.8,7.97,0,27.46,620.46,8.71,0.59,50.66,0,8.55,1412.98,1.03,13.41,156.76,256.9,0,4.22,5.37,0,5.12,1.15,0,0,0.53,5.56,0,32.62,8.32,4.68,746.49,9.57,2.33
 84-94,0,0,0,0,370.21,0,0,86.12,18.64,84.41,55.74,89.85,16.51,0,16.46,749.08,12.82,0,66.57,1.81,2.42,1298.63,0.78,19.59,171.53,219.25,0,8.05,11.74,0,8.88,13.85,0,0,1.37,1.01,0,29.06,56.27,14.22,789.45,1.54,0
 96-106,0,0,2.04,0,504.24,31.04,0.77,119.32,14.98,133.97,31.65,106.44,35.46,0,39.23,989.77,23.91,0,69.99,37.94,0,1059.37,1.28,3.58,117.69,217.35,0.73,9.67,13.02,0,16.91,13.71,0,0,1.2,0,0,14.37,45.01,4.5,697.75,9.99,0
108-118,1.17,0,0,0,404.98,27.94,1.93,95.81,7.3,206.79,57.16,98.36,43.71,0,20.62,737.47,23.23,0,28.44,1.96,0,1291.4,1.89,13.18,135.97,311.56,0,13.66,11.62,0,10.18,7.98,0,0,3.6,0,0,17.99,69.04,8.66,682.17,2.94,2.39
120,0,0,1.43,0,315.68,1.38,0,98.5,10,117.78,32.38,91.08,23.9,10.41,38.14,869.8,28.26,0,19.16,0,0,838.57,1.59,1.41,117.18,267.43,0,1.85,9.86,0,14.28,42.67,0,0,0,0,0,10.36,18.19,3.8,668.96,3.93,0
