stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,111.99,1969.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.28,0,0,0,0,0,0,0,0,0,0,0
  5-6,150.18,1231.67,0,0,0,0,0,0,0,0,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,15.4,0,40.22,0,0,0,0,0,0,0,0,0,0,0
  7-9,101.68,62.39,0,123.91,0,0,0,368.61,0,0,0,0,0,157.1,0,0,0,0,0,0,0,0,0,0,0,2340.07,151,0,0,807.11,0,4.34,0,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,82.63,0,153.06,0,24.94,0,195.19,0,0,0,0,0,62.61,0,0,0,0,0,0,0,0,0,0,0,2503.2,66.65,0,0,820.68,0,4.05,14.26,5.64,131.99,0,5.61,8.05,0,0,0,0,0
 14-21,0,0,2.39,8.38,147.51,54.78,0,69.92,0,0.87,0,19.41,4.11,1.79,4.15,0,8.56,0,0,0,2.2,72.19,0.95,0,50.36,892.19,9.47,9.3,13.16,11.33,0,26.24,0,79.58,6.3,11.31,119.26,286.93,0,0,6.25,0,3.58
 24-34,0,0,1.46,7.12,55.24,8.88,0,162.41,8.76,1.22,0,21.82,0.67,0,5.48,2.07,6.73,3.35,5.07,5.26,5.32,153.54,0.76,0.82,55.87,2518.64,11.06,14.1,12.67,1,0.99,52.3,0,0,16.32,5.31,23.8,546.63,0,0,32.44,0,0.79
 36-46,0,0,0.98,0.56,50.46,2.84,0,449.24,0,19.78,2.43,103.43,2.4,0,8.19,4.08,6.63,0.94,4.2,1.55,0.91,196.7,5.5,0.88,56.29,4045.55,12.77,22.73,14.15,0,0,38.64,0,0,2.08,2.51,0,793.45,0,0,42.8,0,22.52
 48-58,0,0,0.54,0.63,65.32,3.77,0,871.36,0.53,9.07,9.55,175.19,2.48,0.61,4.56,5.97,9.73,2.67,5.56,0,14.26,218.88,0.94,6.79,56.37,3737.65,8.96,8.12,13.51,0,0.47,53.75,0,0,1.61,0.92,0,732.59,0,0.61,26.03,0,17.12
 60-70,0,0,1.55,0,68.32,3.12,0,1522.23,0.7,15.08,8.35,191.51,6.18,0,4.6,22.63,3.77,1.97,4.73,6.5,0,332.45,0.62,7.37,33.02,3643.93,2.26,10.76,36.87,0,1.44,36.94,0,0,1.8,1.42,0,635.72,3.95,1.5,14.19,3.77,30.55
 72-82,0,0,2.51,0,44.34,20.42,0,865.71,5.28,9.91,18.72,133.02,10.19,0.51,1.76,13.96,7.82,6.82,9.4,5.65,2.97,292.29,13.71,25.8,25.71,2184.74,2.01,13.95,26.92,0,2.01,25.5,0,0,6.96,0,0,268.71,9.78,4.02,62.1,6.82,23.67
 84-94,0,0,9.26,0,75.04,21.91,4.66,643.75,8.29,5.68,16.41,144.18,17.11,0.6,6.63,15.61,7.25,6.59,7.97,1.39,3.27,265.29,5.03,16.33,40.75,1623.42,4.2,7.54,23.03,0,3.62,87.94,0,0,7.27,0.66,0,195.74,5.4,12.55,41.45,3.13,6.62
 96-106,0,0,6.74,0,73.44,45.98,7.91,517.74,10.56,4.61,3.7,132.4,20.18,1.32,3.61,25.45,5.21,3.25,5.27,0.6,2.33,254.24,6.22,8.07,22.89,1131.79,3.13,10.67,21.91,0,11.17,93.52,0.7,0,1.86,0,0,82.28,13.07,8.22,55.32,12.72,10.15
108-118,0,0,4.82,0.74,96.6,36.05,6.55,467.33,1.1,23.32,26.96,125.85,14.41,0,2.91,17.69,5.93,10.92,3.56,6.12,9.95,295.68,6.71,7.07,21.82,1329.1,7.72,13.44,22.73,0,12.24,58.03,0,0,6.25,1.09,0,71.12,11.12,11.13,41.67,10.18,8.59
120,0,0,3.73,0,77.47,27.84,4.64,374.69,2.29,11.59,18.61,178.72,34.66,0,0,28.22,4.16,0,4.64,8.77,6.85,309.17,0,2.47,27.39,1582.43,7.85,30.28,24.36,0,0,74.65,0,0,1.14,1.22,0,54.34,15.56,1.32,48.26,13.39,36.73
