stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,8423.26,150031.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,15116.56,198492.97,0,431.61,0,0,0,0,0,0,0,0,0,738.45,0,0,0,0,0,0,0,0,0,0,0,6918.78,711.98,0,0,2130.31,0,3966.21,0,0,0,0,0,0,0,0,0,0,0
  7-9,3944.59,7202.54,0,7069.98,0,61.65,0,25150.89,0,0,0,0,0,5307.02,0,0,0,0,0,0,0,0,0,0,0,186524.23,5670.82,0,0,54426.8,0,559.09,916.55,0,52.14,0,0,0,0,0,0,0,0
 10-12,36.41,5246.41,0,5547.07,0,608.25,0,19916.36,0,0,0,0,0,1949.51,0,0,0,0,0,28.73,0,0,0,0,19.37,151616.42,2613.37,0,0,36573.11,0,117.43,631.75,156.99,4850.01,0,159.72,243.72,0,0,0,0,0
 14-21,14.59,25.8,13.07,895.25,13175.03,4076.08,0,13147.41,0,15.52,0,1075.78,338.08,135.59,26.72,79.37,326.49,19.2,64.25,28.4,129.92,5054.47,37.74,0,4088.23,94170.55,1218.63,238,1362.01,2494.6,0,1345.19,149.76,7735.39,595.71,123.02,11800.32,22724.41,0,0,154.77,0,110.52
 24-34,2.64,0.83,13.01,391.36,3243.71,946.34,0,13164.74,7.22,66.73,45.22,1158.44,196.04,36.16,52.45,239.97,173.55,170.11,257.34,202.4,161.03,6743.72,80.87,31.69,2314.31,60023.18,256.96,452.57,803.16,1.99,6.19,1222.97,8.01,60.93,111.56,61.36,1351.65,11662.06,0,0,756.87,0,323.28
 36-46,3.74,0,11.86,56.51,1670.93,116.31,0,14332.37,10.9,120.3,111.41,1713.76,186.93,0,55.01,266.59,51.38,196.71,162.41,241.78,84.84,5547.49,42.11,147.01,1654.67,39442.5,177.32,225.25,442.55,34.8,3.84,722.68,16.78,42.17,91.04,30.02,31.08,8296.01,0,4.83,565.92,0.78,228.61
 48-58,4.94,0,7.7,44.84,1340.61,57.65,0,11507.9,16.54,127.01,197.57,2474.56,309.82,7.04,88.36,203.77,77.06,199.12,133.03,301.2,39.29,5516.9,34.2,337.39,1452.91,20537.44,103.16,127.66,312,0,7.79,468.49,1.31,13.86,37.74,7.85,9.56,3747.69,0,11.21,517.14,3.99,250.81
 60-70,3.52,0,5.2,1.36,1058,93.24,2.49,8254.93,31.73,75.81,174.09,1972.97,376.03,9.87,72.45,154.83,67.09,169.14,108.54,198.99,39.47,4078.79,24.93,265.79,829.17,13352.78,56.06,91.79,192.98,0,32.29,449.4,1.49,5.3,45.55,2.36,0,1251.24,16.36,58.27,408.61,32.51,155.88
 72-82,0,0,30.02,4.24,981.7,246.91,58.46,5155.1,24.19,60.68,209.84,1673.96,570.84,6.12,66.12,380.36,126.73,151.46,97.54,220.22,15.37,3938.36,54.82,204.03,917.09,9118.05,37.64,114.18,210.07,0,35.63,704.62,0.85,0,69.01,4.41,0,609.8,56.11,84.73,516.84,70.31,191.3
 84-94,0,0,28.7,19.66,1378.71,341.72,128.12,4223.11,18.47,151.65,150.37,1298.57,922.15,8.98,49.71,371.19,189.55,118.75,126.23,491.7,53.35,3353.57,51.4,257.19,794.32,6499.41,70.48,158.83,247.33,3.85,33.06,2001.49,0,0,101.32,0.63,0,544.92,157.94,84.78,596.41,114.46,151.78
 96-106,0,0,35.15,20.8,1989.27,563.42,82.57,3677.03,26.68,209.21,142.32,1237.35,821.86,0,108.38,602.48,186.72,94.83,142.33,320.73,33.53,3101.6,115.38,140.71,732.91,5264.8,66.84,196.56,261.83,0,61.67,2722.76,3.88,0,111.17,1.51,0,253.01,123.33,90.11,668.33,106.81,209.87
108-118,2.73,0,17.96,29.65,2265.12,513.43,58.6,3342.71,12.02,326.06,183.92,1295.43,563.69,0,51.8,486.43,199.76,162.18,111.1,299.62,40.29,3258.12,86.19,131.32,764.21,7478.79,91.41,179.24,240.92,0,74.24,2833.67,1.42,0,76.55,3.62,0,189.55,151.7,63.08,566.76,57.7,178.92
120,0,0,23.34,8.86,1578.59,416.63,20.58,2624.03,18.35,252.52,134.12,1397.97,337.2,0,38.32,514.33,87.26,101.93,88.66,195.35,7.85,2988.04,49.41,148,687.65,7470.3,101.87,95.44,169.99,10.96,96.38,1375.54,0,0,47.51,3,0,155.77,36.92,54.99,557.44,49.25,49.79
