stage,blastomeres,epidermis,erythrocytes,eye,gut,heart,mesenchyme,olfactory,periderm,pronephros,spinal_cord
  3-4,46.25,0,0,0,0,0,0,0,12.17,0,0
  5-6,132.36,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,3.78,0,0
 14-21,0,0.81,0,0,0,0,0,0,0,0,1.44
 24-34,0,0,0,0,0,0,0,0,0.59,0,0
 36-46,0,0,0,1.73,0,0,0,0,0,0,0
 48-58,0,0,0,0,0,0,0.41,0,0,0,0
 72-82,0,0,0.49,0,0,0,0,0,2.42,0,0
 84-94,0,0,0,1.87,0,0,0,0.9,1.99,0,0
 96-106,0,0,0,0,0,1.64,0,0,1.02,0,0
108-118,0,1.3,0,1.33,1.82,0,0,0,0.9,0.48,0
