stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,369.2,10248.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.95,0,0,0,0,0,0,0,0,0,0,0
  5-6,562.48,7034.41,0,10.49,0,0,0,0,0,0,0,0,0,43.32,0,0,0,0,0,0,0,0,0,0,0,204.3,0,0,0,23.18,0,172.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,209.71,116.72,0,173.51,0,5.98,0,415.51,0,0,0,0,0,217.99,0,0,0,0,0,0,0,0,0,0,0,3642.92,164.7,0,0,1176.54,0,41.49,107.45,0,0,0,0,0,0,0,0,0,0
 10-12,0,87.2,0,251.27,0,16.23,0,407.72,0,0,0,0,0,98.61,0,0,0,0,0,0,0,0,0,0,0,4221.96,207.83,0,0,1465.14,0,3.3,112.23,11.29,101.16,0,21.53,8.05,0,0,0,0,0
 14-21,0.89,1.28,14.93,48.12,847.42,321.71,0,322.62,0,6.08,0,57.73,48.35,17.48,17.76,20.33,48.06,0.91,4.23,11.94,14.94,326.08,3.37,0,241.68,3852.36,204.61,58.54,61.21,131.19,0,116.51,15.3,580.53,94.44,50.36,646.87,1319.14,0,0,76.47,0,24
 24-34,0,0.83,17.09,38.46,411.84,125.17,0,910.61,0.86,34.65,23.13,199.86,18.18,4.86,30.08,57.89,81.26,18.49,43.76,38.79,121.5,656.16,12.23,1.66,306.13,9071.5,118.7,209.73,104.91,0,4.82,260.48,0.98,8.72,59.07,22.73,167.67,2455.61,0,0,312.47,0,136.97
 36-46,0,0,10.18,4.58,280.67,52.94,0,2355.01,19.31,90.93,35.84,478.93,14.4,4.39,18.63,82.09,49.59,11.58,32.77,18.78,165.23,866.03,16.33,21.01,268.2,10184.04,105.56,175.89,72.24,0,4.21,332.16,4.18,5.18,70.02,29.13,2.27,2724.86,0,0,246.64,1.55,195.54
 48-58,1.35,0,6.53,3.82,282.64,42.4,0,3797.65,6.76,63.54,80.89,808.7,20.9,32.91,26.53,67.21,29.36,31.73,31.88,27.12,215.39,1135.35,12.23,44,224.84,9505.85,66.57,129.48,68.96,0,3.16,347.31,1.54,0.92,31.73,14.39,0,2017.78,0,5.78,200.6,0,255.8
 60-70,0,0,6.51,3.47,359.83,46.78,0,6027.14,5.08,88.94,76.56,984.81,41.22,23.93,24.48,77.64,46.11,74.59,24.65,27.32,95.73,1407.47,16.04,81.85,146.15,11467.26,38.04,86.87,89.13,0,6.8,351.74,1.07,0,19.51,11.7,0,1539.44,10.28,23.4,143.84,9.12,300.95
 72-82,0,0,23.46,2,289.65,151.44,5.71,5072.57,12.1,58.54,98.86,1144.52,87.39,7.57,31.56,109.69,32.18,56.52,36.68,49.43,92.47,1814.17,35.51,111.66,159.28,9834.67,11.27,135.96,104.14,0,25.35,243.82,0,0,22.99,10.79,0,994.45,32.68,33.32,269.78,46.71,307.26
 84-94,6.78,0,23,8.2,589.48,200.96,34.74,4393.04,13.57,104.07,93.95,972,153.76,21.29,33.78,149.48,48.14,89.55,75.56,63.26,168.53,1554.09,39.85,103.44,137.85,7325.17,51.4,150.31,150.39,0,16.09,860.74,1.4,0,68.77,18.21,0,775.5,86.12,61.68,237,67.89,184.71
 96-106,0,0,24.4,1.5,544.17,285.01,11.68,3931.65,23.62,93.48,52.81,1050.85,176.84,1.32,42.6,156.26,33.59,72.01,95.89,97.06,73.98,1402.9,47.78,81.05,106.24,5990.64,31.82,201.12,159.01,0,51.79,639.94,8.23,0,47.43,5.39,0,419.4,109.64,54.7,257.53,61.03,236.05
108-118,0,0,18.68,5.94,533.33,145.86,49.26,3745.51,14.1,120.58,54.67,1137.7,157.22,0,20.09,159.56,73.7,102.13,66.73,77.14,141.89,1503.26,48.07,77.34,118.18,7831.48,48.36,142.81,183.01,0,37.55,554.13,0,0,41.32,11.59,0,306.6,114.39,34.89,236.38,43.13,194.31
120,2.82,0,34.1,1.59,485.4,216.73,9.72,2528.18,45.66,97.1,54.26,1348.25,137.89,0,48.66,279.74,46.24,56.02,47.47,43.81,51.7,1188.04,41.3,112.32,120.32,9575.71,70.03,165.89,172.45,0,39.73,394.62,4.99,0,23.94,2.95,0,324.03,41.23,31.59,278.37,97.1,36.37
