stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,10.75,246.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0
  5-6,34.74,302.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.94,0,0,0,9.89,0,10.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.54,3.67,0,12.08,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,141.34,13.97,0,0,54.63,0,16.48,3.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.34,0,16.09,0,5.1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.38,18.79,0,0,40.32,0,0,0,0,10.22,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.35,48.6,10.47,7.65,0,0,0,0.91,1.79,0,0,0,1.7,0,0,0,0,22.6,0,0,10.5,62.59,0,0,4.55,0,0,15.58,1.1,1.94,4.24,0,0.99,10.1,0,0,1.14,0,0
 24-34,0,0,0,2.07,35.74,5.52,7.93,0,3.77,0,4.26,0.91,0,2.47,8.77,3.72,0,4.03,0.77,0,40.69,3.6,0,10.09,148.06,0,1.48,7.02,0,0,49.5,0,1.69,0,0,1.2,15.8,0,0,12.9,0,0
 36-46,0,0,0,0,41.02,0.57,16.57,0,9.48,0,9.76,2.53,0,0.57,12.23,2.43,1.11,1.27,0,0,48.42,1.16,1.55,15.12,98.97,3.02,0,1.65,0,0,54.88,0.74,0,1.81,0,0,17.89,0,0,21.7,0,0.66
 48-58,0,0,0,0.43,49.42,0,26.28,1.47,5.51,0.97,18.78,0,3.82,0.47,3.8,5,0,0.95,5.4,0,60.04,3.3,2.4,17.01,57.78,1.98,3.06,0.98,0,0.59,40.44,0,0,0.47,0,0,21.86,0,0.49,5.2,0,0
 60-70,0,0,0,0,40.96,0.62,17.98,1.81,5.56,0.91,19.42,4.73,0,2.3,8.29,5.42,0,2.2,0,0,84.53,2.22,7.84,10.92,37.72,1.36,1.31,0,0,0.66,57.92,0,0,0.73,0,0,6.63,0,1.31,2.8,0,21.23
 72-82,0,0,0.68,3.31,33.91,29,20.41,0.82,6.39,0.87,18.63,5.64,0,3.96,15.25,11.48,5.75,2.88,0,0.87,108.65,3.33,11.94,16.08,52.08,0,2.07,7.48,0,5.74,40.82,0,0,1.13,0,0,1.12,0,5.27,14.42,1.27,8.41
 84-94,0,0,2,0,65.77,16.74,14.75,0.67,13.98,0,10.29,5.84,0,0,25.58,4.07,2.76,0.65,3.33,1.41,125.17,0,8.7,10.7,37.11,1.96,1.1,0,0,1.01,103.91,0,0,2.2,0,0,5.09,2.32,0,5.22,3.46,2.62
 96-106,0,0,1.11,0,49.53,26.26,16.76,0.71,5.02,3.07,11.38,13.19,0,0,40.85,3.9,4.06,7.14,3.25,0,77.27,7.5,8.07,3.17,27.17,1.05,6.73,1.6,0,8.53,95.15,0,0,0,0.84,0,0,3.14,5,18.5,4.52,6.35
108-118,0,0,0,1.06,56.39,13.62,20.32,0,19.34,1.17,29.12,16.3,0,0,39.33,2.77,3.01,9.28,1.37,1.44,108.32,0,10.39,4.38,21.18,4.75,0.45,2.27,0,0,61.54,0,0,1.35,2.13,0,0,3.7,0,13.86,1.15,4.11
120,0,0,0,0,54.97,3.89,1.01,11.48,4.54,0,11.88,33.12,0,0,52.15,1.05,0,0,0,0,94.77,6.73,10.85,10.3,2.29,0,4.09,10.3,0,20.43,59.19,0,0,6.84,1.64,0,0,0,11.79,10.84,0,1.1
