stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,38.27,1245.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.58,0,0,0,0,0,0,0,0,0,0
  5-6,36.66,365.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,40.66,10.62,0,12.66,0,0,0,101.12,0,0,0,0,0,7.87,0,0,0,0,0,0,0,0,0,0,0,375.32,13.72,0,0,123.75,0,21.44,0,0,0,0,0,0,0,0,0,0
 10-12,0,23.35,0,60.07,0,4.95,0,100.52,0,0,0,0,0,40.83,0,0,0,0,0,0,0,0,0,0,0,947.65,64.57,0,0,191.41,0,26.65,9.31,12.32,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,0,75.5,7.03,0,19.42,0,0,0,0.95,9.06,4.28,2.73,0.85,3.71,0,0,1.36,1.82,13.82,0,0,15.11,174.46,13.88,1,1.09,5.89,0,60.91,23.03,7.07,1.99,26.39,57.32,0,0,0,0,0
 24-34,0,0,0.66,1.34,31.18,4.71,0,21.36,0,6.91,0.86,16.21,4.4,0,7.76,4.39,13.71,1.17,4.02,3.61,3.12,38.65,1.09,0.89,24.64,389.58,5.4,9.21,8.73,0,0,168.66,1.58,3.85,0.6,5.14,104.6,0,0,13.7,0,7.55
 36-46,0,0,0,0,17.73,0.73,0,90.45,4.55,7.57,5.74,42.55,1.53,13.46,4.08,0.57,1.76,4.15,2.95,0,12.45,79.01,2.59,0.6,20.17,711.04,2.54,26.75,4.28,0,0,279.78,0,5.18,0.86,0,175.09,0,0,7.7,0,16.61
 48-58,0,0,0.53,0,17.26,0,0,151.56,2.41,0.38,9.09,55.18,0,0,0.82,14.75,4.42,6.83,5.33,1.92,12.55,123.26,5.41,0.98,14.66,607.7,11.99,7.02,9.77,0,0,168.47,0,5.13,1.31,0,155.78,0,0,9.05,0,21.21
 60-70,0,0,11.27,0,18.6,0,0,322.74,0,9.34,10.29,126.18,6.23,2.38,3.96,7.42,1.83,1.92,0.88,10.34,11.1,148.97,7.12,4.51,13.08,715.43,3.83,7.97,10.1,0,1.13,112.72,0,3.45,0,0,110.23,0.61,6.56,13.09,2.34,15.67
 72-82,0,0,3.37,0,35.1,8.48,0,191.94,0,4.71,6.78,69.83,7.09,0,0.58,8.8,2.15,2.24,3.87,1.86,2.92,144.95,12.84,0,13.68,460.77,3.09,10.15,11.78,0,0.72,59.48,0,0,0,0,38.39,3.13,1.46,7.17,0.58,0
 84-94,0,0,0,0,46.4,1.55,4.91,178.54,0,18.92,10.37,40.38,22.84,1.36,4.47,18.37,7.9,7.4,5.18,8.1,1.27,138.72,9.65,6.75,10.98,302.98,6.07,1.91,3.76,0,0,154.16,0,3.52,0,0,34.57,3.44,4.86,13.35,6.33,16.95
 96-106,0,0,3.6,0,38.5,11.42,5.02,172.31,0,4.9,8.53,58.44,12.27,1.32,4.38,14.44,5.51,2.58,7.21,2.25,1.3,95.41,2.35,0.94,12.01,264.03,0.8,11.14,6.92,0,9.33,139.79,0,0.7,0,0,10.91,5.08,2.46,17.23,6.67,5.72
108-118,0,0,2.04,0,44.36,4.38,7.47,134.79,0.43,5.68,3.38,46.39,6.17,0,0,14.96,9.81,4.34,3.5,6.66,1.99,87.57,8.81,5.58,12.02,278.64,1.09,7.65,11.93,0,0,146.85,0,2.01,0.41,0,7.02,10.38,0.99,6.36,0.82,4.72
120,0,0,3.64,0,49.43,8.46,0,125.51,0,10.63,0,15.09,19.75,0,3.96,11.95,3.84,4.22,12.32,0,0,60.6,15,0,10.58,241.11,6.59,12.63,21.92,0,0,95.43,0,4.94,0,0,20.63,3.89,3.52,6.2,4.11,4.4
