stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,177.35,5892.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.77,0,0,0,0,0,0,0,0,0,0
  5-6,153.27,1277.14,0,0,0,0,0,0,0,0,0,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,50.51,0,0,0,0,0,68.26,0,0,0,0,0,0,0,0,0,0
  7-9,14.95,15,0,5.66,0,0,0,17.66,0,0,0,0,0,50.31,0,0,0,0,0,0,0,0,0,0,0,250.12,22.38,0,0,113.45,0,7.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,30.43,0,5.53,0,47.67,0,0,0,0,0,45.79,0,0,0,0,0,0,0,0,0,0,0,382.97,28.41,0,0,174.7,0,10.48,4.36,30.27,0,8.15,0,0,0,0,0,0
 14-21,0,0,1.09,4.58,30.89,11.88,0,7,0,0,0,3.29,3.47,15.96,2.58,0,1.71,0,0.93,2.94,0.86,8.52,0,0,8.36,100.45,14.37,1.44,0.95,1.09,0,14.73,37.47,1.75,7.6,25.89,38.78,0,0,7.36,0,0
 24-34,4.02,0,1.65,1.18,23.51,2.56,0,25.96,0,1,0,10.95,1.69,0.81,1.24,2.45,6.7,1.94,1.87,1.98,2.15,25.27,0.81,0,19.55,313.81,0,5.94,2.56,0,0,82.02,0,1.57,0,7.31,60.59,0,0,27.73,0,2.1
 36-46,0,0,0,0,10.26,0,0,46.28,1.47,0,0.64,19.03,0,13.07,0.9,15.61,5.88,0.94,3.15,0,6.33,29.33,3.84,0,8.8,363.51,0.56,7.64,0,0,0,77.4,0,3.76,0,0,66.3,0,0,11.05,0,2.7
 48-58,0,0,0.41,0,12.37,0,0,150.37,0.82,5.06,3.45,20.71,0.92,1.56,0,1.94,0,0,0.5,0,4.82,53.82,0.63,0.86,6.74,409.11,1.16,5.93,2.91,0,0.59,68.12,0,0.38,0,0,53.77,0,0,8.28,0,15.85
 60-70,0,0,0,0,24.9,4.84,0,319.17,3.46,1.9,2.26,37.04,2.66,0,0,2.06,1.45,2.93,3.7,0,10.94,68.11,1.14,2.35,4.09,403.03,1.32,2.62,13.8,0,0.66,72.13,0,0,0,0,48.57,0,0,15.14,0,0.65
 72-82,0,0,2.69,0,20.48,8,0,310.3,0,3.35,0.59,40.34,13.7,0,0.91,6.59,3.48,4.71,5.27,7.98,4.74,106.08,2.31,7.44,8.25,342.42,1.46,15.07,2.54,0,3.01,45.07,0,0,0,0,28.99,2.15,0.96,27.27,3.38,4.23
 84-94,0,0,5.99,0,37.18,8.91,0,198.26,0,5.55,4.8,31.96,11.23,1.3,0.97,8.58,1.65,2.27,5.9,1.93,8.23,63.01,5.76,11.08,15.26,209.63,0.7,0,15.28,0,0.57,95.82,0,0,0,0,28.33,4.61,3.26,32.26,1.54,2.15
 96-106,0,0,0,0,41.11,19.55,0,213.26,0,3.87,1.12,60.42,20.28,0,2.28,9.82,4.08,8.13,4.96,14.46,0.68,93.75,10.58,5.01,2.11,233.07,3.29,13.37,8.36,0,2.56,97.86,0,0.58,0,0,6.67,2.61,2.03,46.05,5.5,8.26
108-118,0,0,5.12,0,36.36,2.28,3.46,175.2,4.22,9.63,7.94,28.15,6.38,0,0,11.49,7.9,4.8,3.97,9.36,5.1,84.55,8.25,2.81,10.16,261.6,0.71,11.77,8.43,0,2.24,58.08,0,2.87,2.54,0,9.1,5.24,2.74,15.29,2.62,6.3
120,0,0,0,0,60.51,0,1.71,88.67,1.99,5.35,3.29,51.39,1.38,0,0,17.53,7.34,8.39,0,7.39,0,48.3,3.08,17.42,4.71,371.65,5.05,20.08,8.68,0,0,46.84,0,0,1.37,0,0,6.29,0,0,7.19,0
