stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,109.75,1142.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,77.4,1262.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,10.41,0,0,8.65,0,16.24,0,0,0,0,0,0,0,0,0,0
  7-9,42.61,34.64,0,26.4,0,0,0,131.21,0,0,0,0,0,21.34,0,0,0,0,0,0,0,0,0,0,0,627.06,26.51,0,0,180.1,0,13.46,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.82,0,62.98,0,11.46,0,71.57,0,0,0,0,0,10.88,0,0,0,0,0,0,0,0,0,0,0,876.55,32.28,0,0,248.38,0,12.53,25.44,0,41.21,0,0,0,0,0,0,0
 14-21,0,0,0,0,12.6,1.64,0,5.66,0,0,0,1.3,0.97,0,0,0,0.9,0,0,0,0,6.62,0,0,4.58,53.33,1.14,0,0,2,0,1.67,0,8.63,0,10.52,20.52,0,0,0,0,0
 24-34,0,0,0,0,6.58,0,0,17.92,0,0,0.89,1.38,0,0,0,0,0,0,2.36,0,0,23.82,0,0,7.44,124.67,0,0,2.28,0,0,41.7,0,0,0,2.92,20.31,0,0,5.71,0,1
 36-46,0,0,0,0,8.23,1.22,0,26.62,0,0,0,5.34,1.33,0,2.07,1.52,1.01,0,0,0,0,21.93,1.94,1.32,7.95,152.02,0,7.77,0,0,0,15.36,0,0,0,0,49.22,0,0,5.78,0,3.42
 48-58,0,0,0,0,3.21,0,0,35.86,0,0,0.4,18.33,1.59,0,0.63,0.76,0,0,0,0,13.82,16.53,1.78,0.53,3.88,120.31,0,1.79,3.89,0,0,8.24,0,0,0,0,47.74,0,0,3.11,0,4.91
 60-70,0,0,0,0,8.39,0,0,51.74,1.08,1.41,0.57,21.4,0,0,0,0.63,0,0,2.2,0,0,58.73,0,1.83,5.6,138.84,0,3.09,0,0,0,19.77,0,0,0,0,33.49,0,1.4,6.17,0.72,0
 72-82,0,0,0,0,3.4,0,0,52.5,1.52,0.8,0.67,26.46,1.99,0,3.04,1.93,1.96,0,0,0,0,37.88,0,2.25,6.73,85.73,0,4.32,3.21,0,0,4.65,0,0,0,0,6.14,0.82,3.3,7.57,0.84,3.97
 84-94,0,0,0,0,4,0.93,0,47.02,0,1.24,0,10.74,4.62,0,0,0.83,1.2,1.6,3.14,1.49,0,44.05,0,1.01,16.55,69.87,0.68,0,3.97,0,0,10.76,0,0,1.52,0,1.74,0,0,15.13,3.3,7.62
 96-106,0,0,0,0,10.76,2.86,0.97,19.3,0,0,1.09,17.69,2.05,0,0,0,1.18,0,0.92,0,0,25.88,0,0,4.92,29.27,0,2.03,0.64,0,1.04,5.7,0,0,1.21,0,0,0,0,0,1.15,5.54
108-118,0,0,0.93,0,3.72,0.55,0,10.5,0,1.75,0.71,12.71,2.59,0,0,2.93,3.24,0,1.87,0,0,29.9,3.7,2.34,1.72,68.22,1.26,2.13,3,0,0,12.32,0,0,0.62,0,0,0,1.37,3.7,2.5,1.42
120,0,0,0,0,7.93,2.36,0,33.68,1.04,3.6,0,16.81,1.31,0,0,2.71,7,15.83,0,0,0,22.65,0,4.21,4.42,114.72,0,0,0,0,9.21,5.06,0,0,0,0,0,0,0,13.7,0,0
