stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,35.95,262.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.31,165.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83,0,13.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.19,14.3,0,11.69,0,0,47.07,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,0,371.48,32.7,0,0,123.34,0,0,10.19,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,23.08,0,5.14,74.01,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,755.97,62.89,0,0,192.34,0,0,0,0,11.46,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.07,98.15,13.95,33.77,0,0,0,15.77,3.06,0,5.42,0,7.54,0,0,0,1.01,51.88,0,0,50.55,592.38,9.1,5.74,5.33,16.4,0,1.6,2.18,39.56,6.57,3.25,34.32,190.94,0,0,3.53,0,0
 24-34,0,0,0,3.33,49.23,1.9,96.58,0,3.69,3.31,42.52,1.71,0,7.18,0,0,0,2.51,2.5,0,165.9,0,2.4,86.9,1423.37,11.94,3.17,13.64,0,0,1.42,0,0,6.79,1.55,15.23,350.06,0,0,42.58,0,0
 36-46,0,0,0,0,33.5,0,120.31,0,16.79,7.27,73.48,3.02,0,1.12,0,0,0,2.04,18.85,1.81,278.28,0,3.11,60.09,908.88,3.35,2.6,12.03,0,0.97,1.49,0,0,0.6,0,0,290.14,0,1.99,18.48,0.78,0
 48-58,0,0,0.46,0,19.89,0,151.8,0,0.91,10.26,106.25,0.39,0,5.36,0,0,0.99,2.64,5.57,0,320.09,0,6.82,58.02,476.15,22.94,0.5,14.19,0,0,1.3,0,0,1.08,0,0,181.38,0,1.05,32.86,0,4.05
 60-70,0,0,0.86,0,32.05,0,78.29,0,6.53,5.51,110.95,5.38,0,4.72,0.65,1.43,0,4.24,5.89,1.57,427.22,0,8.77,35.74,295.52,2.26,1.43,7.12,0,1.82,3.7,0.64,0,0.68,0,0,48.13,0,4,14.38,1.63,0
 72-82,0,0,0,0,31.1,1.84,43.54,0,5.9,9.42,102.6,1.48,0,2.75,0.69,0,3.6,14.4,0,0,491.69,0,21.68,32.4,111.62,2.45,2,3.89,0,1.42,1.53,0,0,0,0,0,37.86,0.71,9.39,50.29,7.65,0.82
 84-94,0,0,8.86,0,24.65,1.49,73.1,0,7.06,20,97.41,0.68,0,0,2.77,1,2.39,8.64,0,2.23,406.15,0,21.31,35.51,138.33,3.75,0,11.83,0,2.54,0,0,0,0,0,0,36.51,0.78,5.9,52.15,10.04,0
 96-106,0,0,0,0,26.04,8.63,49.55,0.64,2.95,7.64,104.14,1.69,0,1.38,0,0.85,1.14,1.81,10.31,0,254.25,0,24.4,25.69,107.21,7.52,2.4,15.19,0,4.68,1.99,0,0,0,0,0,13.24,0,5.43,27.82,8.99,2.49
108-118,0,0,4.94,0,35.05,0,67.33,0,7.72,10.87,103.73,4.25,0,1.93,0,4.37,6.73,1.35,0,7,348.86,0.43,12.71,23.08,168.2,6.39,2.03,11.2,0,3,1.7,0,0,3.48,0,0,7.66,1.34,7.87,35.94,13.15,3.38
120,0,0,0,0,50.76,2.06,33.57,0,7.08,31.45,174.78,0,0,0,0,0,6.58,0,0,1.64,436.2,0,10.63,36.98,140.04,8.17,0,4.23,0,20.62,0,0,0,0,3.57,0,5.56,5.98,0,36.33,30.43,0
