stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.89,332.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.58,195.43,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,20.84,33.78,0,8.24,0,0,0,73.47,0,0,0,0,0,19.96,0,0,0,0,0,0,0,0,0,0,0,410.18,4.99,0,0,131.58,0,4.35,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.05,0,30.75,0,0,0,81.67,0,0,0,0,0,18.52,0,0,0,0,0,3.73,0,0,0,0,0,582.33,12.07,0,0,184.57,0,0,4.37,0,24.33,0,16.7,0,0,0,0,0,0
 14-21,0,0,0,9.03,26.54,5.59,0,15.43,0,0,0,2.66,3.08,0,0,0,1.69,0,0,5.11,0,28.14,0,0,22.56,192.6,8.58,3.89,0.83,1.67,0,32.5,0,16.54,2.59,5.39,27.79,82.68,0,0,1.91,0,0
 24-34,0,0,0.75,1.99,24.91,1.5,0,42.89,0,2.19,0.64,8.04,2.67,0,8.28,0.6,2.04,0,1.29,0,1.47,41.3,0.95,0,17.37,592.65,7.84,4.01,10.34,0,0,82.76,0,0,10.38,3.18,0.67,152.44,0,0,26.1,0,2.46
 36-46,0,0,0.77,0.56,18.76,0,0,125.76,0,7.1,5.86,16.92,0,0,1.06,0.89,0.66,0,0,1.46,11.93,45.87,0,1.68,16.9,837.72,7.68,11.32,2.87,0,0,101.95,0,0,10.44,0,0,182.41,0,0,17.64,0,3.23
 48-58,0,0,0,0,7.55,2.42,0,224.27,2.04,10.96,3.91,30.44,0.89,0.49,0.51,4.06,6.04,0,0.92,0,2.99,55.65,1.68,2.07,13.68,752.69,7.93,10.96,8.01,0,0,49.04,0,0,9.94,1.01,0,151.5,0,0,7.5,0,5.88
 60-70,0,0,1.59,0,11.54,3.86,0,516.53,0.62,2.41,0.68,41.01,5.48,0.97,2.46,2.22,2.61,0,0,3.59,4.38,88.11,0.62,2.96,6.23,781.69,2.61,9.73,19.68,0,0.63,54.58,0,0,11.1,2.58,0,133.22,0,0.57,17.07,0,15.91
 72-82,0,0,0.9,0,15.84,32.4,0,425.08,0.65,7.1,2.36,38.23,1.98,0,3.75,1.79,1.76,1.37,4.42,0,0.49,118.83,5.7,3.6,12.14,589.14,1.53,8.25,7.42,0,0.71,48.84,0,0,7.82,0,0,87.26,0.5,0,15.94,4.14,5.53
 84-94,0,0,0.7,0,25.95,37.59,1.17,341.62,1,3.29,2.28,52.53,2.25,0.91,1.18,5.2,6.7,7.06,0.66,5.98,4.08,100.46,10.63,5.77,7.58,466.53,0,13.59,2.28,0,0,119.27,0,0,8.73,0,0,60.81,0,2.45,24.75,3.93,4.1
 96-106,0,0,1.57,0,14.32,54.57,1.06,302.95,1.67,2.58,0,66.8,5.92,0,0.73,4.44,1.77,0.71,6.07,0,3.36,75.29,8.18,2.07,11.07,486.85,1.45,21.48,6.4,0,2.9,94.21,0,0,0.58,0,0,13.82,1.66,0,26.41,1.14,11.55
108-118,0,0,0.57,0,36.54,38.12,11.94,236.09,3.31,9.31,8.37,90.78,4.04,0,0,6.49,8.79,9.77,2.97,8.66,3.88,93.14,3.44,0.69,1.47,475.09,8.65,16.39,3.62,0,8.79,70.84,0,0,8.74,1.18,0,31.71,1.3,6.45,13.05,2.72,15.43
120,0,0,0,0,53.77,16.93,0,291.86,5.49,3.68,0,144.21,4.2,0,0,31.15,6.54,6.33,5.55,12.33,9.52,89.86,2.57,0,3.17,738.31,5.09,18.03,37.23,0,0,85.16,0,0,13.44,0,0,37.79,1.99,2.71,15.13,21.1,14.27
