stage,eye,mesenchyme,neural
 24-34,0,0,3.61
 36-46,0,1.41,0
 48-58,0.7,0,3.61
 60-70,0,2.14,13.75
 72-82,0,0,8.8
 84-94,0,0,5.68
 96-106,0,0,7.73
108-118,0,0,12.52
