stage,blastomeres,mesenchyme,muscle,neural,paraxial_mesoderm
  5-6,10.05,0,0,6.53,0
  7-9,0,0,0,0,11.33
 14-21,0,0,0,0.88,0
 24-34,0,1.15,0,1.05,0
 48-58,0,0,0,0.67,0
 60-70,0,0,0,8.64,0
 72-82,0,0,0,1.11,0
 84-94,0,1,0,0,0
 96-106,0,5.32,0,0,0
108-118,0,0,0.69,0,0
