stage,blastomeres,epidermis,eye,glial,gut,liver,mesenchyme,neural,periderm
  5-6,11.39,0,0,0,0,0,0,0,0
 24-34,0,2.99,0,0,0,0,0,0,0
 36-46,0,1.25,0,0,0,0,0,0,0
 48-58,0,0,0,0,0,0,0,14.33,0.5
 60-70,0,0,0,0,0,0,0,0.8,0
 72-82,0,8.61,2.78,0,0,0,1.98,17.22,0
 84-94,0,2.03,0,0,0,0,0.56,1.21,0
 96-106,0,14.06,0,4.83,6.74,1.99,0,0,0
108-118,0,36.22,0,0,16.53,2.21,3.39,6.23,0
120,0,9.71,9.72,0,3.29,0,0,16.53,0
