stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,209.85,1317.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.13,0,0,0,0,0,0,0,0,0,0
  5-6,246.68,2678.28,0,0,0,0,0,0,0,0,0,0,0,35.84,0,0,0,0,0,0,0,0,0,0,0,231.84,24.27,0,0,39.51,0,7.66,0,0,0,0,0,0,0,0,0,0
  7-9,266.64,221.74,0,208.78,0,5.95,0,210.42,0,0,0,0,0,77.04,0,0,0,0,0,0,0,0,0,0,0,3558.95,273.11,0,0,1814.83,0,4.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,44.3,0,94.85,0,22.49,0,97.17,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,2586.72,132.74,0,0,930.64,0,0,4.19,19.24,0,4.51,4.47,0,0,0,0,0
 14-21,0.93,0,0,6.96,304.82,4.81,0,14.04,0,8.11,0,2.71,1.93,0,3.57,0,2.93,0,0,9.2,0,18.56,0,0,49.02,233.07,280.7,13.19,2.09,44.13,0,11.79,188.83,0,96.88,912.28,146.76,0,0,3.86,0,0
 24-34,0,0,6.1,1.59,316.68,0.83,0,43.19,86.79,56.44,1.71,24.13,0,0,10.91,1.29,4.24,0,3.58,2.79,3.93,74.48,2.41,0,107.76,1573.46,63.59,116.2,8.91,0,0,9.73,5.19,0,75.4,655.41,404.63,0,0,19.62,0,0
 36-46,0,0,1.89,0,214.16,3.38,0,145.73,174.4,67.17,4.93,29.66,0,0,29.67,0,3.08,0,0,1.24,10.21,91.16,2.83,1.6,75.08,2850.43,45.68,118.29,6.85,0,0,15.49,0,0,81.33,25.81,574.89,0,0,12.44,0,4.14
 48-58,0,0,2.27,0,149.94,0.91,0,816.38,136.58,61.03,3.76,114.07,0.39,0,5.22,1.75,0.38,3.06,1.3,2.23,49.23,154.19,0.96,4.22,73.94,3812.84,38.11,90.34,13.04,4.77,0.56,20.3,0,1.85,41.15,0,674.38,0,0.61,8.89,0,39.27
 60-70,0,0,1.26,0,171.36,0,0,3118.83,136.37,64.72,9.49,148.82,0.65,0,2.6,9.58,0.6,3.52,4.69,8.95,25.53,232.63,5.31,1.96,91.24,4504.29,27.66,63.93,10.58,0,1.55,12.66,0,1.35,23.66,0,654.53,5.03,3.16,28.35,2.97,30.76
 72-82,0,0,3.88,0,131.64,16.23,1.65,3916.69,123.22,42.13,8.55,179.27,4.17,0.74,11.45,4.96,2.8,20.68,9.99,6.57,30.77,368.02,3.57,5.96,85.57,3926.74,15.57,119.86,23.45,1.13,0,12.75,0,0,37.22,0,355.76,8.45,5.63,32.21,12.54,56.21
 84-94,0,0,8.84,0,201.36,16.95,0.6,2218.52,197.81,85.25,10.59,148.95,5.79,0.77,5.66,10.24,6.23,11.91,2.75,4.16,52.49,314.37,10.1,4.36,65.21,2744.58,58.03,77.76,21.57,0,2.32,48.68,0,1.44,57.5,0,273,30.32,7.09,17.84,8.37,46.73
 96-106,0,0,3.73,0,175.37,23.74,1.97,2327.79,244.04,71.09,7.06,111.58,6.88,0,11.57,8.61,7.63,6.4,11.08,2.5,15.91,252.3,8.23,1.8,61.61,2331.48,44.79,191.19,17.42,0,3.62,51.56,0,1.8,53.55,0,170.43,26.41,3.3,18.78,13.99,65.38
108-118,0,0,2.82,0,238.68,7.67,34.54,1845.21,226.84,83.82,7.33,160.8,3.85,0,13.51,12.84,13.97,17.82,14.95,11.86,48.96,280.46,11.29,6.78,112.34,3036.51,81.63,123.28,15.58,0,2.46,40.08,0,0.94,43.39,0,128.73,38.71,2.75,22.71,9.92,25.11
120,1.12,0,2.94,0,257.87,7.26,23.56,1436.21,212.73,74.38,3.33,130.09,11.22,0,23.25,33.49,1.17,22.12,5.61,17.65,46.57,264.92,12.32,5.78,191.41,3644.47,103.99,147.64,29.59,0,15.95,38.37,1.12,0,17.76,0,66.14,25.8,0,54.09,5.56,11.7
