stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,76.87,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,185.79,2220.54,0,0,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,50.59,6.07,0,0,18.35,0,45.68,0,0,0,0,0,0,0,0,0,0,0
  7-9,64.14,37.38,0,30.05,0,0,97.51,0,0,0,0,0,38.62,0,0,0,0,0,0,0,0,0,0,0,1018.42,43.77,0,0,402.97,0,4.34,23.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,26.37,0,97.13,0,16.47,84.2,0,0,0,0,0,22.95,0,0,0,0,0,3.73,0,0,0,0,0,1164.16,21.46,0,0,333.26,0,0,0,0,39.68,0,5.05,4.47,0,0,0,0,0
 14-21,0,0,0,1.82,37.64,9.66,8.58,0,0,0,2.19,3.84,0.81,0.92,0,0,0,0,8,0,17.62,0,0,11.29,188.66,10.45,1.03,2.22,3.02,0,5.6,0,20.52,0.85,2.51,23.67,62.98,0,0,4.33,0,0.84
 24-34,0,0,1.36,1.16,13.22,2.73,26.37,0,0.82,1.54,11.37,0,0,1.85,2.23,2.1,0,1.74,0.66,1.75,40.01,0,0,17.19,664.54,5.05,7.53,2.98,0,0,32.33,0,0,1.63,0,3.98,155.79,0,0,14.01,0,3.28
 36-46,0,0,0,0,26.81,0,132.99,0,0,1.09,22.01,0,0,1.45,1.96,0,0,1.49,5.57,0.7,37.95,0,0,18.03,870.08,0.63,20.29,5.18,0,0,43.85,0,0,0,0,0,196.61,0,0,21.1,0,3.51
 48-58,0,0,0,0,9.42,1.82,226.6,0,0.4,1.66,38.8,0,0.54,0.85,0.61,0,0.98,0.37,0,0.6,42.29,0,2.97,8.54,679.12,11.59,5.94,1.15,0,0.56,19.12,0,0,0,0,0,142.63,0,0,6.38,0,1.87
 60-70,0,0,0,0,8.67,0.6,321.91,0,0,8.58,36.98,6.45,0,0,2.38,0,0,1.13,0,0,77.26,1.27,2.01,4.04,681.16,0,1.56,3,0,0,10.5,0,0,0.59,0,0,103,0,1,8.8,3.32,9.46
 72-82,0,0,1.9,0,9.1,22.93,319.56,1.01,0.5,2.24,38.57,0,0,2.62,0.81,0,0,1.99,0,0,87.43,0,0,6.68,521.44,0.72,3.2,9.21,0,1.78,13.02,0,0,0.5,0,0,80.11,0,2.3,16.92,1.53,2.23
 84-94,0,0,2.71,0,10.34,15.07,172.36,0,0.66,0,47.34,2.13,0.66,1.27,4.57,0.58,0.61,1.96,1.41,0.68,81.16,0,0,4.1,315.87,2.17,16,7.31,0,0,41.44,0,0,0.94,0,0,52.97,1.57,1.15,7.65,9.15,0
 96-106,0,0,1.78,0,7.56,15,177.51,0,0,0,27.82,5.02,0,1.39,2.63,1.49,2.23,1.41,0,0,74.62,4.87,0,7.68,215.27,0.75,3.65,2.97,0,0,14.4,0,0,0,7.61,0,14.35,0.98,1.81,9.93,1.15,7.97
108-118,0,0,2.18,0,20.44,13.32,129.64,0,1.11,1.56,34.44,4.73,0,0.68,1.85,3.29,2.59,1.51,0,11.27,69.35,4.07,1.39,7.52,302.06,0.88,2.11,2.36,0,3.82,30.32,0,0,0,0.43,0,23.19,0.41,0.99,14.17,3.68,3.74
120,0,0,0,0,17.85,0,85.71,0,0,9.59,15.33,0,0,0,10.5,4.24,0,10.51,3.99,0,80.31,1.47,0,0,320.63,0,0,11.96,0,0,15.15,0,0,2.61,0,0,29.99,0,0,2.73,22.42,0
