stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,37.89,965.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78,0,0,0,0,0,0,0,0,0,0
  5-6,75.53,739.25,0,0,0,0,0,0,0,0,0,0,0,18.63,0,0,0,0,0,0,0,0,0,0,0,21.98,0,0,0,42.11,0,13.95,0,0,0,0,0,0,0,0,0,0
  7-9,21.75,63.29,0,8.27,0,0,0,46.65,0,0,0,0,0,37.47,0,0,0,0,0,0,0,0,0,0,0,618.56,43.65,0,0,556.18,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,56.65,0,198.26,0,39.33,0,31.54,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,3.87,1333.78,117.44,0,0,2255.12,0,0,17.83,214.55,0,22.2,5.32,0,0,0,0,0
 14-21,0,0,4.12,0.95,116.93,92.87,0,8.01,0,0,0,27.91,6.24,2.42,0,3.42,2.55,0,0,0,1.71,70.98,0.97,0,30.08,301.65,53.21,6.45,3.39,20.94,0,40.09,301.26,12.24,2.96,113.68,216.2,0,0,5.37,0,0
 24-34,0,0,6.74,0.7,32.75,20.6,0,96.7,0,2.35,1.46,22.42,0,0,8.78,0,3.63,0.7,3.17,10.05,10.17,46.85,2.17,1.52,28.26,1406.85,35.21,57.02,15.04,0,0,307.63,0,21.77,0.66,7.95,359.51,0,0,26.33,0,3.56
 36-46,0,0,2.9,0,22.4,9.04,0,284.61,9.19,6.02,4.57,36.45,0.56,0,4.3,0,1.02,0,3.3,0,10.17,69.72,5.91,0.67,14.14,2565.46,37.78,43.87,7.36,0,0,411.47,0,4.27,0,0,490.3,0,0,33.12,0.78,1.39
 48-58,0,0,1.75,0,26.9,20.57,0,595.24,0.9,9.24,2.48,131,0.88,0.75,9.07,4.19,13.28,4.18,1.77,3.37,31.55,77.87,1.73,2.75,9.04,2740.98,34.67,25.57,7.32,0,0,208.93,0,8.77,2.26,0,638.2,0,0,14.37,0,12.52
 60-70,0,0,0.62,0,30.41,14.09,0,885.62,2.01,13.62,1.57,125.43,1.53,0,9.22,5.19,1.02,5.96,2.69,0,3.54,111.31,2.52,4.91,2.11,2779.27,13.11,19.28,13.24,0,2.07,220.46,0,12.77,0,0,505.91,0,0.9,4.16,0,11.34
 72-82,0,0,5.67,0,34.76,138.25,0.9,895.69,0.96,0,9.06,121.64,10.7,0,1.65,3,1.23,12.74,4.71,1.26,6.83,104.21,1.76,9.16,5.81,1874.85,9.73,38.9,24.73,0,3.48,60.31,0,3.66,0.53,0,291.91,4.41,9.54,25.14,7.92,15.76
 84-94,0,0,2.9,0,50.05,116.82,0,683.24,4.11,6.86,13.33,73.59,15.59,0,1.06,3.75,7.42,20.48,6,2.93,16.31,105.85,7.62,3.17,1.92,1080.31,8.75,19.89,9.26,0,2.02,232.56,0,11.16,0,0,191.75,6.37,13.86,12.33,3.02,0.7
 96-106,0,0,4.21,0,59.65,216.44,1.72,600.16,3.61,2.3,4.7,108.52,8.79,0,2.18,10.75,1.18,13.44,6,8.91,7.53,75.23,0.71,4.11,0.56,1064.92,4.97,36.48,15.72,0,0.97,150.52,0,4.6,0,0,113.74,8.36,0,33.69,12.32,27.61
108-118,0,0,2.45,0,45.52,102.77,7.56,514.78,0.67,10.37,4.48,109.54,5.54,0,2.87,3.41,4.84,4.58,5.49,11.5,5.64,104.33,1.85,6.07,11.71,1099.51,10.7,28.4,38.08,0,3.38,113.87,0,6.45,5.09,0,48.9,7.97,4.59,21.21,0,16.78
120,0,0,0,0,137.67,98.92,0,483.32,0,23.96,29.26,147.73,19.36,0,4.24,34.63,8.54,16.53,2.98,19.75,9.24,182.64,1.31,0,10.36,2318.48,35.26,53.25,32.22,0,0,113.33,0,1.13,1.21,0,60.44,1.84,0,8.35,16.68,5.73
