stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,23.92,2903.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,26.06,891.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.79,0,0,0,13.46,0,6.81,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.09,5.83,0,12.03,0,0,80.92,0,0,0,0,0,8.78,0,0,0,0,0,0,0,0,0,0,0,607.91,25.98,0,0,243.83,0,0,54.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,39.77,0,47.97,0,5.53,135.3,0,0,0,0,0,37.9,0,0,0,0,0,0,0,0,0,0,0,1206.69,35.53,0,0,271.7,0,0,14.57,0,28.01,0,0,4.33,0,0,0,0,0
 14-21,0,0,0,4.26,53.75,8.13,29.13,0,0,0,7.7,4.62,1.8,0,0,3.02,0,0,0,0,26.34,0,0,25.88,378.07,5.19,0.86,2.38,5.01,0,1.12,0,55.19,1.81,0.99,41.66,75.31,0,0,0,0,0
 24-34,0,0,0,2.23,12.12,0,45.69,0,2.39,0,8.84,0,0,0.8,2.35,2.63,1.64,0.77,0,2.87,35.84,1.78,0,10.43,517.28,1.79,8.61,5,0,0,12.68,0,0,2.33,0,9.61,102.66,0,0,8.97,0,0
 36-46,0,0,0,0,6.88,1.53,55.15,0.85,0,0.72,24.71,0.67,0,2.07,0,0,14.59,0,0,1.8,28.3,0,1.42,8.61,442.86,1.3,5.93,7.7,0,0.77,11.03,0,0,0,0,0.67,71.68,0,0,5.94,0,0
 48-58,0,0,0,0,7.8,3.51,123.64,0.9,3.37,3.11,38.74,1.69,0,1.95,0.46,3.9,0.41,0,0,0.48,55.7,0.71,1.18,12.89,302.36,1.37,4.98,0.85,0,0,7.91,0,0,0.65,2.44,0,75.02,0,3.17,1.88,0,1.11
 60-70,0,0,0,0,6.82,0,174.79,1.73,1.5,6.48,47.38,1.44,0,0,1.65,0,1.82,0.82,0,0,61.24,0,1.7,7.02,229.27,0,3.35,1.01,0,0,10.62,0,0,3.95,2.32,0,59.43,2.18,1,9.94,0,0
 72-82,0,0,0.5,0,5.4,1.46,139.96,0,1.86,3.9,41.32,3.1,0.6,1.78,10.67,0,2.27,0.49,2.98,0,70.59,2.59,3.75,7.86,224.9,2.83,6.32,1.04,0,0.77,13.06,0,0,0.5,0,0,34.14,2.33,2.62,5.43,1.27,0
 84-94,0,0,0,0,22.38,2.09,78.63,0,3,2.83,53.18,2.82,0,0,5.85,1.18,2.09,3.24,1.76,2.16,114.87,1.81,4.76,9.61,183.94,2.44,2.14,7.48,0,0,49,0,0,4,0,0,13.33,2.76,4.97,5.53,4.33,5.42
 96-106,0,0,1.08,0,11.34,8.39,79.23,0,2.86,2.86,40.95,4.74,0,2.99,2.85,3.42,1.29,2.89,1.19,0,83.76,1.13,2.46,15.4,152.37,2.22,8.67,5.88,0,0,49.2,0,0,0,0,0,26.49,0.61,0,1.8,0,0.85
108-118,0,0,0,0.61,13.6,1.13,77.9,0.46,2.28,1.63,85.79,3.81,0,2.47,6.02,2.27,2.36,1.74,3.58,5.79,85.14,5.43,4.79,18.38,218.8,0.95,3.53,2.71,0,0,43.77,0.79,0,0,0,0,8.47,1.53,1.77,10.88,3.61,0
120,0,0,0,0,38.17,24.93,68.26,0,2.14,9.33,94.38,4,0,0,6.89,4.64,1.01,0,0,0,133.32,0,12.73,8.25,251.65,1.81,0,6.55,0,0,34.72,0,0,0,0,0,0,1.37,0,14.33,0,0
