stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,14.56,158.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,16.54,158.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.83,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,121.73,0,0,0,31.4,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.59,0,53.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4,27.7,0,0,61.94,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,25.99,1.07,0.88,0,0,0,0,0.85,0,0,0,0,0,0,0,0,9.89,0,0,8.25,14.55,67.41,0,0,0.99,0,0,0,6.97,0.82,2.09,9.7,16.41,0,0,2.06,0,0
 24-34,0,0,0.71,1.29,3.74,0.87,5.32,0,0.62,1.23,7.86,0,0,2.09,0,0,0,0,1.2,0,11.75,0,0,15.39,101.55,8.42,0,1.04,0,0,2.63,0,0,3.2,0,0.66,50.14,0,0,8.33,0,0
 36-46,0,0,0,0,0,0,7.46,2.48,0,1.73,21.16,0,0,3.44,0,0,0,0,0,0,11.3,0,0,5.07,329.05,3.21,0,6.21,0,0,10.49,0,0,0,0,0,110.63,0,0,2.43,0,0
 48-58,0,0,0.42,0,0.94,0,33.93,8.81,0,24.63,36.78,0,0,0,0,0,0,0,0,2.21,20.14,1.68,0,6.7,592.85,1.25,1.58,1.22,0,0.4,0.4,0,0,0,0,0,137.14,0,1.79,2.86,0,0.68
 60-70,0,0,0,0,0.75,0,32.29,1.56,0,1.65,55.87,0,0,0,1.16,0,0,0,0,0,32.37,0,1.4,0.8,722.92,0,0,0.65,0,0,1.61,0,0,0,0,0,93.12,0,0,2.06,0,0
 72-82,0,0,1.37,0,2.43,0.96,90.32,1.61,0.91,12.72,56.7,0.56,0,0.53,0,0,0,0.64,0,1.69,30.61,0,6.17,5.46,1142.43,0.52,0.93,3.24,0,1.12,0.66,0,0,0,0,0,97.07,0,0,2.93,1.28,2.63
 84-94,0,0,1.9,0,0.74,5.27,108.63,0,0,4.81,40.87,0.6,0,0.7,0.78,0,1.43,0.8,0,0,35.28,0,0,0,810.71,0.69,1.39,3.55,0,1.66,5.95,1.4,0,1.42,0,0,26.19,0,0,9.21,1.23,0
 96-106,0,0,5.6,0,2.58,0,117.31,0.71,0,0.76,46.83,3.12,0,1.6,0,0,0,1.52,0,0,38.17,1.07,0.88,0.78,781.35,0.75,6.05,3.92,0,0,1.22,0,0,0,0,0,41.18,1.89,1.16,1.67,3.18,0.8
108-118,0,0,6.95,0,7.73,0,94.12,0,0.52,4.43,59.93,1.27,0,0,0,0.59,0.69,0,0,0,28.2,0,0,2.34,1006.54,0,0,2.62,0,3.67,1.54,0,0,3.38,0,0,17.87,1.29,0,2.6,0.57,0
120,0,0,3.73,0,1.05,7.49,82.95,1.72,0,3.89,41.86,2.52,0,2.09,0,0,1.01,0,0,0,31.67,0,0,0,1044.31,2.55,0,5.36,0,0,1.33,0,0,0,0,0,24.64,0,0,0,1.05,0
