stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.08,2197.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.76,0,0,0,0,0,0,0,0,0,0,0
  5-6,136.41,3259.69,0,6.55,0,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,61.08,0,0,0,0,0,46.23,0,0,0,0,0,0,0,0,0,0,0
  7-9,91.86,80.99,0,139.99,0,0,0,363.61,0,0,0,0,0,140.64,0,0,0,0,0,0,0,0,0,0,0,2655.58,96.13,0,0,872.78,0,0,75.69,0,0,0,0,0,0,0,0,0,0
 10-12,0,63.88,0,152.47,0,0,0,269.72,0,0,0,0,0,91.44,0,0,0,0,0,0,0,0,0,0,3.87,2898.26,139.05,0,0,1165.17,0,6.84,61.5,0,136.67,0,0,9.56,0,0,0,0,0
 14-21,0,0,1.05,3.51,55.85,12.11,0,14.25,0,0,0,14.15,3.9,0,0,0,2.76,0,0,0,2.58,32.84,0,0,19.76,389.02,13.18,1.97,0.94,12.26,0,2.89,1.33,63.28,6.31,2.01,54.33,112.66,0,0,3.34,0,0
 24-34,0,0,0,1.15,14.78,1.61,0,51.51,1.4,1.11,0.61,18.76,2,0,3.45,0,5.98,3.58,2.15,0,1.41,45.05,0,0,19.56,676.06,0.86,9.26,2.02,1,0,28.22,0,0.71,2.42,2.15,12.37,129.62,0,0,11.28,0,5.22
 36-46,0,0,1.4,0,8.2,0,0,117.73,0,0,0.71,16.31,0,0,1.64,2.77,0.89,0,0.61,0.89,0,49.51,0,0,18.73,541.46,6.51,2.78,0.58,0,0,42.58,0,1.05,0,0,0.69,134.51,0,0,3.98,0,0
 48-58,0,0,0,0,8.39,0.45,0,215.48,0,1.71,0,43.26,0,0,1.78,0.5,0,0.45,0.77,0,3.08,78.82,6.73,3.43,9.95,511.49,0.59,3.11,1.01,0,0,12.32,0,0,0.74,3.75,0,99.1,0,0.49,1.38,0,6.26
 60-70,0,0,0,0,15.48,0,0,262.77,0.84,3.1,0.72,47.95,0.62,0,0,0,2.65,2.04,3.09,5.32,2.19,75.43,0.73,1.65,9.83,339.52,4.5,1.99,0,0,0,37.91,0,0,2.7,0,0,59.14,0,0,4.29,1.25,10.35
 72-82,0,0,0.83,0,4.72,1.16,0,249.35,1.01,7.05,2.47,46.37,3.16,0,0.58,0.61,6.64,0.83,2.42,3.52,3.59,79.92,0.55,7.37,12.31,324.66,0.98,5.23,5.81,0,0,13.82,0,0,1.03,1.33,0,27.36,0,0,15.01,2.01,1.11
 84-94,0,0,2.82,0,18.91,2.94,2.35,150.56,1.17,1.32,13.15,24.53,8.59,1.22,0,3.08,3.2,2.6,1.63,0.57,4.3,62.81,0.75,1.42,3.7,207.29,8.34,2,9.59,0,0,34.18,0,0,3.16,0,0,31.35,2.72,4.4,10.9,2.13,2.12
 96-106,0,0,2.41,0,20.94,0,0.66,128.7,0.9,0,1.05,33.2,2.73,0,2.04,4.11,1.28,0.79,1.21,3.76,3.38,66.5,3.11,8.42,10.3,205.58,0.57,3.79,4.44,0,3,38.1,1.35,0,0.74,0,0,3.73,0.61,2.53,7.98,1.36,18.19
108-118,0,0,0.93,0.61,18.25,0.42,0.53,108.93,0.64,6.96,5.9,43.82,3,0,1.34,3.72,7.82,3.48,1.1,3.25,2.99,61.04,0,3.19,5.58,204.38,1.53,7.39,9.37,0,1.49,30.82,0,0,0.67,0.42,0,16.63,1.34,1.68,7.59,6.38,6.49
120,0,0,0,0,23.67,19.28,0,82.04,1.06,6.01,0,17.98,2.11,0,0,3.36,19.29,1.01,3.62,0,0,43.38,8.53,1.45,16.46,246.43,0,10.3,16.29,0,0,10.87,0,0,1.47,0,0,35.14,0,0,22.78,0,0
