stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,335.74,5637.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.24,0,0,0,0,0,0,0,0,0,0,0
  5-6,408.79,5260.16,0,0,0,0,0,0,0,0,0,0,0,17.77,0,0,0,0,0,0,0,0,0,0,0,105.44,0,0,0,46.2,0,106.53,0,0,0,0,0,0,0,0,0,0,0
  7-9,19.01,28.5,0,28.02,0,0,0,51.11,0,0,0,0,0,21.12,0,0,0,0,0,0,0,0,0,0,0,569.71,63.16,0,0,125.36,0,3.78,31.33,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,16.23,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.41,0,0,0,30.06,0,3.07,9.03,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.01,26.4,123.66,0,17.05,0,0.87,0,3.53,1.88,0,1.66,0.94,5.91,0,0,0,2.59,11.78,0,0,5.5,53.74,4.69,0,0,1.67,0,9.58,0.91,7.91,2.88,0,24.83,33.19,0,0,2.08,0,9.61
 24-34,0,0,0,3.56,18.86,212.09,0,89.19,0,5.78,1.24,1.61,3.58,0,0.67,6.99,20.73,2,2.04,2.85,15.73,40.76,2.96,1.21,13.42,209.31,10.48,4.4,3.23,0,0,40.92,0,0,13.64,0.82,14.34,47.1,0,0,15.45,0,22.76
 36-46,0,0,0,0,8.54,48.03,0,56.25,0,1.19,0.96,7.92,2.74,0.76,3.06,3.68,24.81,23.35,3.12,12.22,25.7,42.04,0,0,10.23,123.87,3.53,3.97,11.11,0,0,53.55,0,0,10.04,0,0.83,29.25,0,0,27.29,0,10.33
 48-58,0,0,0.68,0,15.08,65.1,0,68.04,3.27,1.31,11.07,35.58,0.89,0,2.95,11.09,3.93,3.78,2.46,0.65,16.17,54.98,1.63,2.17,10.6,165.98,0.57,2.94,3.07,0,0.56,32.57,0,0,3.61,0,0,43.93,0,0,12.14,0,43.46
 60-70,0,0,0,0,22.04,31.74,0,73.56,4.98,7.01,3.4,51.24,1.41,1.77,7.47,24.58,1.67,7.95,0,9.51,0,93.2,0.58,2.73,7.85,129.7,1.24,4.5,0,0,0,16.13,0,0,4.16,2.22,0,28.56,0,0.94,15.98,1.25,18.18
 72-82,0,0,0.83,0,11.46,130.08,0,95.6,1.29,6.86,9.6,45.98,6.5,0,2.66,9.19,12.65,10.89,5.68,2.64,1.59,141.88,1.47,1.22,11.36,102.68,0.77,7.53,8.43,0,4.11,28.2,1.65,0,6.06,1.31,0,21.26,2.34,3.41,26.52,1.42,14.09
 84-94,0,0,4.67,0,37.91,128.56,0,126.89,0,4.12,7.22,41.98,6,0,1.16,15.49,16.8,14.39,4.12,3.65,21.63,92.35,2.34,1.91,10.28,95.92,4.7,8.48,16.71,0,4.93,70.03,0,0,5.05,1.95,0,18.13,2.32,3.39,31.04,4.76,3.42
 96-106,0,0,5.6,0,27.62,142.16,1.07,71.85,1.41,2.64,3.09,53.51,6.87,0,1.36,15.89,9.61,11.52,10.17,18.54,2.01,114.94,15.78,4.07,21.82,109.8,0.62,13.76,3.48,0,1.82,66.03,0,0,5.32,4.69,0,0.63,2.29,1.27,49.58,3.26,24.79
108-118,0,0,1.93,0,35.73,101.04,5.6,87.84,3.86,2.82,15.92,69.09,12.72,0,4.06,14.45,16.14,16.86,7.86,7.09,6.42,113.52,2.14,3.54,8.99,102,2.21,8.24,8.48,0,3.02,72.36,0,0,5.62,1.39,0,3.6,1.64,2.02,20.52,0,12.05
120,1.19,0,1.73,1.28,43.83,109.51,0,49.43,1.06,2.36,1.85,73.04,16.62,0,0,36.82,7.46,3.64,10.34,6.41,1.33,80.29,0,0,43.95,128.1,7.62,1.91,16.84,0,19.53,46.79,0,0,19.53,4.38,0,9.14,0,0,35.96,2.94,0
