stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,76.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,26.45,244.28,0,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0
  7-9,32.85,0,0,25.7,0,0,0,3.46,0,0,0,0,0,16.13,0,0,0,0,0,0,0,0,0,0,0,137.74,32.76,0,0,31.42,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,26.08,0,0,0,23.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.02,28.39,0,0,6.29,0,0,0,18.36,0,0,0,0,0,0,0,0
 14-21,0,0,15.4,0,3.27,11.25,0,14.82,0,0,0,3.71,0,0,0,0,0,0,0,0,0,11.25,0,0,2.7,131.54,0,0,0,0,0,0,7.26,1.27,0,14.32,64.53,0,0,0,0,0
 24-34,0,0.83,4.77,0,12.17,0,0,65.51,0,0,0,46.16,2.13,0.7,6.42,0,3.33,0,0,0.69,0,44.75,0.84,0,22.34,684.98,1.02,0,0.76,0,0,6.1,0,4.39,1.74,9.84,278.41,0,0,0,0,1.52
 36-46,0,0,4.2,0,5.64,0,0,82.05,3.34,1.24,4.53,155.96,0.57,0,7.24,5.61,1.01,0,0,7.4,0,109.04,2.07,1.27,68.24,1008.12,9.69,0,3.08,0,0,4.41,0,5.37,1.72,0,490.62,0,0,1.4,0,0
 48-58,0,0,4.23,0,18.94,0,0,113.57,1.75,0,26.32,95.69,0.43,0,3.45,0,0.77,0,0,3.92,3.75,168.81,0,1.86,38.32,640.72,3.89,0.95,3.02,0,0,0,0,1.22,1.48,0,150.89,0,1.22,1.07,0,0.47
 60-70,0,0,1.52,0,20.59,0,0,134.83,6.7,2.61,2.46,173.66,2.56,0,10.56,8.25,5.59,0,1.55,4.36,0,240.94,0,9.54,32.68,602.46,1.33,0,3.46,0,3.03,11.13,0,0.76,0.79,0,117.01,0,3.24,7.86,0,5.47
 72-82,0,0,11.29,0,2.49,0,0,109.33,2.05,2.19,3.45,88.81,5.3,0,0,2.06,0,2.14,0,6.01,0,237.64,0,14.19,36.63,272.04,0,2.51,19.7,0,0,2.28,0,6.41,0.79,0,51.11,3.13,4.69,15.04,9.95,0
 84-94,0,0,21.4,0,7.69,0,1.17,142.98,0.68,2.04,6.28,87.28,17.42,0,5.67,1.1,0.82,5.06,1.2,8.68,0,231.56,0,8.32,48.26,234.5,3.53,0,7.16,0,0.57,1.9,0,6.25,1.82,0,44.57,0,5.43,9.21,15.75,0
 96-106,0,0,13.93,0,11.98,2.39,0,143.19,10.06,0.62,1.33,99.79,8.15,0,0,1.05,0.92,0.63,5.88,28.87,0,151.96,1.61,3.52,37.74,262.63,3.13,1.65,0,0,4,8.26,0,1.3,0.64,0,29.96,0.61,0,16.2,19.45,0
108-118,0,0,10.03,0,13.68,0,1.07,169.88,6.66,0.8,6.73,64.92,24.57,0,0.86,1.16,2.99,0,1.39,35.26,0,163.27,0,12.32,26.23,206.43,1.19,0,5.31,0,4.64,2.31,0,6.51,3.18,0,23.36,4.41,5,21.82,16.94,0
120,0,0,15.2,0,7.76,5.29,0,81.15,12.98,4.12,0,71.57,35.96,5.2,0,0,0,0,0,48.06,0,106.15,0,0,25.12,326.66,0,0,0,0,13.43,1.14,0,13.92,0,0,37.66,1.24,3.24,47.11,33.15,0
