stage,axial,blastomeres,endoderm,eye,fast_muscle,neural,paraxial_mesoderm,spinal_cord
  3-4,21.57,56.57,0,0,0,0,0,0
  5-6,15,129.23,0,0,0,0,0,0
  7-9,0,0,3.77,0,0,20.06,0,0
 10-12,0,0,0,3.49,0,0,5.25,0
 24-34,0,0,0,0,0,0,0,0.81
 48-58,0,0,0,0,0,2.78,0,0
 60-70,0,0,0,0,0,4.41,0,0
 96-106,0,0,0,0,3.61,0,0,0
108-118,0,0,0,0,0,1.36,0,0
120,0,0,0,0,0,22.97,0,0
