stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,12.98,430.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04,0,0,0,0,0,0,0,0,0,0
  5-6,7.22,121.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,3.32,0,0,0,8.24,0,0,0,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,75.17,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.28,0,5.73,0,7.85,0,3.35,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,72.68,0,0,0,22.18,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.68,39.17,67.72,0,17.06,0,0,0,0,1,0,72.07,0,0,0,0,1.56,0.94,213.72,2.18,0,60.25,225.73,6.35,1.14,3.2,18.63,0,0,5.4,1.14,1076.47,1354.45,27.81,0,0,42.49,0,0
 24-34,0,0,0,0,19.74,9.61,0,32.92,180.3,0.7,0.61,7.21,0,4.49,30.89,0,0,2.59,0,8.52,7.21,197.47,0,0,195.68,293.51,20.78,1.73,3.58,0,0,22.7,1.68,2.24,518.91,964.04,27.98,0,0,235.05,0,1.99
 36-46,0,0,0,0,8.82,3.19,0,37.57,314.73,0.64,9.23,9.56,0.61,0,8.92,0,0,3.71,0,0,13.99,89.86,0,1.97,112.79,123.95,12.45,0.73,0.91,7.09,0,1.33,0,0.88,393.39,57.82,8.83,0,0.85,101.37,0.78,1.2
 48-58,0,0,0,0,4.52,0.45,0,84.25,281.95,0,3.34,14.61,1.26,0,5.26,0,0,2.58,0,0,5.66,81.64,0,0,175.77,177.38,3.98,0,0,0,0,2.97,0,0.62,220.83,0.83,22.26,0,0,111,0,37.74
 60-70,0.81,0,0.57,0,24.69,0.79,0,114.49,276.35,0,5.98,8.56,0.95,0,17.41,7.35,0,6.25,2.29,0,0,130.36,0,0,157.74,130.74,8.7,2.16,2.74,2.43,1.9,4.8,0,1.72,145.45,0,16.45,0,6.09,77.33,0.87,19.27
 72-82,0,0,0,0,2.48,2.86,0,383.81,177.94,0,5.98,25.23,0,0,3,0.74,1.13,1.46,0,0,7.47,157.67,0.89,9.18,76.86,141.92,0,0,1.6,2.25,5.95,2.65,0,2.91,86.01,0,7.08,0,13.05,103.65,0.57,0
 84-94,0,0,0,0,5.2,15.49,0,453.81,223.93,3.83,2.22,34.97,0,0,10.62,3.11,0,5.48,0,6.31,5.17,231.54,1.26,7.86,100.97,87.7,5.7,0,3.44,0,11.9,13.02,0,2.8,90.11,0,10.18,1.01,0,129.05,1.56,6.61
 96-106,0,0,0.63,0,13.31,25.53,0,574.27,220.96,1.21,2.55,61.16,0.62,0,9.77,9.46,0.64,12.49,1.87,6.97,6.38,153.73,0,9.31,108.31,173.49,0,3.36,5.45,4.82,1.54,14.49,0,0.6,78.4,0,0,0,10.33,124.3,8.97,12.95
108-118,0,0,1.08,0,6.28,18.57,0.95,546.17,242.04,2.27,1.93,36.8,0,0,6.09,1.65,3.22,11.23,1.1,0.6,8,157.01,7.12,2.61,121.4,163.86,4.25,0.99,1.32,0,11.43,15.82,0,0,77.12,0,1.14,0,4.52,122.54,3.4,7
120,0,0,0,0,6.19,11.29,0,961.56,334.08,2.21,1.04,55.85,0,0,3.77,0,0,16.03,4.94,0,0,159.5,0,9.67,212.33,299.42,2.24,0,8.73,0,28.5,5.42,0,0,51.89,0,0,0,15.84,203.29,0,19.43
