stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,43.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.12,93.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,9.44,0,14.42,0,0,0,12.99,0,0,0,0,0,116.61,0,0,0,0,0,0,0,0,0,0,0,64.86,3.96,0,0,40.68,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.49,0,65.95,0,8.32,0,8.68,0,0,0,0,0,205.9,0,0,0,0,0,0,0,0,0,0,0,383.03,54.69,0,0,83.41,0,17.03,0,7.8,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.32,77.64,8.54,0,2.54,0,1.92,0,0.89,1.08,52.68,8.4,0,2.45,0,0,0,0,27.36,0,0,18.85,72.32,3.15,0,1.59,11.38,0,41.86,11.87,2.08,0,3.88,20.21,0,0,2.76,0,4.15
 24-34,0,0,0.62,3.1,130.83,1.49,0,15.57,0,17.94,1.65,1.39,3.03,16.68,8.1,15.64,10.42,1.94,1.29,12.74,35.17,59,12.37,0,24.13,84.93,1.17,0.95,0,0,0,313.33,0,3.26,0,7.32,8.96,0,0,69.53,0,25.25
 36-46,0,0,0,0,119.04,0,0,5.03,0,14.61,1.93,0.92,2.84,1.6,7.99,15.72,4.58,0,5.69,7.27,86.47,72.67,22.3,8.33,13.03,65.61,0.97,3.31,0,0,0,321.15,1.63,2.66,0,0,7.01,0,0,51.22,0.78,62.36
 48-58,0,0,0,0,74.19,0,0,22.87,0,14.13,11.87,6.14,0.89,0.57,12.02,16.62,26.52,4.82,1.3,0.46,62.92,94.96,12.22,4.1,4.9,135.43,2.41,0.44,1.09,0,0.56,261.54,0,0,0.41,0,10.53,0,1.14,27.58,0,104.01
 60-70,0,0,0,0,85.52,0,0,25.5,0,45.21,12.72,5.83,5.76,1.62,10.25,28.15,6.83,18.44,0.82,0,38.21,142.53,29.45,1.78,4.53,67.7,0.7,0.96,11.3,0,0.97,251.22,0,0,0,0,9.43,1.53,4.17,22.38,1.54,68.17
 72-82,0,0,3.94,0,74.06,0,0,17.68,0,22.03,17.36,19.07,34.36,1.02,5.36,38.92,25.61,18.58,2.62,1.05,25.76,259.84,38.42,7.31,3.89,80.82,0,1.82,1.78,0,3.76,147.65,0,0,0,0,3.96,13.04,12.21,46.41,12.77,143.7
 84-94,0,0,5.17,0,128.92,2.07,3.47,44.97,0,18.61,6.05,6.7,67.77,6.26,4.24,47.83,18.46,13.45,2.96,1.38,34.08,170.54,38.31,24.87,9.65,23.08,0,6.98,4.24,0,1.78,420.22,0,1.67,0,0,6.61,37.25,5.01,34.3,15.55,67.2
 96-106,0,0,2.56,0,114.93,20.51,1.47,18.9,1.19,11.19,12.46,21.85,81.71,0,8.13,38.36,25.12,16.3,2.82,9.88,16.86,202.28,61.25,7.43,9.45,57.45,1.15,3.35,6.91,0,4.27,250.67,0,0,0,0,2.84,21.63,20.52,44.81,20,35.17
108-118,0,0,1.97,0,153.23,10.35,14,29.53,0,17.49,7.52,32.75,80.39,0,1.28,41.64,17.69,31.05,2.04,0.9,24.89,149.08,42.98,18.83,10.09,45.01,0,9.3,8.36,0,10.01,178.77,0,0.87,0,0,1.1,34.84,6.86,32.31,9.33,34.69
120,0,0,1.37,0,184.02,18.15,0,1.21,0,49.01,2.8,39,79.36,0,5.37,51.14,25.34,17.8,6.69,15.82,5.02,143.23,36.91,18.27,0,113.86,0,1.99,0,0,2.76,138.05,0,1.22,0,0,4.75,24.01,6.03,51.06,72.32,16.65
