stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,56.28,795.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.29,0,0,0,0,0,0,0,0,0,0,0
  5-6,56.86,1429.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.74,0,0,0,0,0,32.99,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.21,55.53,0,4.53,0,0,242.69,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1524.58,4.71,0,0,106.71,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.19,5.93,0,0,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2.15,0,4.89,0,0,0,0,0,0,2.5,0,0.81,0,0,7.6,0,1.09,0,0,2.3,57.78,0,0.98,0,0,0,0,2.11,1.26,1.99,66.26,57.02,19.72,0,0,0,0,0
 24-34,0,0,0,0,0,0,4.57,59.18,0,0,1.33,0,0,7.45,0,5.02,9.21,0,0.76,0,10.38,1.09,0.89,12.51,126.54,0,4.93,4.93,0,0,0,0,0,4.77,58.06,84.89,46.11,0,0,1.98,0,0
 36-46,0,0,0,0,0,0,4.8,74.3,0,0.61,24.04,0,0,12.75,0,0.83,0,0,0,0,13.61,0,0,38.22,183.03,0,4.19,1.1,0,0,0.58,0.98,0,4.97,43.67,13.66,61.39,0,0,0,0,0
 48-58,0,0,0,0,1.08,0.86,41.49,72.29,0,0.46,76.22,0,0,21.47,0,3.61,0,1.03,0,0,25.76,0.65,0,13.67,244.66,0.93,3.02,2.11,0,0,0,0,0,5.29,25.55,0,77.79,0,0,3.18,0,0
 60-70,0,0,0,0,0,2.24,157.18,76.92,0,2.51,95.44,0,0,6.34,1.16,1.28,0,0.79,0,0,54.57,0,0.65,35.83,590.82,3.81,17.82,9.97,2.43,0,0,0.64,0,8.22,21.97,0,202.2,0,2.04,0,0,7.93
 72-82,0,0,3.06,0,16.85,51.62,289.22,67.53,0,3.4,188.14,2.74,0,5.85,0,2.01,0,4.94,0,2.3,162.01,0,0,36.24,726.76,3.09,36.66,5.7,1.13,0,3.56,0,0,16.49,7.07,0,296.86,4.21,0,3.39,0.65,0
 84-94,0,0,0,0,6.44,49.69,247.06,42.93,1.4,3.81,139.31,3.33,0,11.11,1.33,2.51,1.05,2.72,1.84,0,99.96,0,6.39,17.72,457.41,4.69,15.48,16.74,0,5.27,5.6,0,0,14.97,27.15,0,226.84,4.42,1.68,0.92,11.14,0.59
 96-106,0,0,0,0,9.3,160.61,451.71,91.74,1.61,2.51,321.28,6.9,0,17.82,1.47,3.16,2.39,6.68,1.75,1.06,194.04,4.55,1.14,30.82,816.44,4.69,33.2,22.56,0,2.97,9.88,0,0,19.83,4.35,0,108.1,1.73,5.52,5.63,11.87,3.95
108-118,0,0,1.67,0,27.98,109.21,586.02,51.6,0.43,1.61,372.89,10.52,0,14.89,0.83,7.47,2.14,5.87,0,1.35,226.94,0.71,6.54,27.88,1258.29,4.61,44.82,28.48,8.11,0,1.42,0,0,11.26,10.76,0,115.78,3.45,3.97,4.92,6.61,11.78
120,0,0,0,0,5.91,124.35,403.89,41.76,12.86,5.84,431.6,17.29,0,11.15,0,3.72,0,4.65,4.82,0,173.3,0,0,56.5,1261.01,7.43,71.87,49.9,0,0,1.56,0,0,3.99,1.6,0,116.74,9.03,0,15.78,20.21,3.18
