stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,34.52,670.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.31,0,0,0,0,0,0,0,0,0,0,0
  5-6,48.22,1049.28,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,53.19,85.22,0,60.91,0,0,146.51,0,0,0,0,0,27.2,0,0,0,0,0,0,0,0,0,0,0,1094.21,28.69,0,0,267.01,0,0,5.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,45.73,0,66.08,0,0,82.61,0,0,0,0,0,15.42,0,0,0,0,0,0,0,0,0,0,0,1099.81,21.92,0,0,475.26,0,0,5.62,3.57,36.22,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,16.97,3.71,7.41,0,0,0,1.69,0,0,0.89,0,0,0,0,0,0,4.98,0,0,7.22,130.99,1.73,0.98,1.04,0,0,11.78,0.9,8.61,1.77,4.67,16,29.75,0,0,1.12,0,0
 24-34,0,0.83,0,0.64,5.45,0.66,44.32,0.68,0,0.61,12.87,2.67,0,2.92,0.67,1.24,0,2.16,0.65,6.43,40.08,0,0,14.04,485.55,1.95,1.56,3.94,0,0,32.64,0,0,7.03,0.6,4.66,83.55,0,0,12.01,0,0
 36-46,0,0,0,0,37.29,15.96,82.4,0,4.46,4.03,15.21,0,0,0,2.37,0.77,0,2.44,1.29,1.14,37.38,0,0.74,6.65,481.89,1.18,0,9.73,0,0,31.27,0,0,1.42,0,0,131.29,0,0,4.68,0,1.7
 48-58,0,0,0,0,15.28,3.36,181.14,1.69,0,3.56,55.17,1.26,0,2.05,0,0.44,2.34,2.43,1.48,0.58,64.76,0,0,10.01,478.38,1.24,6.95,0.47,0,0,14.48,0,0,4.98,0.45,0,82.04,0,0.64,2.05,0,1.87
 60-70,0,0,0,0,4.43,0.65,407.02,2.48,7.19,0.93,60.47,1.9,0,0,0,0,4.66,1.47,0,0.59,51.62,0,8.75,4.59,545.25,7.13,0.6,7.28,0,0,17.75,0,0,0,0,0,51.63,0,0,12.7,0.71,1.96
 72-82,0,0,0,0,4.92,5.73,201.3,0.55,7.85,10.97,26.1,5.9,0,1.16,0.58,1.02,8.02,0,0.62,0,70.19,0.73,0,14.01,281.54,0.53,6.46,2.83,0,0,14.52,0,0,2.15,0,0,45.89,0,0.57,7.6,0.9,0
 84-94,0,0,2.95,0,9.93,0.57,177.01,1.32,4.15,1.25,18.03,4.25,0,0,3.51,2.45,1.63,3.13,0,5.92,59.68,2.28,5.09,3.73,210.87,0.67,0.93,4.8,0,0,22.41,0,0,0,0,0,29.59,0.55,1.47,4.32,2.03,0.88
 96-106,0,0,0,0,10.16,0,113.34,0.67,1.05,1.02,39.38,0.86,0,0,1.45,1.92,3.77,0,0,0,23.96,3.11,3.47,0,142.92,0,4.86,1.13,0,0.97,22.93,0,0,1.03,0,0,2.88,5.99,0,6.63,0.93,0.79
108-118,0,0,0.52,0,27.7,2.69,112.32,0.56,2.29,0,18.47,2.21,0,8.2,0.47,2.03,3.47,2.36,2.48,0.68,37.88,3.34,0,1.03,225.8,0.56,4.14,14.37,0,0.92,26.39,0,0,0.89,0.41,0,6.08,1.02,3.65,9.02,1.09,0.61
120,0,0,2.52,1.28,34.38,11.54,178.22,0,4.03,2.81,49.78,17.1,0,0,15.23,18.61,0,0,0,0,159.69,1.46,17.01,14.33,648.09,2.28,6.5,37.81,0,0,10.51,0,0,2.51,0,0,22.81,0,0,34.28,0,0
