stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,132.69,4373.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.73,0,0,0,0,0,0,0,0,0,0,0
  5-6,248.96,2030.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.03,6.07,0,0,7.9,0,22.88,0,0,0,0,0,0,0,0,0,0,0
  7-9,45.4,10.29,0,44.2,0,0,57.44,0,0,0,0,0,42.6,0,0,0,0,0,0,0,0,0,0,0,743.41,39.24,0,0,243.55,0,0,25.68,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.13,0,26.29,0,5.34,38.11,0,0,0,0,0,20.71,0,0,0,0,0,0,0,0,0,0,0,693.36,54.6,0,0,195.04,0,9.77,11.36,7.13,35.03,0,0,4.33,0,0,0,0,0
 14-21,0,0,0,1.79,14.09,3.33,6.1,0,0,0,1.06,0.99,0,0,0,0,0,0,0,2.12,11.59,0,0,11.46,73.75,11.44,0,0.99,3.47,0,4.54,0,6.07,0,0,13.36,40.05,0,0,0,0,0
 24-34,0,0,1.46,2.52,7.94,0.68,18.35,0,2.47,0,1.78,1.05,0,3.01,0,2.65,0,0,10.11,0.7,27.66,0,0.91,8.86,289.12,2.88,4.16,2.22,0,0,25.54,1.06,0,0,4.72,5.08,63.82,0,0,12.09,0,0.6
 36-46,0,0,0,0,0.78,1.61,36.22,0,1.91,0.62,12.36,0,0,3.25,7.58,0,0,0.57,0,42.77,48,0,0,6.12,363.41,0,3.81,0.58,0,0,26.47,0,0,0,0,0,83.86,0,0,6.92,0.78,6.21
 48-58,0,0,0,0,16.42,1.22,115.71,2.3,0.39,1.81,21.31,0,0.57,0,2.45,0.46,7.23,0,0,3.77,51.41,0.45,4.42,8.29,372.37,2.52,0.63,0.38,0,0,34.79,0,0,0,0,0,83.19,0,0,11.92,0,25.9
 60-70,0,0,6.75,0,8.85,2.49,233.55,2.8,3.82,3.66,37.67,1.26,0,2.7,10.89,1.37,12.37,1.98,1.63,3.38,75.86,0,3.03,4.76,382.06,8.09,0.84,0.65,0,0,39.46,0,0,3.95,0,0,55.3,0,0.69,13.81,0.87,27.76
 72-82,0,0,0.64,0.56,9.48,14.59,137.37,1.37,0,1.86,20.84,3.74,0,3.42,6.72,0.74,3.45,0.95,0,7.85,98.39,1.61,10.73,5.41,271.89,0.53,1.71,11.52,0,0,41,0,0,1.09,0,0,30.49,1.65,0.87,17.05,1.84,4.34
 84-94,0,0,0,0,17.34,21.84,163.51,0.69,3.84,0,30.11,6.83,1.23,2.69,12.52,5,4.34,0,0,1.13,110.52,0.89,1.68,2.04,164.8,0,0,4.55,0,3.75,80.43,0,0,0.82,0,0,24.03,1.35,4.05,10.03,3.05,0.61
 96-106,0,0,0,0,15.52,16.62,96.86,5.83,2.48,1.02,32.4,6.98,0,3.03,14.65,4.43,9.24,1.26,18.51,1.75,111.7,8,1.68,6.07,188.18,1.05,6.91,1.22,0,3.5,106.48,0,0,1.3,0,0,6,2.18,0,17.03,0,6.37
108-118,0,0,0,0.74,30.31,14.62,112.79,1.84,1.83,4.11,60.88,4.31,0,0,15.57,3.11,18.1,4.24,6.58,3.93,82.43,11.3,0.49,8.78,178.08,0.46,4,2.75,0,3.16,95.47,0,0,0,0.73,0,16.13,0.88,0,17.91,2.52,15.79
120,0,0,3.01,0,42.65,33.42,126.74,0,0,0,30.38,24.68,0,8.53,43.6,5.34,1.91,4.13,17.85,0,135.34,12.44,0,6.93,379.85,16.51,4.82,3.67,0,12.35,57.68,0,0,7.15,1.6,0,20.19,0,2.93,20.52,6.37,2.85
