stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32,0,0,0,0,0,0,0,0,0,0
  5-6,6.23,38.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,9.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,4.39,0,0,0,0,0,18.3,0,0,0,0,0,9.05,0,0,0,0,0,66.91,5.38,0,0,33.84,0,0,10.74,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,9.75,1436.69,0,0.88,0,0,0,1.71,0,152.32,0,0,0,0,0,137.74,0,1.34,0,0,2.08,34.13,0,0,349.66,0,0,88.12,2.08,0,0,0,48.78,0,0,1.22,0,0
 24-34,0,0,0,0.67,12.45,7467.16,0,28.75,0,10.78,0.74,12.93,1.53,2.95,0.76,12.73,2.1,0,2.82,32.77,0.6,37.26,0,1.66,16.59,553.41,0.65,6.44,398.82,0,0,49.54,0,2.84,0.67,5.71,63.16,0,0,26.73,0,10.28
 36-46,0,0,0,0,22.51,6249.22,0,81.04,0,91.85,3.86,41.96,0,0.76,0.99,14.65,4.16,4.15,1.03,0,2.93,35.7,7.88,2.27,3.06,498.95,1.3,4.54,237.64,0,0,41.2,0,9.86,0,0,145.38,0,0,13.43,0,8.59
 48-58,0,0,0,0,32.32,13911.96,0,468.95,5.41,58.99,0.82,223.99,0.46,0,3.43,3.71,1.52,7.45,0.45,8.08,11.33,92.16,2.43,4.52,11.9,894.91,10.87,2.41,296.92,0,0.47,42.91,0,9.32,6.36,0,273.13,0,0,18.25,0,35.82
 60-70,0.81,0,0,0,12.59,12401.03,0,1654.66,1.28,71.11,5.72,705.72,0,0,0.9,16.04,0,1.16,1.12,1.55,8.11,91.91,0.58,13.2,6.88,870.96,0,4.99,176.42,0,0,21.82,0,0,0,0,144.31,0,7.17,16.97,0,43.37
 72-82,0,0,0.87,0.56,32.77,11248.11,0.91,3889.51,8.93,91.77,12.85,1635.33,4.52,0.65,1.99,12.74,4.53,11.6,1.77,4.08,0,184.14,1.76,13.6,9.95,1068.51,0.5,4.43,371.67,0,1.05,35.11,0,0,0,0,87.36,1.48,2.14,44.04,4.99,38.59
 84-94,0,0,2.57,0,122.13,11481.41,0,2203.15,22.29,20.39,11.29,1413.97,17.37,0,4.18,30.69,7.51,11.4,0,12.96,9.08,168.9,1.03,11.35,12.12,577.07,0.94,1.22,583.85,0,0,46.97,0,15.02,6.42,0,65.89,7.7,7.14,15.25,14.35,37.65
 96-106,0,0,0,2.88,219.89,13552.02,0,2313.05,2.19,62.49,13.2,2485.82,21.01,0,2.59,24.19,15.39,14.2,1.25,28.53,12.42,245.31,9.24,21.45,13.71,802.94,1.72,19.08,768.22,0,5.59,46.79,0,6.11,0,0,46.77,10.42,10.86,88.19,12.34,35.03
108-118,0,0,6.35,0,130.38,11156.75,0.62,1746.2,4.52,44.17,1.03,2513.04,42.27,0,2.42,32.82,40.26,5,2.27,41.65,0,440.88,1.06,25.95,8.73,710.67,4,1.31,651.7,0,4.4,49.25,0,3.77,0,0,6.94,9.45,1.8,45.61,6.1,0.95
120,0,0,0,0,191.71,9217.92,26.39,954.78,14.83,44.45,0,1993.97,23.9,0,0,42.86,6.36,6.9,0,0,0,193.79,0,2.76,13.53,901.12,19.02,1.99,276.95,0,0,31.56,0,1.47,0,0,38.34,0,0,1.75,7.19,0
