stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,683.96,11802.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,243.34,4071.03,0,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,78.64,0,0,0,27.16,0,43.44,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.67,12.88,0,34.94,0,0,0,72.35,0,0,0,0,0,16.22,0,0,0,0,0,0,0,0,0,0,0,750.76,21.71,0,0,142.63,0,17.45,113.38,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,32.28,0,47.67,0,5.1,0,76.36,0,0,0,0,0,53.42,0,0,0,0,0,3.73,0,0,0,0,0,1194.61,129.29,0,0,374.62,0,36.2,92.26,0,71.89,0,0,0,0,0,0,0,0
 14-21,0,0,2.17,6.83,114.61,47.51,0,23.63,0,0.88,0,5.71,5.52,18.5,3.5,4.98,22.06,0,0,12.2,4.48,41.74,0.93,0,18.71,274.69,26.48,7.34,7.36,13.91,0,52.19,30.19,31.72,17.5,1.38,61.49,151.37,0,0,8.61,0,3.23
 24-34,0,0,1.28,3.93,33.66,23.17,0,77.35,0,10.44,4.02,13.84,1.91,0,5.86,16.18,41.79,3.65,3.88,15.25,14.63,93.37,4.63,0,43.26,1059.11,6.88,47.35,21.39,0,0,106.43,2.98,0,36.01,0.95,15.51,229.9,0,0,46.26,0,37.41
 36-46,0,0,0,0,34.29,5.13,0,114.22,1.34,36.34,8.77,47.89,1.84,0,3.18,14.49,13.34,5.78,11.99,0,42.48,87.47,1.17,0.67,31.97,1384.8,21.48,45.53,8,0,0,110.46,4.15,0,9.9,0.7,0,320.26,0,0,41.77,0,36.12
 48-58,0,0,0,0,50.66,1.81,0,406.11,1.52,30.67,8.61,122.64,1.26,2.4,4.32,18.69,4.91,10.47,3.71,3.68,20.23,203.25,6.17,2.28,45.14,1992.95,13.33,29.66,10.85,0,1.81,82.99,0,0,3.6,4.69,0,404.19,0,1.08,21.77,0,70.83
 60-70,0,0,0.86,0,48.59,8.54,0,677.53,0,8.24,8.36,161.69,13.52,1.75,1.61,22.84,10.47,38.65,24.96,17.24,21.67,218.08,5.53,21.21,27.02,1555.06,6.11,30.61,15.93,0,2.82,85.45,0,0,11.72,0,0,259.39,4.23,5.73,18.73,2.23,60.06
 72-82,0,0,3.05,1.31,44.14,14.37,0,777.82,3.89,4.48,18.89,256.78,30.97,0.49,1.63,15.94,13.07,11.25,14.47,16.68,5.37,344.92,12.85,13.23,26.72,1658.52,1.11,43.03,16.41,0,10.48,79.02,0.85,0,8.15,2.68,0,175.91,4.66,4.91,39.34,8.95,42.01
 84-94,0,0,4.41,0,62.81,28.37,0,612.58,3.35,23.2,11.4,177.78,65.87,1.24,1.87,31.46,24.37,22.91,11.19,26.99,21.52,279.39,7.9,15.82,29.83,998.66,6.05,47.52,26.73,0,14.6,154.04,0,0,17.51,0,0,83.21,11.84,7.32,27.86,13.48,26.76
 96-106,0,0,6.44,0,84,34.8,3.15,581.44,0,10.73,10.72,233.34,83.51,0,4.55,51.6,18.07,17.17,30.77,20.31,10.99,264.08,4.59,6.33,25.82,770.93,3.98,52.47,32.03,0,9.71,113.98,1.78,0,11.94,0,0,41.18,10.56,2.1,48.49,13.87,20.14
108-118,0,0,3.41,0,101.66,27.16,9.94,456.63,0.65,13.13,8.71,250.08,59.7,0,10,39.77,18.35,29.63,15.8,32.76,7.94,266.61,2.41,10.28,30.34,1000.87,4.84,40.57,17.51,0,6.86,130.72,0.9,0,19.64,1.09,0,41.66,15.3,8.08,26.21,10.82,29.14
120,0,0,0,0,85.39,56.14,13.01,366.76,0,11.92,12.23,188.67,116.55,0,0,100.66,16.98,16.68,16.01,28.43,0,249.06,3.79,21.81,26.99,1329.91,29.86,33.67,15.13,0,12.82,128.95,0,0,29.26,0,0,45.11,5.44,24.34,49.46,28,6.99
