stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,109.14,1725.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.55,0,0,0,0,0,0,0,0,0,0,0
  5-6,123.94,2056.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.89,0,0,0,28.21,0,42.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,72.41,52.15,0,67.01,0,0,0,174.8,0,0,0,0,0,65.71,0,0,0,0,0,0,0,0,0,0,0,1528.21,84.01,0,0,447.09,0,7.78,14.99,0,0,0,0,0,0,0,0,0,0
 10-12,0,36.54,0,132.6,0,5.14,0,137.11,0,0,0,0,0,22.36,0,0,0,0,0,0,0,0,0,0,0,1473.81,135.13,0,0,531.19,0,4.24,9.17,0,87.11,0,0,5.32,0,0,0,0,0
 14-21,0,0,0,8.35,89.69,13.77,0,10.54,0,0.87,0,6.25,1.11,1.39,9.15,0,1.73,0,0,0,0,12.38,0,0,20.64,199.71,15.78,4.18,2.91,7.7,0,11.29,3.89,33.32,3.33,5.41,51.01,93.89,0,0,3.12,0,0
 24-34,0,0,0,1.79,37.3,8.4,0,29.17,0,6.27,1.82,9.73,1.69,0,1.37,0.6,2.3,0,0.68,9.67,2.82,49.77,0.66,0,30.05,476.95,6.6,8.05,10.64,0,0,57.77,0,0,1.43,4.73,9,129.96,0,0,45.41,0,1.99
 36-46,0,0,0,0,41.17,1.27,0,86.39,8.32,7.62,5.89,35.11,0.59,1.6,6.55,0,2.19,0,0.99,10.39,5.86,54.16,1.23,5.57,25.34,518.59,1.18,4.81,4.58,0,0,80.56,0,0,0.59,7.5,0.56,156.86,0,0,32.82,0,6.5
 48-58,0,0,0,0,10.31,3.76,0,167.64,8.65,7.07,4.25,64.82,2.28,1.96,2.72,1.21,0.81,0,1.42,2.18,5.62,81.91,0.83,0,9.93,382.46,15.49,1.66,15.23,0,0.96,44.98,0,0,0,7.22,0,89.36,0,0,23.44,0,7.05
 60-70,0.81,0,0,0,27,14.38,0,206.06,3.2,15.58,8.59,40.91,0,0,2.03,2.01,2.05,0,1.43,0,1.05,69.35,0,2.9,3.46,336.44,6.51,1.99,2.95,0,2.87,37.24,0,0,1.17,10.65,0,52.66,1.44,0,22.45,0,2.83
 72-82,0,0,0.76,0,18.25,78.25,0,185.32,1.43,4.26,2.06,28.27,4.06,1.09,0.7,6.52,5.14,20,8.11,0,0,117.88,2.19,10.89,6.15,305.72,0,9.67,9.78,0,1.31,17.57,0,0,5.75,1.59,0,49.78,0.95,5.32,29.56,2.71,32.52
 84-94,0,0,2.24,0,40.83,110.3,0,123.82,0.7,15.81,6.37,54.71,11.43,2.11,0,5.35,2.78,4.27,3.81,9.46,28.66,116.81,3.86,0,7.39,256.01,1.23,6.42,8.72,0,0,77.81,0,0,3.01,0.64,0,15.85,7.09,3.69,40.42,5.04,7.66
 96-106,0,0,1.04,0,42.84,122.12,0.71,167.11,2.37,7.51,7.43,46.54,15.69,0,7.28,17.13,2.2,9.29,8.44,14.64,1.5,91.49,3.82,10.2,13.38,242.28,1.57,4.15,8.84,0,1.44,76.99,0,0,2.36,0,0,27,4,3.54,33.33,6.28,12.27
108-118,0,0,1.57,0,43.11,79.74,5.2,178.79,4.98,13.94,3.77,49.45,10.05,0,0.78,4.67,5.75,11.31,5.2,0.48,2.98,120.35,10.34,1.54,7.01,278.09,0,7.5,21.78,0,6.16,48.44,0,0,1.03,3.73,0,14.08,1.96,3.3,46.13,4.78,21.99
120,0,0,0,0,65.59,88.38,1.71,167.27,3.35,3.62,1.04,77.26,33.13,0,9.97,27.31,3.26,2.06,0,0,0,76.51,4.8,2.64,12.07,384.1,6.85,7.47,0,0,7.89,66.57,1.53,0,3.39,5.79,0,12.44,3.15,0,51,0,6.17
