stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,355.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.54,244.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,12.68,0,0,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.1,0,0,0,50.65,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66,19.83,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,16.55,3.56,0,0.92,0,1.7,0,2.37,0,0,1.34,0,0,0,0,0,0,1.76,0,0,3.06,14.26,2.69,0,0,0,0,0,1.92,0,0,3.74,7.93,0,0,6.64,0,0
 24-34,0,0,0,0,26.41,0.76,0,22.57,0,9.12,0,16.13,0.73,0.66,3.05,0,0,0,2.59,0,1.09,14.8,0,1.21,14.73,696.74,4.38,0,0.61,0,0,4.48,0,1.84,0,4.65,162.49,0,0,69.64,0,0
 36-46,0,0,0,0,11.93,0.9,0,207.59,0,17.93,0,185.49,1.12,0,4.79,0.68,0.66,0.91,1.09,13.04,4.68,99,0,4.08,14.02,3450.61,5.02,0.73,0.57,0,0,28.52,0,5.68,0,0,758.32,0,0,55.13,0,0
 48-58,0,0,0,0,17.06,9.49,0,515.15,2.37,16.86,4.19,342.68,0.38,2.16,3.91,2.68,4.93,5.81,0.84,1.43,2.94,82.4,0,3.83,12.45,2699.31,7.04,0,3,0,0,15.31,0,0.94,2.56,2.82,954.18,0,1.69,38.21,0,10.2
 60-70,0,0,0,0,18.21,0.72,0,397.34,1.41,11.51,4.54,106.11,0.68,0,8.21,16.24,0,5.12,2.72,1.06,0,103.52,2,5.38,6.61,542.08,3.13,0,0,0,0,16.64,0,4.15,1.46,0,335.52,0.84,2.92,54.93,0,23
 72-82,0,0,0,0,13.75,17.13,0,124.76,0.75,21.66,17.94,30.37,0.63,0,0.54,10.98,0.53,4.78,0,0,0.57,84.31,0.56,9.37,8.26,126.03,0,0,6.4,0,0.89,6.78,0,0.63,0,0,47.78,7.18,3.66,79.2,1.41,11.39
 84-94,0,0,2.06,0,24.17,15.08,0,102.85,0,15.33,0.62,29.17,2,0.76,1.9,24.66,0,2.66,0,10.67,5.79,93.15,1.79,10.44,0,104.9,1.54,0,1.75,0,0,37.86,0,0.64,0,0,44.47,13.68,5.19,33.73,7.34,13.73
 96-106,0,0,0,1.03,29.86,24.36,1.52,80.52,5.54,5.78,3.18,20.8,0.7,0,5.87,22.64,0.81,3.26,2.44,0,2.27,65.9,1.41,6.27,4.42,83.4,0,0.7,2.35,0,0.83,44.23,0,0,0,0,3,18.02,6.69,74.33,2.68,19.79
108-118,0,0,1.84,0,39.3,6.2,0,39.58,0.98,30.27,0,15.24,1.98,0,0.86,15.82,3.46,10.43,0,6.93,5.35,74.64,6.85,0,4.25,86.23,2.26,1.79,7.02,0,2.29,19.51,0,0.84,0,0,5.15,20.09,4.68,45.28,0.87,12.59
120,0,0,0,0,28.71,12.67,0,82.29,2.98,21.09,0,19.86,4.33,0,3.02,34.35,4.42,0,0,0,0,89.8,13.31,11.56,3.83,174.01,0,0,7.59,0,0,8.46,0,0,0,0,21.22,19.3,0,56.43,7.76,0
