stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,59.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.74,51.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31,0,0,0,0,0,67.13,0,0,0,0,0,0,0,0,0,0
  7-9,0,4.42,0,0,0,0,0,0,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,0,0,33.32,0,0,0,0,0,12.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,3.79,708.25,0,0,0,0,0,0,0,0,22.24,0,0,0,0,0,1.05,19.14,0,0,9.38,18.23,107.77,0,0,2.35,0,0,1.64,0,267.43,13.68,4.5,0,0,2.76,0,0
 24-34,0,0,1.62,0.64,13.68,1433.04,0,25.96,144.67,1.26,0.99,2.74,3.36,0,68.87,1.64,0,0,0,0,0,34.21,0.81,1.77,129.48,188.87,341.86,0,0.65,0,0,1.24,0,0,364.03,71.45,29.63,0,0,35.9,0,0
 36-46,0,0,0,0,2.5,577.59,0,37.06,262.76,0,3.61,0.75,0,0,52.53,0,1.15,0,0,2.4,0.7,20.02,0,0.98,59.74,112.77,350.91,1.21,0,0,17.2,19.03,0,0,443.19,16.74,32.28,0,0,13.35,0,20
 48-58,1.54,0,0,0,8.24,600.26,0,65.12,198.43,2.2,1.87,12.67,0,0,27.2,0,0,0,1.03,0,3.7,17.65,0,3.98,49.23,154.67,279.18,0,0.72,0,3.8,11.07,0,0,287.46,0,39.65,0,0,18.65,0,0
 60-70,0.64,0,0,0,7.89,563.55,0,112.29,165.94,1.37,2.55,10.37,0,0,9.36,2.25,0,10.89,0,0,0,32.07,0,0,51.07,125.02,166.3,0,0,1.62,0,8.9,0,0,179.66,0,33.79,0,0,8.81,7.42,21.16
 72-82,0,0,0,0,2.7,1857.55,0,163.74,161.21,2.43,3.51,7.95,0,0,12.92,21.13,0,0,0,0,0,50.18,0,28.71,42.26,129.42,116.92,0,0.56,0,3.85,7.75,0,0,79.54,0,30.29,1.44,8.53,16.1,39.14,22.1
 84-94,0.62,0,0.7,1.04,3.24,2065.8,11.01,151.01,213.05,0.58,2.7,16.34,1.97,0,17.44,1.87,0,0.55,0,0.86,6.64,33.5,0,0.98,53.41,152.8,183.59,0,2.58,0,0.6,6.05,0,0,138.82,0,5.37,0,0,2.27,54.09,44.87
 96-106,0,0,0,0,16.77,1837.46,5.7,134.97,196.58,2.37,3.22,22.67,2.87,0,21.3,0.98,0.74,0,0,16.7,0,31.78,0.71,10.13,35.03,179.33,71.2,0,0,2.41,0,14.74,0,0,123.49,0,8.7,0,6.85,3.46,84.01,0
108-118,0,0,0,0,12.16,1129.86,0,131.29,193.39,0.91,0,13.36,1.18,0,6.94,3.6,1.57,2.25,0.75,5.28,0.84,41.3,2.46,11.6,45.8,137,130.92,0,0.91,0,2.53,10.42,0,1.8,89.45,0,8.93,0,15.95,11.2,59.08,3.72
120,1.12,0,0,0,10,1162.25,0,293.24,139.82,0,0,9.87,1.69,0,5.68,0,0,11.74,0,8.26,0,25.26,0,46.06,56.65,110.83,203.26,0,5.75,0,0,1.36,2.24,0,32.43,0,25.31,0,21.45,4.93,109.1,0
