stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  5-6,0,49.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,4.02,5.84,0,0,0,0,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,62.91,0,0,0,18.96,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,42.68,0,29.98,0,1065.33,0,7.01,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,184.42,0,0,0,75.55,0,4.24,0,3828.78,0,5.3,0,0,0,0,0,0
 14-21,0,7.06,0,1.87,18.03,14892.6,0,0,0,0,0,6.26,22.29,15.04,15.15,16,4.63,0,0,0,0,17.07,0,0,136.2,281.14,1.86,0,0,2.18,0,4.76,37.78,10.33,0,79.67,648.72,0,0,286.14,0,0
 24-34,0,0,0.6,1.23,7.27,2702.48,0,18.69,0,0.66,0,21.5,0.89,2.95,20.21,15.99,5.3,0,0,3.11,0,14.34,32.92,0,10.21,1878.75,1.02,1.96,0.89,1,0,7.33,0,0,1.26,73.69,1157.15,0,0,473.96,0,0
 36-46,0,0,0,0,3.57,462.62,0,23.85,0.7,0,0,7.65,0.76,0,13.3,1.3,0,0,0,0,1.15,27.61,0,0,1.87,5785.75,0,1.4,0.57,0,0,4.41,0,2.28,0,0,1059.51,0,0,103.02,0,0
 48-58,0,0,0,0,17.13,266.22,0,102.9,0,3.53,1.46,48.52,1.51,0,12.49,2.06,0.86,0,0.51,0,5.81,32.15,0.39,0,10.55,7495.17,0,0.86,1.27,0,0,7.08,0,8.64,0,0,805.24,0,0,63.31,0,14.05
 60-70,0,0,0,0,12.88,159.29,0,160.5,1.01,10.62,0.78,17.9,0,0,14.74,6.53,0.71,0,0,0,0.72,33.67,0,0,1.78,8749.86,0,1.51,0,0,1.92,5.28,0,1.72,0,0,698.4,0,0.73,41.11,0,17.46
 72-82,0,0,0,0,27.69,584.75,0,390.51,0,4.44,7.97,50.35,2.72,0,20.56,5.41,1.12,0,0.91,0.79,4.09,99.01,0.67,0.72,7.38,9486.6,0,1.5,10.66,0,2.88,1.95,0,1.37,7.13,0,620.98,2.06,2.21,76.27,5.13,37.23
 84-94,0,0,0,0,40.44,570.81,0,304.78,2.56,0.56,0,55.45,0,0,9.53,6.7,0.77,13.03,0.78,0.83,9.11,59.1,0,10.44,1.64,5900.13,0,3.04,0,0,0,18.92,0,4.43,0,0,480.71,0,3.37,75.42,0,0
 96-106,0,0,0,0,38.99,904.64,4.27,336.84,7.13,6.33,3.47,68.1,0.77,0,17.1,13.04,2.92,0,0,16.63,0.75,127.67,0,2.47,3.68,4949.18,0,4.61,1.04,0,1.01,13.85,0,0,0,0,126.42,0.82,0.73,92.36,5.53,17.85
108-118,0,0,0.84,0,40.97,716.1,1.48,152.06,5.76,1.44,10.16,32.92,3.34,0,6.64,10.03,0.42,0,1.15,2.33,0.97,93.02,0,3.95,1.8,7936.79,1.72,3.63,20.71,0,2.86,22.63,0,0,0,0,249.06,3.39,1.34,88.08,1.21,0
120,0,0,0,0,48.46,590.22,5.3,232.34,21.1,0,1.67,47.9,4.89,5.2,15.52,10.2,0,0,1.74,0,0,109.85,0,0,7.39,7740.35,0,0,4.49,0,19.8,2.54,0,0,0,0,140.06,0,0,88.95,0,13.4
