stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,364.75,3984.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.94,0,0,0,0,0,0,0,0,0,0,0
  5-6,513.41,5247.77,0,19.76,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,213.75,79.39,0,0,77.17,0,41.01,0,0,0,0,0,0,0,0,0,0,0
  7-9,205.23,201.26,0,250.19,0,11.97,744.32,0,0,0,0,0,261.63,0,0,0,0,0,0,0,0,0,0,0,5700.76,280.4,0,0,2957.71,0,8.69,62.48,0,12.75,0,0,0,0,0,0,0,0
 10-12,0,197.46,0,170.93,0,48.81,409.03,0,0,0,0,0,38.68,0,0,0,0,0,0,0,0,0,0,0,4376.01,130.6,0,0,1624.68,0,0,18.95,3.96,304.14,0,0,5.09,0,0,0,0,0
 14-21,0,0,0,5.14,64.8,43.36,28.92,0,0.82,0,9.02,3.53,0,2.07,0,1.15,0,0,1.15,0,48.92,0,0,28.35,474.85,18.73,3.53,5.78,6.52,0,3.46,1.99,44.86,2.31,2.77,60.02,171.66,0,0,3.25,0,14.19
 24-34,0,0,1.1,2.9,15.72,6.11,85.13,0,1.73,2.39,7.47,0,0,0,0,2.01,0,1.43,0.74,1.29,73.33,0,0.69,26.8,981.83,5.3,6.33,7.17,0,1.61,7.53,0,0,1.81,0,4.66,209.51,0,0,17.06,0,1.52
 36-46,0,0,0,0.63,17.57,1.48,147.46,0,8.07,1.79,50.53,0,0,2.56,0,0,1.49,0,2.35,0,95.85,0.59,2.94,19.77,1183.22,16.52,11.33,5.19,0,0,15.2,0,0,3.2,0,0,255.59,0,0,16.11,0,7.37
 48-58,0,0,0,0,17.16,2.38,348.18,0,1.32,1.96,83.39,0,0,2.98,0.85,0,0.46,2.18,0,10.58,101.25,0,11.08,10.45,1097.66,2.72,9.05,8.87,0,0,1.71,0,0,1.37,0,0,234.92,0,0.85,20.77,0,9.58
 60-70,0,0,0,0,9.54,0.62,477.68,0,8.9,4.32,78.22,0.72,1.77,1.63,3.42,0.58,0,1.41,0,0,106.94,0,3.23,7.51,991.63,1.73,2.02,1.88,0,0,3.09,0,0,4.77,0,0,166.76,2.51,1.82,21.07,1.09,11.62
 72-82,0,0,0,0,11.63,9.99,442.22,1.87,0,9.12,60.54,0.54,0,3.18,2.51,1.29,2.09,0.65,6.91,0.49,169.71,8.82,10.74,17.58,719.47,1.39,8.73,4.67,0,4.5,2.94,0,0,0,0,0,137.12,0,1.27,13.28,4.64,12.86
 84-94,0,0,1.95,0,10.57,21.4,333.55,8.62,3.14,3.41,67.53,10.36,0.66,2.62,5.23,3.48,8.75,0.96,0,2.34,127.28,2.51,10.29,11.02,459.58,3.58,3.83,10.82,0,0,28,0,0,2,0,0,80.43,0.9,6.27,23.03,0,6.08
 96-106,0,0,1.28,0,14.27,33.52,301.17,0,5.16,0.82,53.89,1.26,0,0.78,7.55,0,3.7,1.46,4.97,3.66,129.52,2.19,4.42,10.42,390.31,0.77,1.71,3.04,0,1.16,16.45,0,0,0.88,0,0,32.86,0,8.31,9.77,3.95,13.29
108-118,0,0,0,0,23.02,15.36,223.71,0.93,4.22,3.24,70.2,3.09,0,3.16,6.93,5.54,1.67,2.64,4.52,0.91,114.69,0,5.71,13.07,560.85,2.51,3.54,15.39,0,1.07,20.88,0,0,0,0,0,26.25,0,0,18.68,4.54,9.5
120,0,0,6.69,0,20.92,26.08,206.68,1.16,10.42,15.78,65.24,9.63,0,3.24,9.11,2.09,9.3,1.54,0,1.33,102.01,0,3.88,21.78,638.66,5.95,1.48,8.57,0,4.48,23.41,0,0,0,0,0,25.63,6.73,1.54,1.33,5.39,3.58
