stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,39.02,208.25,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,86.09,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0
  7-9,29.27,0,0,0,0,0,0,9.35,0,0,0,0,0,19.52,0,0,0,0,0,0,0,0,0,0,0,57.37,18.88,0,0,231.04,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,5.11,0,8.84,0,0,0,13.71,0,0,0,0,0,16.12,0,0,0,0,0,0,0,0,0,0,0,178.07,84.39,0,0,1045.49,0,5.07,14.83,16.86,0,47.63,0,0,0,0,0,0
 14-21,0,0,0,7.84,107.23,13.95,0,11.58,0,0,0,5.6,0.85,0.86,0,0,0,0,0,0,0,16.1,1.02,0,36.63,446.2,257.26,3.66,1.14,13.97,0,29.77,435.95,2.6,16.07,826.79,115.01,0,0,0,0,0
 24-34,0,0,0,2.16,25.41,0,0,68.59,0,0.66,0,6.93,1.96,0,2.73,0,2.21,0,0.73,0.68,0,11.91,0,0,17.89,1289.83,6.45,8.09,1.33,0,0,158.29,8.02,0,0,119.65,278.94,0,0,2.68,0,0
 36-46,0,0,0,0,38.27,0,0,730.34,0.68,8.51,4.4,127.13,0.67,0,1.05,9.49,1.19,0,0,0.56,0,42.52,9.36,0,59.62,3580.93,6.72,8.84,1.34,0,0,540.23,1.63,3.13,0,0,720.33,0,0,0,0,0
 48-58,0,0,0,0,77.86,3.13,0,4024.91,9.29,45.01,3.44,203.76,0.88,0,0.63,1.5,1.7,11.82,0,0.37,6.11,56.69,13.05,6.21,61.3,6665.3,5.13,13.45,0.71,0,2.69,1536.07,0,0.74,0,0,1268.49,0,0,10.23,0,34.24
 60-70,0,0,1.82,0,61.51,1.57,0,12205.87,15.77,11.82,1.28,173.1,2.47,0,0.62,5.05,7.45,11.94,0,0,10.43,84.98,7.53,4.83,52.55,10196.05,1.69,8.87,2.45,0,0,787.76,0,1.35,3.81,0,1829.95,0.61,2.79,3.24,0,25.62
 72-82,0,0,0,0,106.9,10.91,1.14,12209.38,0.75,11.44,36.54,217.42,1.68,0,1.68,10.94,4.04,19.45,0.99,9.5,13.51,188.9,10.2,6.19,27.84,10701.34,0.57,9.13,3.34,0,2.13,1012.28,0,1.91,3.19,0,2661.52,6,13.85,9.6,7,41.84
 84-94,0,0,1.16,0,126.57,15.21,0.6,6727.58,7,53.87,9.99,209.21,1.31,0.76,11.31,6.99,18.49,35.23,0,4.1,6.19,210.33,24.51,4.64,44.85,6657.92,5.87,3.38,0.68,0,3.28,2462.74,0,1.39,1.32,0,1657.42,15.1,13.76,20.28,14.47,6.72
 96-106,0,0,0,0,188.19,24.12,0,4005.16,0.73,63.39,22.92,143.68,3.62,0,10.13,6.53,12.18,46.87,2.12,0.88,0,127.05,28.28,1.19,41.41,5703.37,2.03,17.78,10.39,0,2.14,1434.73,0,0,1.91,0,727.87,19.98,10.12,9.81,11.1,8.59
108-118,0,0,1.03,0,187.94,15.1,10.16,3573.97,3.89,99.02,6.55,165.63,11.38,0,9.7,7.25,19.07,85.78,0,0.86,0,136.74,23.22,3.12,50.17,8029.77,3.79,13.33,3.85,0,0,1390.23,0,1.48,0,0,590.52,6.68,7.64,3.35,7,5.91
120,0,0,3.29,0,125.71,24.15,9.09,2121.15,4.12,40.72,0,56.28,12.7,0,7.69,8.64,10.69,29.89,0,5.29,0,132.89,15.9,6.92,48.98,5293.44,1.08,0,2.3,0,0,632.25,0,1.13,0,0,282.17,0,6.58,3.24,8.22,6.16
