stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,14.1,1189.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74,0,0,0,0,0,0,0,0,0,0
  5-6,63.29,713.64,0,0,0,0,0,0,0,0,0,0,0,18.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,11.65,0,15.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.72,7.1,0,0,14.65,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.65,0,15.38,0,0,0,26.2,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,212.81,14.22,0,0,16.88,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.22,37.96,8.5,0,0.99,0,0,0,0.97,0.92,0,10.82,0,0.92,0,0,4.19,0,29.62,0,0,23.22,51.29,0.88,0,1.04,0,0,23.06,4,0,0,8.96,8.01,0,0,13.15,0,0
 24-34,0,0,0,0,29.47,8.25,0,3.05,0,2.97,2.29,0,0,1.88,6.94,0,0,0,9.54,0,0,58.4,0,0,24.1,65.61,0.64,0,0,0,0,144,0,0,1.03,0.62,10.4,0,0,104.17,0,0
 36-46,0,0,0,0,4.8,0,0,2.67,0,5.47,7.26,2.13,0,0,15.93,1.79,0,0,2.01,8.85,0,71.57,0,1.78,16.72,50.17,3,2.77,0,0,0,213.4,0,0,6.21,0,12.15,0,1.25,56.71,0,1.06
 48-58,0,0,0,0,26.99,0.41,0,16.23,0,0.88,11.29,9.12,4.97,0,10.4,12.1,0,0,0.44,2.56,0,130.79,0,5.33,9.14,89.98,0,2.53,4.66,0,1.04,93.38,0,0.74,1.86,0,18.12,0,0.84,34.79,0,6.05
 60-70,0,0,0,0,14.04,0,0,13.2,0,6.85,7.61,13.51,12.36,0,4.45,7.95,1.74,0,4.73,0,0,151.88,3.36,6.93,13.57,123.59,2.65,2,2.16,0.81,1.22,145.14,0,4.57,0,0,5.28,0,15.05,59.18,0,0
 72-82,0,0,0,0,5.79,0,0,26.02,6.28,12.15,7.3,23.62,1.51,0,3.61,5.38,1.16,0,0,0,0,229.08,1.08,15.54,14.16,116.43,0,15.57,4.87,0,4.65,106.28,0,0,0,0,10.85,1.69,12.16,67.15,7.48,9.24
 84-94,0,0,4.51,0,33.79,4.81,0,44.55,2.37,4.26,9.61,19.25,12.39,0,3.85,13.37,6.09,3.71,4.48,0,4.5,206.57,0.86,17.04,19.19,112.25,0.67,6.06,4.2,0,0,354.56,0,0.79,9.21,0,10.72,5.03,25.68,87.71,30.2,0
 96-106,0,0,0.9,0,34.32,11.03,0,31.15,4.15,5.83,3.03,32.35,17.44,0,1.62,6.99,5.6,3.97,3.9,0,0,125.17,1.75,14.33,14.71,112.69,0,10.33,5.68,0,7.86,395.88,0,1.62,0,0,11,4.35,24.16,66.65,31.7,20.45
108-118,0,0,0,0,57.5,0,1.94,27.51,0.45,9.7,6.91,33.51,11.94,0,5.78,11.96,6.98,2.5,4.54,0,0.59,148.01,4.5,11.49,9.19,129.79,0.44,4.86,2.13,0,9.63,280.39,0,1.5,0,0,0,7,13.37,46.07,18.63,0
120,0,0,0,0,80.09,14.81,0,40.83,6.5,5.87,0,51.17,40.45,0,0,15.96,7.75,0,2.49,5.02,0,132.82,8.75,0,2.53,303.11,0,8.45,36.51,0,59.34,247.93,0,16.7,0,0,7.63,2.83,13.48,75.77,14.35,0
