stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,356.35,3696.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.07,0,0,0,0,0,0,0,0,0,0,0
  5-6,792.63,2140.11,0,23.81,0,0,0,0,0,0,0,0,0,103.8,0,0,0,0,0,0,0,0,0,0,0,512.71,56.57,0,0,9.43,0,17.32,0,0,0,0,0,0,0,0,0,0,0
  7-9,210.22,5.29,0,156.8,0,0,0,11.14,0,0,0,0,0,181.67,0,0,0,0,0,0,0,0,0,0,0,209.72,85.6,0,0,68.61,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.44,3.95,0,0,35.1,0,3.81,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.81,38.88,22.65,0,13.83,0,0,0,0,1.29,0,0,0,0,0,0,11.42,0,33.47,0,0,49.57,133.35,4.75,0,1.14,0,0,1.04,1.54,7.6,0,3.28,27.39,33.1,0,0,26.95,0,0
 24-34,0,0,0,1.4,21.26,3.86,0,16.27,0,0,1.91,5.46,4.43,0,11.84,0.72,0,0,0.65,13.81,0,80.14,0,0,50.34,177.48,1.31,0,3.18,0,0,20.99,0,0,5.78,0,8.21,45.61,0,0,109.12,0,5.79
 36-46,0,0,0,1.19,3.11,1.31,0,11.76,0,3.68,2.03,30.95,6.25,0,7.81,0,1.08,0,0,9.79,0,98.91,0,1.24,28.61,115.42,1.68,0,1.5,0,0,42.38,1.71,0,1.63,0,0,35.66,0,0,31.97,0,2.58
 48-58,0,0,0,0,8.28,0.38,0,16.82,0,2.42,6.73,49.48,14.53,0,3.14,0.92,0,1.26,0.89,17.67,0,124.28,0,2.24,28.92,55.58,0.88,0,1.52,0,0,8.4,0,0,3.46,0,0,27.85,0,0,12.32,0,8.64
 60-70,0,0,0,0,12.51,0,0,8.76,0.65,9.07,3.42,100.23,8.03,0,1.72,6.32,0,4.25,2.68,16.15,0,138.85,0,3.06,21.1,42.88,0,0,1.81,0,0,7.73,0,0,7.53,3.94,0,14.22,0,3.91,26.09,0.71,7.79
 72-82,0,0,0,0.56,3.66,0,0,22.41,0.5,0.53,14.37,92.98,25.5,0,1.32,3.96,0,11.72,1,32.5,0,202.65,0,2.46,12.26,64.39,0,0,1.69,0,2.24,3.11,0,0,13.66,0,0,11.81,0,11.69,23.97,6.51,0
 84-94,0,0,0.66,0.78,9.81,7.96,0.87,40.63,0,0,14.36,85.81,71.12,0,2.5,1.6,1.05,2.52,1.62,119.17,1.76,149.38,0.65,6.24,28.08,51.9,0,0.82,0.62,0,1.84,6.48,0,0,22.9,0,0,5.77,2.36,8.71,22.13,4.99,2.28
 96-106,0,0,0.85,1.03,13.68,1.15,0,50.11,0.76,1.25,11.81,111.43,106.44,0,4.23,1.45,8.3,6.39,1.26,205.38,0,156.59,0,0.8,17.19,102.54,2.76,2.81,14.92,0,10.09,11.28,0,0,36.15,0.74,0,16.58,0,4.63,30.86,8.9,1.05
108-118,0,0,0,1.14,17.42,1.11,0.61,42.59,0.68,2.6,5.27,125.61,131.1,2.74,0,2.23,8.52,12.3,1.54,399.48,0.74,234.08,0,6.06,20.46,94.55,1.76,2.92,5.87,0,10.2,6.05,0,0,64.35,0.43,0,1.42,0,0.82,16.38,6.45,20.91
120,0,0,0,1.66,19.01,2.41,0,51.8,1.06,1.93,9.97,224.26,83.97,0,8.02,0,4.02,0,2.12,240.36,0,243.64,0,17.11,37.01,130.45,3.13,3.29,5.42,0,2.76,5.3,0,0,43.07,0,0,4.34,0,0,36.48,3.24,6.96
