stage,axial,blastomeres,endoderm,eye,mesenchyme,neural,notochord,paraxial_mesoderm
  3-4,10.46,243.71,0,0,0,0,0,0
  5-6,6.59,176.66,0,0,0,0,0,0
  7-9,3.44,0,13.36,41.03,0,125.57,0,33.15
 10-12,0,18.06,4.21,33.59,0,94.24,5.33,34.55
 24-34,0,0,0,0,0,1.25,0,0
 36-46,0,0,0,0,0,3.12,0,0
 48-58,0,0,0,0,0,2.51,0,0
 60-70,0,0,0,0,2.11,4.13,0,0
 72-82,0,0,0,0,1.02,2.39,0,0
108-118,0,0,0,0,0,0.5,0,0
