stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,30.76,690.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.77,0,0,0,0,0,0,0,0,0,0,0
  5-6,33.49,398.05,0,0,0,0,0,0,0,0,0,0,0,7.74,0,0,0,0,0,0,0,0,0,0,0,75.97,0,0,0,7.71,0,17.38,0,0,0,0,0,0,0,0,0,0,0
  7-9,6.9,0,0,15.87,0,0,0,13.41,0,0,0,0,0,18.06,0,0,0,0,0,0,0,0,0,0,0,242.73,12.07,0,0,84.42,0,4.35,12.4,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,23.18,0,27.95,0,29.86,0,0,0,0,0,20.49,0,0,0,0,0,0,0,0,0,0,0,344.51,11.54,0,0,136.85,0,9.31,12.36,0,16.89,0,0,0,0,0,0,0,0
 14-21,0.89,0,0,10.27,92.22,4.89,0,6.81,0,2.07,0,4.21,0.84,2.87,2.61,0,2.72,0,0,0,0,13.46,0,0,7.18,39.11,2.71,0.98,0.88,0,0,35.45,1.58,14.03,0.81,8.12,18.64,14.92,0,0,6.14,0,0
 24-34,0,0,1.71,2.18,105.68,2.59,0,24.27,1.42,11.8,0.97,6.66,1.3,2.15,1.78,9.51,10.07,0,10.39,0,0.69,71.99,4.57,0,31.43,203.1,4.77,3.44,6.65,0,0,128.51,0,0,10.59,4.28,7.08,31.21,0,0,40.17,0,0.96
 36-46,0,0,2.14,0,90.93,0,0,24.32,0,5.29,5.71,32.16,0.95,0.76,2.77,1.31,1.29,0,2.6,0,7.4,97.98,9.22,1.94,15.28,171.45,7.78,7.29,0.76,0,0,194.81,0.73,4.14,9.14,3.7,0,43.85,0,0,49.14,0,8.37
 48-58,0,0,0,0,48.46,0,0,61.69,1.32,12.04,8.51,28.64,1.07,2.25,9.07,4.86,5.67,0.41,0.83,3.32,3.52,114.84,5.57,5.57,18.44,141.78,2.57,8.81,6.37,0,0,91.77,0,0,2.49,0,0,32.72,0,0.64,24.73,0,14.9
 60-70,0,0,0.7,2.79,123.68,2.47,0,69.48,0.58,15.48,11.4,43.75,12.51,0.66,0,15.33,1.83,7.27,8.31,16.83,5.25,162.38,3.85,24.61,19.1,174.04,2.27,1.08,2.87,0,4.83,71.39,0,0,0,0,0,13.6,4.65,4.02,18.59,0.96,15.94
 72-82,0,0,1.14,0,43.82,4.5,0,75.87,2.65,12.26,18.01,49.06,20.86,1.02,3.21,7.73,6.12,8.21,6.9,6.16,0,249.84,11.67,8.27,14.15,162.29,0,7.82,6.15,0,3.81,45.93,0,0,5.84,0,0,46.32,6.29,7.82,30.31,12.3,14.76
 84-94,0,0,7.68,0,76.89,23.84,0,50.86,3.6,15.63,10.21,51.92,36.51,0,4.91,8.67,9.22,8.97,2.86,4.03,13.93,212.45,8.71,9.81,4.76,138.74,4.11,6.61,4.06,0,0,67.35,0,0,3.94,0,0,17.06,13.48,1.81,19.37,8.16,4.39
 96-106,0,0,5.13,1.03,48.61,6.41,0.63,24.55,0.63,4.74,8.87,57.02,36.31,2.12,1.47,7.96,9.39,14.76,6.07,4.97,9.7,206.95,7.72,6.43,11.89,151.52,0,19.01,14.12,0,8.35,70.51,0,0,1.98,0,0,10.61,12.07,9.57,54.43,7.89,2.31
108-118,0,0,7.12,0,74.48,7.06,2.51,41.79,2.63,22.65,10.03,52.61,48.62,0,3.69,11.62,9.16,8.13,7.09,16.7,2.85,157.76,3.41,10.88,14.89,190.32,1.36,7.71,12.09,0,6.71,46.19,0,0,2.52,2.03,0,0,4.93,0.9,28.22,12.96,8.92
120,0,0,1.37,0,122.71,10.87,0,60.01,0,28,10.14,95.4,64.54,0,0,14.9,7.24,1.59,3.93,13.42,0,198.31,37.39,0,11.27,172.32,0,0,6.49,0,15.76,41.12,0,0,15.92,0,0,0,1.27,10.13,30.56,0,3.17
