stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,163.4,2163.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.21,0,0,0,0,0,0,0,0,0,0
  5-6,77.69,1245.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.35,14.97,0,0,10.03,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,15.15,0,0,12.93,0,0,0,24.66,0,0,0,0,0,12.74,0,0,0,0,0,0,0,0,0,0,0,125.02,12.28,0,0,97.52,0,0,6.94,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.78,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.89,0,0,0,16.47,0,0,4.94,0,5.8,0,0,0,0,0,0,0
 14-21,0,0,0,2.74,15.26,1.02,0,1.82,0,0,0,0,1,0,0,0,0,0,0,0,0,9.97,0,0,2.18,47.35,0.85,0,0.97,0.83,0,12.93,0.9,3.53,2.95,5.07,9.56,0,0,2.97,0,0
 24-34,0,0,0,1.38,5.38,0,0,6.83,0,0,0,0.88,0.67,0,1.37,0,2.73,0,0,0.79,0.9,10.19,1.24,0.89,3.74,76.69,0,7.73,1.09,0,0,33.14,0,0,3.25,0,9.95,0,0,6.16,0,1
 36-46,0,0,0,0,5.16,0,0,7.72,0,0,0,0.86,0,0,0.75,1.56,0,0,0,0,2.54,9.4,1.07,0,0.88,151.77,0.86,3.08,0,0,0,43.81,0,0,0,0,41.72,0,0,0.87,0,11.59
 48-58,0,0,0,0,5.39,0.42,0,18.04,0,0,0,7.91,0,1.3,0.58,1.49,0,0.85,0.44,0,4.89,16.67,0.56,0.69,0.42,106.81,0,3.44,0,0,0,14.72,0,0,0,0,36.05,0,0,0.52,0,1.22
 60-70,0,0,0,0.68,3.72,0.62,0,111.19,0,0,0,6.92,1.07,0.97,0,4.43,0,0.61,0.66,0,1.77,20.96,0,0,0,211.11,5.55,2.99,0,0,0,21.46,0,0,1.79,0,40.48,0,0,0,0,7.19
 72-82,0,0,0.56,0.64,5.03,2.86,0,120.25,0,0,0,17.38,2.24,0,0,3.96,1.2,1.62,0,1.31,5.76,33.84,0.96,7.32,4.17,268.41,0,5.62,0,0,3.01,22.24,0,0,0,0,55.72,0,1.62,5.97,0,5.51
 84-94,0,0,0,0,5.59,0,0,87.59,0,1.33,0.85,14.73,0.56,0,0,2.74,1.88,2.51,0.69,0.68,6.71,30.51,0,3.39,7.4,166.57,0,4.64,2.3,0,0,70.52,0,0,2.24,0,20.92,2.5,1.6,8.72,0,4.81
 96-106,0,0,0,0.71,18.14,3.42,0.62,62.76,0,0,0,13.82,3.25,0,0.86,6.79,3.3,1.63,0,1.54,0.57,65.4,3.02,4.49,2.04,125.03,0,3.84,0,0,0,117.86,0,0,0,0,20.78,5.55,1.03,6.29,1.5,7.97
108-118,0,0,0,1.68,20.19,1.57,0,71.93,0,5.79,2.43,34.08,7.83,0,0,7.92,12.03,3.31,1.05,12.76,19.16,54.95,4.69,1.99,3.13,208.69,0,3.77,1.99,0,0,105.85,0,0,0.94,0,14.1,1.45,1.46,7.42,3.69,1.82
120,0,0,0,2.55,22.21,4.56,0,24.54,2.57,1.09,0,34.7,4.25,0,0,5.23,1.67,0,3.67,17.22,7.49,57.48,6.38,0,1.5,252.49,0,8.07,0,0,0,157.04,0,0,4.05,0,40.48,0,0,6.31,0,0
