stage,epidermis,eye,glial,neural,spinal_cord
 14-21,0.81,0,0,1.14,0
 24-34,0,0,0,0.62,0
 36-46,0,0,0,2.1,0
 48-58,0,0,0,0.77,0
 60-70,0,0.6,0,0,1.47
 72-82,0,5.7,2.08,0,0
 84-94,0,0,0,0,5.64
