stage,eye,mesenchyme,neural,spinal_cord
 14-21,0,0,1.77,0
 24-34,0,2.51,6.02,0
 36-46,0.71,0,1.72,1.78
 72-82,0,0.55,0,0
 96-106,0.87,0,0,0
108-118,0,2,2.2,0
