stage,eye,mesenchyme,neural,olfactory,spinal_cord
 24-34,0,0,1.2,0,0
 36-46,0,0,0.61,0,0
 48-58,0,0,3.15,0,0.94
 60-70,0,0,14.52,0,0
 72-82,0,0,5.61,0,0
 84-94,2.41,0,6.38,19.59,0
 96-106,0,1.19,7.62,0,0
108-118,0,0,9.87,3.53,0
120,2.89,0,12.66,0,0
